date,LMZSDY,return_5d,discrete_5d,score,horizon,discrete_score
2017-01-04,2602.75,2.9776198251848967,1,-5.1516519538715,5,-1
2017-01-05,2601.0,4.181084198385232,1,-6.670406893125228,5,-1
2017-01-06,2600.5,6.681407421649688,1,-12.673499056108927,5,-1
2017-01-09,2646.75,3.2776046094266538,1,6.015834177697782,5,0
2017-01-10,2700.75,0.018513375914097633,0,7.134249576534946,5,1
2017-01-11,2680.25,2.919503777632681,1,-1.0365615682457192,5,-1
2017-01-12,2709.75,1.5960882000184418,0,-11.960533105874765,5,-1
2017-01-13,2774.25,-0.7119041182301555,-1,-5.614711912252743,5,-1
2017-01-16,2733.5,1.5456374611304111,0,-0.7081175409787076,5,-1
2017-01-17,2701.25,4.081443776029614,1,-2.8148134526621047,5,-1
2017-01-18,2758.5,1.0603588907014627,0,-8.269152486400607,5,-1
2017-01-19,2753.0,-0.06356701779876017,-1,-8.273571767109066,5,-1
2017-01-20,2754.5,-0.4719549827554959,-1,-3.2749848095264684,5,-1
2017-01-23,2775.75,-0.19814464559128053,-1,-3.0644181622265654,5,-1
2017-01-24,2811.5,1.4671883336297318,0,-2.809610964131553,5,-1
2017-01-25,2787.75,3.0400860909335585,1,-4.913966560377553,5,-1
2017-01-26,2751.25,3.2439800090867887,1,1.629920675815104,5,0
2017-02-02,2840.5,-0.31684562577011244,-1,-9.346558548257683,5,-1
2017-02-03,2793.75,5.055928411633116,1,-4.473822554957701,5,-1
2017-02-06,2792.5,4.691136974037601,1,9.069666502640754,5,1
2017-02-07,2794.25,3.9366556321016377,1,10.809376750102595,5,1
2017-02-08,2849.5,0.684330584313031,0,0.3642729631905564,5,0
2017-02-09,2831.5,0.697510153628822,0,-9.221405208482993,5,-1
2017-02-10,2935.0,-4.488926746166955,-1,-2.460122118220561,5,-1
2017-02-13,2923.5,-1.2656062938258938,-1,0.6412445860810619,5,0
2017-02-14,2904.25,-1.0674012223465643,-1,-0.5198049768102293,5,-1
2017-02-15,2869.0,-0.2962704775183012,-1,-0.0753678281278349,5,-1
2017-02-16,2851.25,-2.253397632617271,-1,2.1961127121935813,5,0
2017-02-17,2803.25,0.7758851333273808,0,0.2797448887757852,5,0
2017-02-20,2886.5,-2.9707257924822428,-1,1.5489584782068704,5,0
2017-02-21,2873.25,-1.9490124423562127,-1,10.029858598022008,5,1
2017-02-22,2860.5,-0.2534521936724321,-1,9.196916681898033,5,1
