date,LMAHDY,return_60d,discrete_60d,score,horizon,discrete_score
2018-01-03,2212.5,-9.254237288135592,-1,6.863168931996392,60,0
2018-01-04,2235.0,-11.107382550335565,-1,11.644486348858562,60,1
2018-01-05,2188.25,-10.4192848166343,-1,14.227441278717668,60,1
2018-01-08,2158.75,-8.778228141285469,-1,7.3664039059696425,60,1
2018-01-09,2134.5,-6.9337081283673,-1,4.487957129749757,60,0
2018-01-10,2167.25,-6.725112469719696,-1,2.828326947345976,60,0
2018-01-11,2164.75,-0.4503984293798391,-1,9.805627361144312,60,1
2018-01-12,2202.75,0.1588922937237447,-1,13.123280590048964,60,1
2018-01-15,2216.75,1.9059433855870056,0,6.841185316700545,60,0
2018-01-16,2180.0,9.036697247706416,1,6.206845717808903,60,0
2018-01-17,2192.5,4.538198403648797,0,6.359362343729536,60,0
2018-01-18,2243.5,7.466012926231325,1,8.0314130539675,60,1
2018-01-19,2218.5,8.496732026143782,1,8.640719230319812,60,1
2018-01-23,2225.0,12.112359550561802,1,11.303094292822983,60,1
2018-01-24,2246.0,10.596616206589493,1,7.241837554283589,60,1
2018-01-25,2236.75,2.6936403263663866,0,3.0706508385057427,60,0
2018-01-26,2253.25,-1.0984134028625303,-1,-4.323787577244416,60,-1
2018-01-29,2220.0,1.2837837837837762,-1,10.204627119350024,60,1
2018-01-30,2201.75,3.440445100488243,0,4.015980917227754,60,0
2018-01-31,2219.0,0.13519603424965165,-1,3.847465336837268,60,0
2018-02-01,2224.75,1.4271266434430885,-1,8.209435667347469,60,1
2018-02-02,2209.5,2.285584973976018,0,8.441095358143114,60,1
2018-02-05,2210.75,5.213162953748718,0,12.284360436004892,60,1
2018-02-06,2172.75,4.475894603612929,0,9.485133451407254,60,1
2018-02-07,2161.5,9.622947027527172,1,4.560700003981146,60,0
2018-02-08,2175.0,9.505747126436793,1,6.6389445980418476,60,0
2018-02-09,2120.75,11.988683248850654,1,11.694366876808887,60,1
2018-02-12,2120.75,9.878580690793347,1,15.442988313122255,60,1
2018-02-13,2131.75,6.8605605722997565,0,12.688192239348506,60,1
2018-02-14,2174.25,6.5194894791307245,0,9.0402219487667,60,1
2018-02-22,2201.5,2.6686350215761934,0,-2.893493875916375,60,-1
2018-02-23,2169.0,4.287690179806369,0,3.8096924190217965,60,0
2018-02-26,2165.75,5.286852129747199,0,7.0547343145087265,60,0
2018-02-27,2171.5,3.776191572645637,0,11.898733234949043,60,1
2018-02-28,2153.5,5.235662874390523,0,15.503095664969635,60,1
