date,LMZSDY,return_1d,discrete_1d,score,horizon,discrete_score
2018-01-03,3346.5,1.1355147168683688,1,-4.7122524292398005,1,0
2018-01-04,3384.5,-0.13295907815039645,0,-7.249280244408772,1,-1
2018-01-05,3380.0,0.7396449704142105,1,-7.973341433317397,1,-1
2018-01-08,3405.0,-1.6005873715124852,-1,0.7726157993930809,1,1
2018-01-09,3350.5,0.23130875988659486,0,-0.9961691477584668,1,0
2018-01-10,3358.25,1.6005359934489594,1,-6.534200770414544,1,-1
2018-01-11,3412.0,0.6887456037514728,0,-6.80348890966658,1,-1
2018-01-12,3435.5,1.0042206374617946,1,-4.686311231664922,1,0
2018-01-15,3470.0,-0.5835734870316966,-1,-2.5076559272580394,1,0
2018-01-16,3449.75,-1.2102326255525764,-1,-4.5984021978019145,1,0
2018-01-17,3408.0,-0.2347417840375621,0,-8.675654640130036,1,-1
2018-01-18,3400.0,1.1764705882352902,1,-11.43850204763067,1,-1
2018-01-19,3440.0,-0.014534883720929146,0,-12.491143760958044,1,-1
2018-01-22,3439.5,-0.19624945486262926,0,-4.866153903984432,1,0
2018-01-23,3432.75,0.9249144272085008,1,-9.532831180877533,1,-1
2018-01-24,3464.5,1.0968393707605717,1,-9.86845102186615,1,-1
2018-01-25,3502.5,0.4853675945753144,0,-7.824406915383985,1,-1
2018-01-26,3519.5,2.3014632760335334,1,-6.446103353286009,1,-1
2018-01-29,3600.5,-1.5067351756700489,-1,-4.202258346457507,1,0
2018-01-30,3546.25,1.3887909763835138,1,-3.652349896703611,1,0
2018-01-31,3595.5,0.2920317062995448,0,-2.8223782519008376,1,0
2018-02-01,3606.0,-1.5460343871325557,-1,-1.3262912941040366,1,0
2018-02-02,3550.25,1.2815998873318746,1,-2.9884332188403646,1,0
2018-02-05,3595.75,-2.4473336577904514,-1,-2.9256550608373963,1,0
2018-02-06,3507.75,-2.2450288646568284,-1,-1.1917325979307571,1,0
2018-02-07,3429.0,1.086322543015461,1,-4.045558288593458,1,0
2018-02-08,3466.25,-1.5650919581680522,-1,-8.08556689384562,1,-1
2018-02-09,3412.0,-0.1025791324736236,0,-7.052328344941441,1,-1
2018-02-12,3408.5,2.4644271673756712,1,-8.626508198692338,1,-1
2018-02-13,3492.5,2.8203292770221817,1,-8.534039215694124,1,-1
2018-02-14,3591.0,0.09746588693957392,0,-3.682390269429696,1,0
2018-02-22,3572.0,-0.5389137737961902,-1,-6.693589141940008,1,-1
2018-02-23,3552.75,0.5629441981563676,0,-4.123731697830607,1,0
2018-02-26,3572.75,-1.5464278217059646,-1,-5.420191797385028,1,0
2018-02-27,3517.5,-1.1513859275053329,-1,-0.3579694104005327,1,1
2018-02-28,3477.0,-1.7975266033937287,-1,-1.8613412485729208,1,0
2018-03-01,3414.5,-1.6547078635232082,-1,-4.099005191926676,1,0
2018-03-02,3358.0,-1.7644431209053013,-1,-2.6730178042404944,1,0
2018-03-05,3298.75,0.18946570670708152,0,-4.231454476054308,1,0
2018-03-06,3305.0,-1.4674735249621818,-1,-5.801899795440285,1,0
2018-03-07,3256.5,-0.9212344541685846,-1,-4.582006903570318,1,0
2018-03-08,3226.5,1.5419184875251846,1,-0.8258237565186284,1,0
2018-03-09,3276.25,-1.2056466997329318,-1,-3.855244420145554,1,0
2018-03-12,3236.75,1.6915115470765407,1,-1.757270219175204,1,0
2018-03-13,3291.5,-2.096308673856906,-1,-5.9936001153301595,1,0
2018-03-14,3222.5,0.3335919317300151,0,-7.3832653982327425,1,-1
2018-03-15,3233.25,0.9355911234825598,1,-6.022040727588282,1,0
2018-03-16,3263.5,0.030641948827936364,0,-6.8556683674307575,1,-1
2018-03-19,3264.5,-1.899218869658448,-1,-6.323380321556496,1,-1
2018-03-20,3202.5,1.4285714285714235,1,-5.728582048219573,1,0
2018-03-21,3248.25,-1.4700223197106177,-1,-3.5629678138402454,1,0
2018-03-22,3200.5,0.43743165130447625,0,-2.014608299068486,1,0
2018-03-23,3214.5,1.6098926738217445,1,-5.047404347149149,1,0
2018-03-26,3266.25,0.6735553004209693,0,-7.5229843970487185,1,-1
2018-03-27,3288.25,0.3877442408575904,0,-5.879209674658977,1,0
2018-03-28,3301.0,-0.5149954559224512,-1,-4.022401975071747,1,0
2018-03-29,3284.0,0.19792935444580276,0,-4.588189293678804,1,0
2018-04-03,3290.5,-0.8357392493542058,-1,-9.915803575801977,1,-1
2018-04-04,3263.0,-0.7048728164266049,-1,-11.094396602403435,1,-1
2018-04-09,3206.0,0.8889582033686727,1,-7.93240156584065,1,-1
2018-04-10,3234.5,-0.15458339774307994,0,-4.974047243733947,1,0
2018-04-11,3229.5,-4.427930020126958,-1,-3.4135172775282654,1,0
2018-04-12,3086.5,0.631783573627076,0,-1.257812805643499,1,0
2018-04-13,3106.0,0.6036703155183565,0,-0.5623459480210977,1,0
2018-04-17,3138.25,3.513104437186332,1,-6.650223876722918,1,-1
2018-04-18,3248.5,-1.2159458211482232,-1,-1.903621388745492,1,0
2018-04-19,3209.0,0.4830165160486066,0,-9.63573563934076,1,-1
2018-04-20,3224.5,-0.3101256008683495,0,-15.036558142397569,1,-1
2018-04-23,3214.5,-0.6221807435059845,-1,-12.961694030571824,1,-1
2018-04-24,3194.5,-2.0660510251995667,-1,-5.93901934706167,1,0
2018-04-25,3128.5,0.255713600767149,0,-4.4192358184630365,1,0
2018-04-26,3136.5,-0.3028853817949928,0,-13.703008987564434,1,-1
2018-04-27,3127.0,-0.04796929964822061,0,-13.312395505656347,1,-1
2018-05-02,3031.75,-1.4348148758967616,-1,-1.9785711071206862,1,0
