date,LMCADY,return_10d,discrete_10d,score,horizon,discrete_score
2017-07-04,5867.25,1.8108994844262536,1,-3.9397814760451215,10,1
2017-07-05,5814.0,1.9865841073271493,1,-2.822851621193053,10,1
2017-07-06,5824.0,1.7384958791208716,1,-5.828078501129942,10,1
2017-07-07,5804.0,2.8773259820813246,1,-6.57295533198882,10,0
2017-07-11,5847.25,5.985719782803888,1,-6.53265400764208,10,0
2017-07-12,5879.5,7.113700144570112,1,-5.993086365865266,10,1
2017-07-13,5853.5,7.598018279661733,1,-5.356623111351577,10,1
2017-07-14,5905.25,6.608526311333129,1,-5.591958387316061,10,1
2017-07-17,5971.0,6.117065818120926,1,-8.976858776437904,10,0
2017-07-18,5973.5,5.687620323093668,1,-9.37911959868539,10,0
2017-07-19,5929.5,6.6236613542457246,1,-8.961432231964453,10,0
2017-07-20,5925.25,6.75920847221636,1,-7.454071875760496,10,0
2017-07-21,5971.0,6.309663372969342,1,-12.967802465643395,10,-1
2017-07-24,5994.75,6.497351849535017,1,-10.908501239777785,10,0
2017-07-25,6197.25,4.102626164831169,1,-8.904859212472674,10,0
2017-07-26,6297.75,2.048350601405269,1,-3.5384086701068767,10,1
2017-07-27,6298.25,1.5162942087087794,0,-1.2711490124745846,10,1
2017-07-28,6295.5,1.3898816615042442,0,1.38540597669745,10,1
2017-07-31,6336.25,0.4931939238508543,0,-13.668310849901015,10,-1
2017-08-01,6313.25,0.4870708430681603,0,-8.4711323195247,10,0
2017-08-02,6322.25,2.7561390327810464,1,-3.0469209770765744,10,1
2017-08-03,6325.75,2.062996482630508,1,-2.916417017471844,10,1
2017-08-04,6347.75,1.6462526091922225,1,-1.7248221239678574,10,1
2017-08-07,6384.25,2.6158123507068254,1,2.817353084459588,10,1
2017-08-08,6451.5,1.4841509726420288,0,0.8339192586011176,10,1
2017-08-09,6426.75,1.719376045435106,1,-0.1962468014124634,10,1
2017-08-10,6393.75,4.215053763440868,1,0.4967267387502131,10,1
2017-08-11,6383.0,4.159486135046221,1,-2.0639611100011908,10,1
2017-08-14,6367.5,6.352571652925022,1,-3.090719232957232,10,1
2017-08-15,6344.0,6.242118537200514,1,-0.974727945751078,10,1
2017-08-16,6496.5,4.048333718155939,1,2.5196922812694207,10,1
2017-08-17,6456.25,5.393998063891582,1,1.4610000944264414,10,1
2017-08-18,6452.25,6.734085009105351,1,-3.150220471210761,10,1
2017-08-21,6551.25,4.857851555046745,1,0.6348888282538413,10,1
2017-08-22,6547.25,5.013555309481088,1,0.7053374625867562,10,1
2017-08-23,6537.25,5.147424375693133,1,-0.6156692234451335,10,1
2017-08-24,6663.25,0.13506922297676915,0,-7.127973795138023,10,0
2017-08-25,6648.5,1.2145596751146792,0,-3.78055617097396,10,1
2017-08-29,6772.0,-2.1374778499704705,-1,-0.6465165052038908,10,1
2017-08-30,6740.0,-3.3939169139465934,-1,-5.89715989321,10,1
2017-08-31,6759.5,-4.493675567719501,-1,-10.670826890832387,10,0
2017-09-01,6804.5,-5.048129914027476,-1,-3.898672363446929,10,1
2017-09-04,6886.75,-5.982502631865537,-1,0.9124991012104986,10,1
2017-09-05,6869.5,-5.549894461023363,-1,-1.3861434725814514,10,1
2017-09-06,6875.5,-5.723220129445129,-1,-3.1728621372857035,10,1
2017-09-07,6873.75,-6.3102382251318385,-1,0.9346097736085396,10,1
2017-09-08,6672.25,-3.844280415152312,-1,0.9400017831247678,10,1
2017-09-11,6729.25,-4.829661552178921,-1,-8.332422452614367,10,0
2017-09-12,6627.25,-4.138217209249683,-1,-12.899109671579485,10,-1
2017-09-13,6511.25,-1.8621616433096568,-1,-23.2917579481071,10,-1
2017-09-14,6455.75,0.2749486891530761,0,-20.8267153258728,10,-1
2017-09-15,6461.0,-0.4449775576536141,0,-12.895372806154148,10,-1
2017-09-18,6474.75,-0.4401714351905506,0,-14.734699266355234,10,-1
2017-09-19,6488.25,-0.3005432897930871,0,-11.623187736411948,10,0
2017-09-20,6482.0,-0.16584387534711587,0,-1.6655888412690043,10,1
2017-09-21,6440.0,3.3889751552794944,1,-4.062441862266627,10,1
2017-09-22,6415.75,3.129018431204456,1,-17.396304119018367,10,-1
2017-09-25,6404.25,3.2946871218331624,1,-12.326537471185107,10,-1
2017-09-26,6353.0,5.560365181803872,1,-10.2408176173103,10,0
2017-09-27,6390.0,5.727699530516438,1,-13.493508669986973,10,-1
2017-09-28,6473.5,5.989804587935432,1,-16.57384700489185,10,-1
2017-09-29,6432.25,6.634536903882783,1,-10.395320003752692,10,0
2017-10-09,6615.25,5.441971202902375,1,3.1953495588558734,10,1
2017-10-10,6706.25,4.5256290773532095,1,5.009218659861918,10,1
2017-10-11,6756.0,3.371077560686797,1,6.5911453268234,10,1
2017-10-12,6861.25,1.4538167243578035,0,2.4968659693164,10,1
2017-10-13,6859.0,-0.8528940078728731,0,-1.11449710805805,10,1
2017-10-16,7122.0,-3.9736029205279415,-1,-2.087883835317317,10,1
2017-10-17,6996.0,-2.5621783876500825,-1,0.9866449383381916,10,1
2017-10-18,6949.0,-0.7231256295869959,0,0.7711847883010395,10,1
2017-10-19,6934.0,-0.5191808479953819,0,-5.097339375630153,10,1
2017-10-20,6921.5,-0.8235209130968757,0,-8.632650324513849,10,0
2017-10-23,6975.25,-0.5483674420271645,0,-10.120613714241347,10,0
2017-10-24,7009.75,-3.0956881486501002,-1,-3.9341367755398466,10,1
2017-10-25,6983.75,-2.265974583855379,-1,0.9379154551785752,10,1
2017-10-26,6961.0,-2.6289326246229043,-1,-4.880758083805051,10,1
2017-10-27,6800.5,-0.6874494522461583,0,-4.7067000506063215,10,1
2017-10-30,6839.0,0.3180289516011125,0,-4.502675455354456,10,1
2017-10-31,6816.75,-1.4192980525910448,0,-1.6318397828897682,10,1
2017-11-01,6898.75,-2.3554991846349016,-1,-1.0479098125113937,10,1
2017-11-02,6898.0,-2.8305305885763965,-1,-6.134658133595744,10,1
2017-11-03,6864.5,-1.762692111588604,0,-6.165493324835088,10,1
2017-11-07,6792.75,1.2476537484818362,0,-6.9199999384324125,10,0
2017-11-08,6825.5,1.428466778990556,0,-6.159945462027961,10,1
2017-11-09,6778.0,2.349513130717029,1,-8.349447330100093,10,0
2017-11-10,6753.75,3.3499907458819145,1,-2.5669660710522915,10,1
2017-11-13,6860.75,0.7980177094341068,0,-13.998684945046914,10,-1
2017-11-14,6720.0,0.8370535714285808,0,-7.007027834862655,10,0
2017-11-15,6736.25,-0.08164780107626779,0,7.570354515431143,10,1
2017-11-16,6702.75,0.4811457983663336,0,7.080424816407943,10,1
2017-11-17,6743.5,0.963891154445018,0,-0.9806667236155624,10,1
2017-11-20,6797.25,0.051491411968074274,0,0.10554456577110513,10,1
2017-11-21,6877.5,-5.2998909487459125,-1,0.22704160323736125,10,1
2017-11-22,6923.0,-5.85728730319226,-1,1.9865007379273376,10,1
2017-11-23,6937.25,-5.870481819164652,-1,2.7564926786078847,10,1
2017-11-24,6980.0,-6.350286532951287,-1,-2.016308623578462,10,1
2017-11-27,6915.5,-4.06333598438291,-1,1.2251092868597246,10,1
2017-11-28,6776.25,-2.2099243681977465,-1,1.4781102648645204,10,1
2017-11-29,6730.75,-0.5794302269435003,0,0.22209850941816173,10,1
2017-11-30,6735.0,0.3860430586488439,0,-3.4697155545525744,10,1
2017-12-01,6808.5,0.6829698171403331,0,-4.255777445274791,10,1
2017-12-04,6800.75,1.080763151123043,0,-14.610076802308932,10,-1
2017-12-05,6513.0,6.030247197911876,1,-6.154852053699905,10,1
2017-12-06,6517.5,7.3686229382431865,1,0.3749150739712802,10,1
2017-12-07,6530.0,7.856049004594178,1,-7.162105820712321,10,0
2017-12-08,6536.75,8.387195471755838,1,-10.25993328006228,10,0
2017-12-11,6634.5,8.557540131132724,1,-0.9875446178521547,10,1
2017-12-12,6626.5,9.46578133252849,1,-1.9697386898564933,10,1
2017-12-13,6691.75,7.699779579332766,1,-2.9366644285148955,10,1
2017-12-14,6761.0,5.912586895429661,1,-6.023548022047974,10,1
2017-12-15,6855.0,3.588621444201312,1,-5.400079811573939,10,1
2017-12-18,6874.25,3.9495217660108435,1,-8.795156367584402,10,0
2017-12-19,6905.75,2.5015385729283635,1,-4.9812491307327615,10,1
2017-12-20,6997.75,1.175377800007138,0,1.0414743565967064,10,1
2017-12-21,7043.0,0.23427516683232066,0,0.07579085803740881,10,1
2017-12-22,7085.0,0.39167254763585735,0,-1.086868374184751,10,1
2017-12-27,7202.25,-1.3815127217189027,0,0.333160056290874,10,1
2017-12-28,7253.75,-2.4745821127003302,-1,-1.8399762579815055,10,1
2017-12-29,7207.0,-0.3572915221312645,0,-2.898451287397458,10,1
