date,LMNIDY,return_10d,discrete_10d,score,horizon,discrete_score
2018-07-03,14353.5,-6.691747657365799,-1,7.022317435119659,10,1
2018-07-04,14054.0,-3.806745410559276,-1,2.544540886351216,10,1
2018-07-05,14103.5,-6.058779735526643,-1,2.311887355675621,10,1
2018-07-06,13850.5,-2.985451788744087,-1,4.690168087091835,10,1
2018-07-09,14118.0,-5.786938659866836,-1,-2.09531775991332,10,0
2018-07-10,14057.0,-3.969552536103005,-1,-6.311404886154425,10,-1
2018-07-11,13785.0,-1.508886470801596,0,-7.914000637290252,10,-1
2018-07-12,14099.0,-2.9931200794382606,-1,-8.820716597247236,10,-1
2018-07-13,13881.0,-0.7996542035876408,0,-10.1115083014298,10,-1
2018-07-16,13571.5,1.4368345429760954,0,-3.5989769886999046,10,0
2018-07-17,13393.0,4.07675651459718,1,-9.157608608112316,10,-1
2018-07-18,13519.0,-0.19602041571121773,0,-8.308694847226175,10,-1
2018-07-19,13249.0,-0.08868593856140583,0,-11.543967846011515,10,-1
2018-07-20,13437.0,0.14140061025527118,0,-16.966724308310553,10,-1
2018-07-23,13301.0,2.202841891587104,0,-17.75078878255552,10,-1
2018-07-24,13499.0,1.9557004222535035,0,-17.43142888542057,10,-1
2018-07-25,13577.0,2.8761876703248035,0,-11.952130875889265,10,-1
2018-07-26,13677.0,0.9285662060393384,0,-5.648299289799111,10,-1
2018-07-27,13770.0,-0.24328249818446054,0,4.398927985371921,10,1
2018-07-30,13766.5,-2.262739258344537,-1,1.0529823510719742,10,1
2018-07-31,13939.0,-4.383384747829833,-1,-0.6353440385239861,10,0
2018-08-01,13492.5,-5.477116916805636,-1,1.9944081064288441,10,1
2018-08-02,13237.25,-0.05476968403558269,0,0.5473702969825855,10,1
2018-08-03,13456.0,-0.4904875148632581,0,1.2197868954132258,10,1
2018-08-06,13594.0,-0.8680300132411389,0,3.3251051936810168,10,1
2018-08-07,13763.0,-2.096199956404854,-1,-3.807657145186591,10,0
2018-08-08,13967.5,-3.7587256130302453,-1,-8.496357130040344,10,-1
2018-08-09,13804.0,-4.393654013329473,-1,5.240579211697488,10,1
2018-08-10,13736.5,-2.9010301022822427,-1,10.15494481923098,10,1
2018-08-13,13455.0,1.0107766629505743,0,2.3029313036187427,10,1
2018-08-14,13328.0,0.6527611044417679,0,0.6929268810813936,10,1
2018-08-15,12753.5,3.5009997255655234,1,10.04211726181752,10,1
2018-08-16,13230.0,-3.945578231292513,-1,17.627418486966967,10,1
2018-08-17,13390.0,-5.171769977595219,-1,11.785647466768285,10,1
2018-08-20,13476.0,-8.132977144553276,-1,7.224487241015711,10,1
2018-08-21,13474.5,-8.289732457605101,-1,-0.281748640510585,10,0
2018-08-22,13442.5,-8.082573925981029,-1,-8.616770355676847,10,-1
2018-08-23,13197.5,-7.020268990339085,-1,-0.13828665250494288,10,0
2018-08-24,13338.0,-7.6023391812865535,-1,0.7078444712090906,10,1
2018-08-28,13591.0,-10.657788242219112,-1,7.06321871966114,10,1
2018-08-29,13415.0,-6.5001863585538615,-1,4.174981186420759,10,1
2018-08-30,13200.0,-5.098484848484851,-1,-1.939012936481792,10,0
2018-08-31,12708.0,-1.0583884167453594,0,0.3261450273918892,10,1
2018-09-03,12697.5,-4.2488678873794035,-1,6.242422663460605,10,1
2018-09-04,12380.0,-0.5452342487883732,0,0.7345398136409956,10,1
2018-09-05,12357.5,0.5057657293141782,0,0.038017581691617834,10,1
2018-09-06,12356.0,1.4972483004208392,0,3.0982707334294335,10,1
2018-09-07,12271.0,7.297693749490675,1,1.4066607932839643,10,1
2018-09-10,12324.0,4.381694255111968,1,-0.701287070253254,10,0
2018-09-11,12142.5,5.913115091620336,1,-5.429844735277113,10,-1
2018-09-12,12543.0,1.5028302638922186,0,-4.165060599077801,10,0
2018-09-13,12527.0,-0.4230861339506675,0,-3.2657279862527138,10,0
2018-09-14,12573.5,-0.5288901260587786,0,-13.463131756871073,10,-1
2018-09-17,12158.0,2.0398091791413053,0,-1.879520054442608,10,0
2018-09-18,12312.5,0.8812182741116725,0,-1.8321078766769536,10,0
2018-09-19,12420.0,2.069243156199674,0,-2.7062061990761666,10,0
2018-09-20,12541.0,-1.104377641336418,0,-2.1759453497794965,10,0
2018-09-21,13166.5,-4.765883112444458,-1,-0.5189877688664726,10,0
2018-09-25,12860.5,0.5637416896699277,0,8.587470003332871,10,1
2018-09-26,12731.5,-1.001453088795512,0,1.6900799519975578,10,1
2018-09-27,12474.0,1.0221260221260131,0,-8.579324943856436,10,-1
2018-09-28,12507.0,0.5756776205324998,0,-9.788669295582643,10,-1
2018-10-08,12495.5,-0.3841382897843193,0,-6.925973075061605,10,-1
2018-10-09,12933.0,-4.967911544111958,-1,-15.970690021949544,10,-1
2018-10-10,12604.0,-3.6694700095207917,-1,-16.08057640794581,10,-1
2018-10-11,12601.5,-4.201880728484708,-1,-14.697891164404345,10,-1
2018-10-12,12579.0,-5.9225693616344675,-1,-13.949400728962448,10,-1
2018-10-15,12534.5,-6.769316685946791,-1,-8.772818616310698,10,-1
2018-10-16,12516.5,-6.603283665561454,-1,-9.682442157689367,10,-1
2018-10-17,12298.5,-7.098426637394805,-1,-10.126194865225877,10,-1
2018-10-18,12276.0,-4.541381557510594,-1,-7.207643007038637,10,-1
2018-10-19,12372.0,-4.134335596508243,-1,-13.011752346121506,10,-1
2018-10-22,12447.5,-6.202048604137378,-1,-4.122466209557092,10,0
2018-10-23,12290.5,-4.808592001952727,-1,5.942269220535708,10,1
2018-10-24,12141.5,-3.2780134250298576,-1,13.27463786157638,10,1
2018-10-25,12072.0,-2.9986746189529456,-1,-2.0290589099173597,10,0
2018-10-26,11834.0,-3.692749704242016,-1,-9.48695674686052,10,-1
2018-10-29,11686.0,-3.1319527639910967,-1,-2.695846086358735,10,0
2018-10-30,11690.0,-3.6569717707442218,-1,-10.158564714431678,10,-1
2018-10-31,11425.5,-1.7110848540545232,0,-15.12486810718151,10,-1
2018-11-01,11718.5,-4.57396424457055,-1,-12.870341993461025,10,-1
2018-11-02,11860.5,-4.835377935162931,-1,-11.921922465161222,10,-1
2018-11-05,11675.5,-4.86060554151857,-1,-14.056925969554644,10,-1
2018-11-06,11699.5,-5.748108893542456,-1,-15.726369653066847,10,-1
2018-11-07,11743.5,-6.744156341806108,-1,-14.062671822783296,10,-1
2018-11-08,11710.0,-6.897950469684035,-1,-10.28948315317308,10,-1
2018-11-09,11397.0,-4.808282881460036,-1,-7.646793034092276,10,-1
2018-11-12,11320.0,-4.562720848056534,-1,-10.387902673529757,10,-1
2018-11-13,11262.5,-4.994450610432856,-1,-8.747061580936101,10,-1
2018-11-14,11230.0,-4.4835262689225335,-1,-3.582942139087112,10,0
2018-11-15,11182.5,-1.7750950145316358,0,-0.9942593418934352,10,0
2018-11-16,11287.0,-1.342252148489409,0,-1.0683548871833914,10,0
2018-11-19,11108.0,0.6436802304645273,0,-5.5698648820821735,10,-1
2018-11-20,11027.0,0.4851727577763754,0,-2.2082101878880764,10,0
2018-11-21,10951.5,1.8673241108523972,0,0.6823943543427793,10,1
2018-11-22,10902.25,-1.1167419569354964,0,-1.6033925939269638,10,0
2018-11-23,10849.0,-0.03226103788367407,0,-1.8262901879291509,10,0
2018-11-26,10803.5,-0.6849632063683053,0,-3.7623077338505517,10,0
2018-11-27,10700.0,-0.03271028037382662,0,-3.488848037902257,10,0
2018-11-28,10726.5,0.004661352724566471,0,-5.2773916469929665,10,0
