date,LMPBDY,return_3d,discrete_3d,score,horizon,discrete_score
2018-01-04,2593.5,-1.5037593984962403,-1,16.875474038949466,3,1
2018-01-05,2546.75,0.5399037989594513,0,8.208959592352741,3,0
2018-01-09,2554.5,-0.4208259933450753,0,5.752026730423106,3,0
2018-01-10,2560.5,0.8787346221441172,0,6.789695461542005,3,0
2018-01-11,2553.25,-0.4406149025751538,0,12.635137829129064,3,1
2018-01-12,2543.75,-0.108108108108107,0,11.87915778692256,3,1
2018-01-15,2583.0,0.9001161440185923,0,4.22746596587489,3,0
2018-01-16,2542.0,1.5833988985051173,1,6.828803380958591,3,0
2018-01-17,2541.0,3.069657615112153,1,5.799724228756037,3,0
2018-01-18,2606.25,-0.03836930455635157,0,0.2385338932213198,3,0
2018-01-19,2582.25,2.1783328492593683,1,-1.6236873462533592,3,-1
2018-01-23,2605.25,-0.4318203627291073,0,-11.666581830380672,3,-1
2018-01-24,2638.5,-1.4023119196513223,-1,-6.384568434132601,3,-1
2018-01-25,2599.25,-0.4135808406271035,0,-1.498635122809607,3,-1
2018-01-26,2594.0,1.021588280647645,0,-2.2955133423476117,3,-1
2018-01-29,2601.5,3.2673457620603585,1,-2.1128287308334093,3,-1
2018-01-30,2588.5,4.452385551477689,1,8.369529522582871,3,1
2018-01-31,2620.5,1.5359664186223918,1,14.533909549871963,3,1
2018-02-01,2686.5,-2.354364414665921,-1,1.5974108078114742,3,0
2018-02-02,2703.75,-7.055016181229777,-1,3.9165866761904367,3,0
2018-02-05,2660.75,-4.782486141125619,-1,-8.128162152391361,3,-1
2018-02-06,2623.25,-3.3260268750595623,-1,-2.470959467365818,3,-1
2018-02-07,2513.0,0.10943095901312372,0,15.805756991565561,3,1
2018-02-08,2533.5,1.2236037102822284,1,19.872083308339654,3,1
2018-02-09,2536.0,1.813880126182976,1,17.204070789595228,3,1
2018-02-13,2564.5,1.9886917527783157,1,21.712124604717044,3,1
2018-02-14,2582.0,0.07745933384972759,0,4.365884363444371,3,0
2018-02-26,2585.0,-5.676982591876213,-1,-3.6129517809859553,3,-1
2018-02-27,2576.25,-5.201358563803981,-1,2.5257758427738457,3,0
2018-02-28,2496.0,-3.094951923076928,-1,6.600311137485522,3,0
2018-03-01,2438.25,-0.25633138521480303,0,4.181687348121206,3,0
2018-03-02,2442.25,-2.968574060804585,-1,13.667338481672287,3,1
2018-03-06,2432.0,-2.3540296052631526,-1,8.35404898539866,3,1
2018-03-08,2335.5,2.429886533932768,1,15.708178282244955,3,1
2018-03-09,2374.75,1.3475102642383383,1,14.57714616830268,3,1
2018-03-13,2392.25,-0.35531403490437485,0,18.389408877076445,3,1
2018-03-14,2406.75,-1.8593539004882145,-1,16.442687130791658,3,1
2018-03-15,2414.25,-2.5784405094749885,-1,6.993292518092037,3,0
2018-03-16,2383.75,0.7236497115888918,0,10.241353575313436,3,1
2018-03-20,2352.0,-0.5314625850340149,0,17.000467819670643,3,1
2018-03-21,2401.0,-0.499791753436063,0,17.135045436233217,3,1
2018-03-22,2363.75,1.9143310417768291,1,4.590616626210807,3,0
2018-03-23,2339.5,3.804231673434488,1,6.955727292614669,3,0
2018-03-27,2409.0,-0.6434205064342002,0,7.571245655012223,3,0
2018-03-28,2428.5,-2.3985999588223232,-1,8.055332352470604,3,0
2018-03-29,2394.5,-0.6786385466694522,-1,7.9315552044423745,3,0
2018-04-17,2348.5,0.3512880562060783,0,5.538188444127384,3,0
2018-04-20,2356.75,-2.3231144584703545,-1,29.817955649566894,3,1
2018-04-24,2302.5,1.8566775244299727,1,10.980516532020292,3,1
2018-04-25,2302.0,0.8253692441355431,0,13.076012295437089,3,1
2018-04-26,2332.25,-1.6293279022403295,-1,9.12233908318055,3,1
2018-05-02,2269.25,0.5949102126253214,0,7.851227623320266,3,0
2018-05-03,2256.25,1.2631578947368327,1,13.38060976496804,3,1
2018-05-04,2314.5,-0.9505292719809932,-1,13.758767437784714,3,1
2018-05-09,2284.75,3.884451252872312,1,8.937520853869447,3,1
2018-05-10,2292.5,1.7230098146128636,1,9.600932427470225,3,1
2018-05-11,2332.75,-0.4501125281320295,0,9.083094411421012,3,1
2018-05-15,2332.0,-0.7504288164665529,-1,21.579829235518627,3,1
2018-05-16,2322.25,3.2511572828076263,1,18.17091223027724,3,1
2018-05-17,2357.0,4.709376325837922,1,11.335595472359405,3,1
2018-05-18,2314.5,6.675307841866496,1,4.6841125944397595,3,0
2018-05-22,2468.0,-1.630875202593196,-1,10.267323232519033,3,1
2018-05-23,2469.0,-1.3770757391656565,-1,4.570173152759686,3,0
2018-05-24,2488.0,-2.6627813504823132,-1,4.840901273794427,3,0
2018-05-25,2427.75,0.7517248481103911,0,4.246911686594785,3,0
2018-05-30,2421.75,3.210488283266244,1,14.413430773163386,3,1
2018-05-31,2446.0,2.5551921504497037,1,17.690072025462953,3,1
2018-06-01,2432.75,3.5350940293906064,1,1.018341382728945,3,0
2018-06-04,2499.5,0.8701740348069587,0,20.074701492030066,3,1
2018-06-05,2508.5,-2.262308152282244,-1,18.166429067594546,3,1
2018-06-06,2518.75,-2.4119106699751813,-1,5.4372483684375075,3,0
2018-06-07,2521.25,-2.429350520575113,-1,11.736713725703392,3,1
2018-06-08,2451.75,0.8361374528398136,0,12.824340589818725,3,1
2018-06-12,2460.0,-2.8048780487804903,-1,6.035762514494749,3,0
2018-06-13,2472.25,-2.2044696127009766,-1,5.625699932755682,3,0
2018-06-14,2438.75,-1.6914402870322864,-1,6.805365474254447,3,0
2018-06-15,2391.0,-0.2300292764533696,0,6.143618194697377,3,0
2018-06-19,2397.5,0.3545359749739241,0,10.004090455882244,3,1
2018-06-20,2385.5,1.1632781387549862,1,6.034067003423463,3,0
2018-06-21,2362.5,1.6507936507936585,1,5.538302924234752,3,0
2018-06-22,2406.0,0.9143807148794592,0,6.912314701034534,3,0
2018-06-25,2413.25,-0.8701957940536631,-1,5.9490740674885085,3,0
2018-06-26,2401.5,0.15615240474702308,0,15.048501061945656,3,1
2018-06-27,2428.0,-1.966639209225696,-1,19.131820777180646,3,1
2018-06-28,2392.25,-0.28216114536524506,0,6.8316909471480765,3,0
2018-06-29,2405.25,-3.6274815507743474,-1,-7.751304758624647,3,-1
