date,LMNIDY,return_3d,discrete_3d,score,horizon,discrete_score
2018-01-03,12360.75,1.017333090629613,0,-6.528820991195875,3,-1
2018-01-04,12602.5,0.31342987502480657,0,-6.184809415278791,3,-1
2018-01-05,12487.75,3.1691057236091336,1,0.6181928437762393,3,-1
2018-01-08,12486.5,0.6927481680214731,0,6.344312553308302,3,0
2018-01-09,12642.0,0.33222591362125353,0,3.2994484199775767,3,-1
2018-01-10,12883.5,-0.5937827453719846,0,2.959104682509864,3,-1
2018-01-11,12573.0,-0.7237731647180445,-1,4.157356103969707,3,0
2018-01-12,12684.0,-2.6233837906023294,-1,10.865720043353114,3,1
2018-01-15,12807.0,-3.0139767314749766,-1,3.089031785476964,3,-1
2018-01-16,12482.0,1.5742669443999269,0,-0.3708770650758923,3,-1
2018-01-17,12351.25,3.0138649934217114,1,-5.785439642671786,3,-1
2018-01-18,12421.0,3.1317929313259714,1,-3.390393606132946,3,-1
2018-01-19,12678.5,6.791024174784077,1,0.7135311977708102,3,-1
2018-01-22,12723.5,7.380044798993991,1,12.153647363898495,3,1
2018-01-23,12810.0,6.311475409836077,1,3.7883974071235538,3,0
2018-01-24,13539.5,1.7430481184681934,0,-2.168347667359181,3,-1
2018-01-25,13662.5,-2.5288197621226027,-1,-1.4949251641479355,3,-1
2018-01-26,13618.5,-0.4332342034732206,0,-4.309311105182768,3,-1
2018-01-29,13775.5,1.3792602809335364,0,-1.5038452182141306,3,-1
2018-01-30,13317.0,0.6232634977847873,0,-3.792555258817156,3,-1
2018-01-31,13559.5,1.0730484162395415,0,-8.586107215454716,3,-1
2018-02-01,13965.5,-4.443091905051731,-1,-5.128276473965111,3,-1
2018-02-02,13400.0,-1.9850746268656685,-1,1.8883094350297531,3,-1
2018-02-05,13705.0,-4.381612550164172,-1,10.496282806510273,3,1
2018-02-06,13345.0,-3.0910453353315877,-1,13.805200014251016,3,1
2018-02-07,13134.0,-0.5634231764884978,0,7.111306297145776,3,0
2018-02-08,13104.5,2.3159983211873847,1,-8.656357806495759,3,-1
2018-02-09,12932.5,8.687415426251688,1,-1.6223446045484704,3,-1
2018-02-13,13408.0,3.4494331742243483,1,5.292792401783986,3,0
2018-02-14,14056.0,-3.649686966420029,-1,0.6694448576577354,3,-1
2018-02-23,13723.0,0.14938424542738638,0,-6.2856781867245575,3,-1
2018-02-26,13879.5,-3.3682769552217278,-1,-10.577164637961996,3,-1
2018-02-27,13797.5,-2.85921362565682,-1,-8.165629753173128,3,-1
2018-02-28,13743.5,-2.6521628406155684,-1,-6.616008120811559,3,-1
2018-03-01,13412.0,1.5918580375782865,0,-4.680565536111379,3,-1
2018-03-02,13403.0,0.9773931209430708,0,-0.555455188596089,3,-1
2018-03-05,13379.0,-1.2370132296883218,-1,7.3376410303883235,3,0
2018-03-06,13625.5,1.3834354702579654,0,9.892424137051666,3,1
2018-03-07,13534.0,0.6539086744495437,0,7.327122217509911,3,0
2018-03-08,13213.5,4.6505467892685495,1,5.866927809001505,3,0
2018-03-09,13814.0,-0.2497466338497123,0,6.283824260770472,3,0
2018-03-12,13622.5,-0.34134703615342765,0,0.12350641794608952,3,-1
2018-03-13,13828.0,-1.8730112814579147,-1,-1.9182087366358764,3,-1
2018-03-14,13779.5,-2.5436336586958874,-1,2.47689269648902,3,-1
2018-03-15,13576.0,-1.2374779021803173,-1,7.598863289495113,3,0
2018-03-16,13569.0,-1.1275701967720542,-1,6.348253870237542,3,0
2018-03-19,13429.0,-2.1073795517164373,-1,0.15499980408430106,3,-1
2018-03-20,13408.0,-3.773866348448685,-1,0.6625468485520158,3,-1
2018-03-21,13416.0,-3.8200655933214085,-1,-2.189096335991231,3,-1
2018-03-22,13146.0,-1.5061615700593391,-1,-5.809865658206258,3,-1
2018-03-23,12902.0,1.3873818012711148,0,-3.00787246475566,3,-1
2018-03-27,12948.0,3.633765832561009,1,21.720324826643747,3,1
2018-03-28,13081.0,0.14142649644521832,0,12.565783324842615,3,1
2018-03-29,13253.0,0.1471364973968159,0,2.491179913199072,3,-1
2018-04-03,13418.5,-1.4793009650855171,-1,29.21073658535861,3,1
2018-04-04,13099.5,2.217641894728817,0,32.32613472656804,3,1
2018-04-09,13390.0,2.0985810306198616,0,11.376302604336374,3,1
2018-04-10,13651.5,1.7983371790645686,0,11.243363755867648,3,1
2018-04-11,13820.5,3.5201331355595,1,12.517429614239905,3,1
2018-04-12,13671.0,3.6793211908419328,1,16.65547000099758,3,1
2018-04-13,13897.0,9.548823487083547,1,16.1346732865806,3,1
2018-04-16,14307.0,4.9870692667924885,1,34.68572334448648,3,1
2018-04-17,14174.0,4.243685621560611,1,32.93969742680549,3,1
2018-04-18,15224.0,-6.67695743562795,-1,24.91631562575249,3,1
2018-04-19,15020.5,-7.306680869478378,-1,8.776920838066522,3,0
2018-04-20,14775.5,-4.669892727826475,-1,1.3992405913657762,3,-1
2018-04-24,13923.0,-0.6643683114271326,-1,9.452560610442651,3,1
2018-04-25,14085.5,-3.4965034965035,-1,5.822854443267852,3,0
2018-04-26,14181.0,-4.11994922784007,-1,11.892859193293186,3,1
2018-04-27,13830.5,0.7591916416615385,0,20.481174752123078,3,1
2018-05-02,13935.5,-0.7857629794409959,-1,-4.157337743234831,3,-1
2018-05-03,13725.0,1.0054644808743074,0,3.7133620848737343,3,0
2018-05-04,13974.0,-1.1056247316444834,-1,13.815330008334884,3,1
2018-05-08,13826.0,1.2223347316649755,0,9.840706900946648,3,1
2018-05-09,13863.0,4.097237250234431,1,13.047895518816846,3,1
2018-05-10,13819.5,3.8677231448315696,1,16.852463636938644,3,1
2018-05-11,13995.0,2.915326902465165,1,6.8641390712597845,3,0
2018-05-15,14354.0,2.330360875017412,1,14.662859381062354,3,1
2018-05-16,14403.0,1.4198430882454982,0,10.361957911009206,3,1
2018-05-17,14529.0,1.3283777273040087,0,6.124563469883088,3,0
2018-05-18,14688.5,-0.6569765462776989,-1,10.822403171506537,3,1
2018-05-21,14607.5,1.6121855211363998,0,19.78420930896625,3,1
2018-05-22,14722.0,0.013585110718650206,0,24.02478933768054,3,1
2018-05-23,14592.0,1.7235471491228171,0,25.418017825718927,3,1
2018-05-24,14843.0,1.5057602910462764,0,17.05300926288508,3,1
2018-05-25,14724.0,2.9441727791361005,1,14.388776167041698,3,1
2018-05-29,14843.5,3.617745140970796,1,4.711871766449852,3,0
2018-05-30,15066.5,2.3694952377791845,1,9.876558480634904,3,1
2018-05-31,15157.5,3.496618835559961,1,15.278161160268686,3,1
2018-06-01,15380.5,1.2304541464841945,0,21.22483355616845,3,1
2018-06-04,15423.5,0.210717411741812,0,17.889329454591252,3,1
2018-06-05,15687.5,-2.1195219123505966,-1,15.869314605915516,3,1
2018-06-06,15569.75,-2.2334976476822037,-1,10.948877639244357,3,1
2018-06-07,15456.0,-2.073628364389235,-1,7.88672178224486,3,0
2018-06-08,15355.0,1.2634321068055954,0,10.091852241972152,3,1
2018-06-11,15222.0,-0.07554854815399192,0,23.09298386381545,3,1
2018-06-12,15135.5,-0.18499554028608145,0,23.920137436072174,3,1
2018-06-13,15549.0,-4.228567753553279,-1,17.666206967131245,3,1
2018-06-14,15210.5,-4.237204562637653,-1,5.575113610547708,3,0
2018-06-15,15107.5,-1.4198245904352147,-1,1.4994458612966677,3,-1
2018-06-19,14566.0,4.218728545928885,1,0.0,3,-1
2018-06-20,14893.0,-1.6584972806016232,-1,10.786555645137264,3,1
2018-06-21,14905.0,-1.3451861791345163,-1,13.348719780474148,3,1
2018-06-22,15180.5,-2.4801554626000417,-1,14.500610682661936,3,1
2018-06-25,14646.0,0.4267376758159136,0,10.074551015593464,3,1
2018-06-26,14704.5,0.8058757523207172,0,8.113374405193339,3,0
2018-06-27,14804.0,-2.293299108349089,-1,7.226349129790736,3,0
