date,LMSNDY,return_5d,discrete_5d,score,horizon,discrete_score
2018-01-03,19963.0,0.6461954616039599,1,16.265900000000002,5,1
2018-01-04,19910.0,1.6574585635359185,1,15.031533333333336,5,1
2018-01-08,20020.0,1.5484515484515569,1,-3.7756418346797815,5,-1
2018-01-10,20092.0,2.179972128210239,1,14.763064300246166,5,1
2018-01-11,20240.0,1.1116600790513909,1,9.494702367205404,5,0
2018-01-12,20302.0,1.9111417594325664,1,0.9268865,5,-1
2018-01-16,20500.0,1.5853658536585382,1,-3.9363382611972986,5,-1
2018-01-17,20530.0,3.7506088650755,1,3.688034975012516,5,-1
2018-01-18,20465.0,5.741509894942576,1,3.2132478051194013,5,-1
2018-01-19,20690.0,5.461575640405991,1,1.0433090381973664,5,-1
2018-01-22,20855.0,5.988971469671545,1,-2.5612103871292966,5,-1
2018-01-23,20825.0,4.6242496998799565,1,5.397774879818424,5,0
2018-01-24,21300.0,2.605633802816909,1,19.70704764622988,5,1
2018-01-25,21640.0,-0.4158964879852123,0,29.194425,5,1
2018-01-26,21820.0,-0.595783684692941,-1,34.30833333333333,5,1
2018-01-29,22104.0,-0.15381831342743402,0,0.0,5,-1
2018-02-13,21588.0,-0.4076338706688887,0,0.0,5,-1
2018-02-14,21650.0,0.5311778290993052,1,19.230512657134078,5,1
2018-04-24,21365.0,-0.11701380762929592,0,-0.5918125296494865,5,-1
2018-05-29,20490.0,1.0492923377257268,1,0.0,5,-1
2018-05-30,20600.0,2.233009708737854,1,0.0,5,-1
2018-06-04,20621.0,3.0987827942388746,1,0.0,5,-1
2018-06-11,21260.0,-3.137347130761992,-1,22.93476304186481,5,1
2018-06-12,21215.0,-3.5823709639406065,-1,21.54599132950514,5,1
2018-06-13,20955.0,-1.0021474588403745,-1,17.080474392952098,5,1
2018-06-14,20957.0,-1.7178031206756652,-1,0.0,5,-1
2018-06-15,20881.0,-1.9443513241703012,-1,3.6017622674274588,5,-1
2018-06-19,20455.0,-1.3444145685651443,-1,1.2122395475156118,5,-1
2018-06-20,20745.0,-3.8804531212340287,-1,0.2199740153500794,5,-1
2018-06-21,20597.0,-4.408408991600721,-1,-0.4400317525301485,5,-1
2018-06-22,20475.0,-3.15018315018315,-1,-0.935786684748932,5,-1
2018-06-25,20190.0,-1.8078256562654824,-1,-1.0992818526824113,5,-1
2018-06-26,20180.0,-2.2249752229930637,-1,-1.0992818526824113,5,-1
2018-06-27,19940.0,-1.2938816449348025,-1,-1.0992818526824113,5,-1
2018-06-28,19689.0,-0.9954797094824496,-1,-0.6263423974343868,5,-1
2018-06-29,19830.0,-2.2037317196167416,-1,0.0,5,-1
