date,LMNIDY,return_10d,discrete_10d,score,horizon,discrete_score
2018-01-03,12360.75,-0.07685617782092757,0,5.340302704678247,10,1
2018-01-04,12602.5,-1.4401904384050757,0,4.7868406120306055,10,1
2018-01-05,12487.75,1.5274969470080668,0,6.523449205595437,10,1
2018-01-08,12486.5,1.898049893885401,0,18.630321232575586,10,1
2018-01-09,12642.0,1.3289036544850583,0,21.98751625506813,10,1
2018-01-10,12883.5,5.091784064889193,1,15.538356912721188,10,1
2018-01-11,12573.0,8.665394098464963,1,3.340990329010084,10,1
2018-01-12,12684.0,7.367549668874163,1,-11.059389944063726,10,-1
2018-01-15,12807.0,7.5622706332474365,1,10.020877526890835,10,1
2018-01-16,12482.0,6.689633071623137,1,7.7396683487858615,10,1
2018-01-17,12351.25,9.7824106871774,1,2.8774609046659636,10,1
2018-01-18,12421.0,12.434586587231312,1,1.033370789005983,10,0
2018-01-19,12678.5,5.690736285838227,1,-0.8159366055647974,10,0
2018-01-22,12723.5,7.7140723857429085,1,1.0249690267030591,10,0
2018-01-23,12810.0,4.1764246682279405,1,1.7048718130553582,10,0
2018-01-24,13539.5,-2.9949407289781798,-1,0.9337870227188276,10,0
2018-01-25,13662.5,-4.084172003659647,-1,1.4244068019105458,10,0
2018-01-26,13618.5,-5.037265484451304,-1,3.2352782861191187,10,1
2018-01-29,13775.5,-5.194003847410256,-1,2.2559882738359684,10,1
2018-01-30,13317.0,0.6833370879327116,0,3.9592961635364943,10,1
2018-01-31,13559.5,3.6616394409823454,1,6.285309807935081,10,1
2018-02-01,13965.5,1.0132111274211428,0,5.052011301202508,10,1
2018-02-02,13400.0,3.51119402985074,1,0.9613512158389156,10,0
2018-02-05,13705.0,-1.1820503465888366,0,-11.678987266850031,10,-1
2018-02-06,13345.0,1.6035968527538411,0,-15.186789060350154,10,-1
2018-02-07,13134.0,5.047967108268625,1,-8.321975682816182,10,-1
2018-02-08,13104.5,5.208134610248383,1,12.846343983951488,10,1
2018-02-09,12932.5,6.112507249178423,1,8.562132433896867,10,1
2018-02-13,13408.0,2.904982100238662,0,-2.9939864908797214,10,-1
2018-02-14,14056.0,-2.2232498577120063,-1,-1.1492937923369824,10,0
2018-02-23,13723.0,0.663120308970333,0,-1.0433225776371808,10,0
2018-02-26,13879.5,-1.8516517165603985,0,10.355141015105751,10,1
2018-02-27,13797.5,0.22105453886573925,0,12.96790587908468,10,1
2018-02-28,13743.5,0.2619420089496893,0,9.733203212551707,10,1
2018-03-01,13412.0,1.2227855651655295,0,4.659039457322865,10,1
2018-03-02,13403.0,1.2385286876072543,0,5.346368857232619,10,1
2018-03-05,13379.0,0.3737200089692694,0,0.09313054075391897,10,0
2018-03-06,13625.5,-1.5962716964515011,0,-5.248526530098405,10,-1
2018-03-07,13534.0,-0.8718782325993768,0,-3.2332820780453435,10,-1
2018-03-08,13213.5,-0.5108411851515449,0,-3.18578330220878,10,-1
2018-03-09,13814.0,-6.6019979730707945,-1,-8.169272343703478,10,-1
2018-03-12,13622.5,-5.278032666544318,-1,9.759518639773198,10,1
2018-03-13,13828.0,-6.3638993346832535,-1,6.875039682428929,10,1
2018-03-14,13779.5,-5.0691244239631335,-1,2.003308681516066,10,1
2018-03-15,13576.0,-2.3791985857395392,-1,-1.9806957860085437,10,0
2018-03-16,13569.0,-1.1091458471515936,0,-6.0481038853679205,10,-1
2018-03-19,13429.0,-2.453645096433088,-1,3.776409865910405,10,1
2018-03-20,13408.0,-1.0105906921241026,0,7.788147639000223,10,1
2018-03-21,13416.0,-1.4609421586165738,0,7.338482541179888,10,1
2018-03-22,13146.0,1.8560778944165524,0,10.606181950402624,10,1
2018-03-23,12902.0,5.8091768718028245,1,10.5489207486194,10,1
2018-03-27,12948.0,5.583873957367923,1,12.624047031200078,10,1
2018-03-28,13081.0,6.238055194557003,1,10.226422541819812,10,1
2018-03-29,13253.0,7.9529163208330145,1,8.20210529490124,10,1
2018-04-03,13418.5,5.630286544695751,1,1.6881151850804759,10,0
2018-04-04,13099.5,16.21817626626971,1,-13.741484167414374,10,-1
2018-04-09,13390.0,6.105302464525764,1,-4.982714592702892,10,-1
2018-04-10,13651.5,1.9887924403911628,0,4.273534240592497,10,1
2018-04-11,13820.5,1.9174414818566632,0,12.670572079376473,10,1
2018-04-12,13671.0,3.7305244678516476,1,6.8271764947376345,10,1
2018-04-13,13897.0,-0.4785205440023033,0,4.678218883856171,10,1
