date,LMZSDY,return_10d,discrete_10d,score,horizon,discrete_score
2018-01-03,3346.5,1.83774092335276,0,3.4216774738616165,10,-1
2018-01-04,3384.5,0.4579701580735618,0,6.144392880249659,10,-1
2018-01-05,3380.0,1.7751479289940917,0,7.471990620071473,10,0
2018-01-08,3405.0,1.013215859030847,0,5.132165962979356,10,-1
2018-01-09,3350.5,2.4548574839576176,0,6.3249124965389925,10,-1
2018-01-10,3358.25,3.1638502196084333,0,7.010096271387089,10,0
2018-01-11,3412.0,2.652403282532245,0,5.622563253556214,10,-1
2018-01-12,3435.5,2.445058943385248,0,3.441602498310377,10,-1
2018-01-15,3470.0,3.7608069164265063,1,11.195778880767534,10,0
2018-01-16,3449.75,2.797304152474811,0,14.734722165150034,10,1
2018-01-17,3408.0,5.501760563380276,1,14.22176475937747,10,1
2018-01-18,3400.0,6.058823529411762,1,8.758521097386234,10,0
2018-01-19,3440.0,3.2049418604651163,0,7.083714682244732,10,0
2018-01-23,3432.75,2.1848372296263907,0,8.599088619442819,10,0
2018-01-24,3464.5,-1.024678885842112,-1,6.85293707162688,10,-1
2018-01-25,3502.5,-1.0349750178443973,-1,4.053275499842665,10,-1
2018-01-26,3519.5,-3.0544111379457335,-1,8.055619910968188,10,0
2018-01-29,3600.5,-5.33259269545896,-1,9.627159125238096,10,0
2018-01-30,3546.25,-1.5156855833627023,-1,6.744411659088799,10,-1
2018-01-31,3595.5,-0.12515644555695093,0,6.426504850936091,10,-1
2018-02-01,3606.0,-0.31891292290626705,0,7.239148673603604,10,0
2018-02-02,3550.25,1.3590592211816022,0,6.735286693164,10,-1
2018-02-05,3595.75,-0.5144962803309451,-1,12.75223054327493,10,1
2018-02-06,3507.75,1.739006485638939,0,9.725272557019645,10,0
2018-02-07,3429.0,4.053659959171774,1,5.9068904833328615,10,-1
2018-02-08,3466.25,3.0508474576271154,0,4.192626447850834,10,-1
2018-02-09,3412.0,4.125146541617819,1,6.298399344389052,10,-1
2018-02-13,3492.5,0.7158196134574135,0,5.097212144047735,10,-1
2018-02-14,3591.0,-3.1746031746031744,-1,5.363902588513475,10,-1
2018-02-23,3552.75,-7.7827035395116475,-1,4.3805908791239885,10,-1
2018-02-26,3572.75,-9.404520327478838,-1,17.9540511836622,10,1
2018-02-27,3517.5,-6.425017768301355,-1,15.911233007439055,10,1
