date,LMCADY,return_10d,discrete_10d,score,horizon,discrete_score
2018-01-03,7101.0,-1.5033093930432284,-1,5.842670892741526,10,-1
2018-01-04,7145.75,-1.5918552986040613,-1,9.746130009108409,10,0
2018-01-05,7078.5,-1.1195874832238497,-1,12.972084223935301,10,1
2018-01-08,7080.0,-0.7768361581920957,-1,6.039546376757508,10,-1
2018-01-09,7059.5,-2.507259720943411,-1,4.73805597378125,10,-1
2018-01-10,7112.75,-0.02460370461495609,0,2.9356947988152884,10,-1
2018-01-11,7102.75,-0.02815810777515582,0,5.521836194657847,10,-1
2018-01-12,7074.25,-0.4488108280029657,0,7.004783427741942,10,0
2018-01-15,7181.25,-1.9530026109660592,-1,7.287083138637228,10,0
2018-01-16,7035.75,-0.3730945528195305,0,8.449158084353227,10,0
2018-01-17,6994.25,1.20813525395862,0,5.7802225004074845,10,-1
2018-01-18,7032.0,0.6470420932878307,0,-0.7130991486314479,10,-1
2018-01-19,6999.25,0.06429260277887039,0,0.5420316744300485,10,-1
2018-01-22,7025.0,1.4768683274021257,0,5.988007635674918,10,-1
2018-01-23,6882.5,2.175808209226293,0,4.162886435640594,10,-1
2018-01-24,7111.0,-3.863732245816343,-1,4.733299549142979,10,-1
2018-01-25,7100.75,-4.182656761609693,-1,9.170026212370251,10,0
2018-01-26,7042.5,-4.696485623003199,-1,9.174071907277517,10,0
2018-01-29,7041.0,-3.593239596648201,-1,10.847056992250463,10,0
2018-01-30,7009.5,-0.9237463442470896,-1,10.22420989413785,10,0
2018-01-31,7078.75,0.5933250927070421,0,11.309745079774993,10,0
2018-02-01,7077.5,0.9254680324973564,0,9.86837400517243,10,0
2018-02-02,7003.75,2.6735677315723683,1,7.173692601437947,10,0
2018-02-05,7128.75,-0.7329475714536238,0,11.682189384609227,10,1
2018-02-06,7032.25,0.22041309680400634,0,8.660630476223705,10,0
2018-02-07,6836.25,3.5362954836350324,1,7.00034142525797,10,0
2018-02-08,6803.75,4.743707514238471,1,6.04300041213363,10,-1
2018-02-09,6711.75,5.222184974112554,1,7.009528885275442,10,0
2018-02-12,6788.0,4.268562168532708,1,4.879073511768653,10,-1
2018-02-13,6944.75,0.5903740235429611,0,4.522458776666052,10,-1
2018-02-14,7120.75,-3.1773338482603664,-1,2.468446595910021,10,-1
2018-02-22,7126.5,-4.584999649196664,-1,14.29357037788769,10,1
2018-02-23,7062.25,-1.76643421006053,-1,11.94956974272461,10,1
2018-02-26,7077.75,-2.850482144749389,-1,8.104705331727263,10,0
2018-02-27,6985.75,-1.0091972944923588,-1,4.509267205980264,10,-1
2018-02-28,6894.5,0.8448763507143298,0,-1.2959032788423714,10,-1
2018-03-01,6886.5,0.014521164597391945,0,-2.576579440222853,10,-1
2018-03-02,6863.5,0.010927369417945698,0,1.9767656404294984,10,-1
2018-03-05,6874.25,-0.7964505218751139,-1,4.397308144938305,10,-1
2018-03-06,6965.75,-3.463374367440697,-1,5.565544147703979,10,-1
2018-03-07,6909.75,-2.1599913166178264,-1,6.492835670285755,10,0
2018-03-08,6799.75,-2.1655207912055547,-1,3.9041951001929087,10,-1
2018-03-09,6937.5,-4.609009009009013,-1,0.5427870612116262,10,-1
2018-03-12,6876.0,-4.653868528214078,-1,5.671853883665923,10,-1
2018-03-13,6915.25,-4.464769892628606,-1,3.169586410906958,10,-1
2018-03-14,6952.75,-4.591708316853048,-1,2.275449160971771,10,-1
2018-03-15,6887.5,-3.0235934664246784,-1,4.118031370074571,10,-1
2018-03-16,6864.25,-1.4859598645154293,-1,1.3065863248374143,10,-1
2018-03-19,6819.5,-1.8879683261236124,-1,16.51178711700655,10,1
2018-03-20,6724.5,0.8364934195850937,0,11.396188347872288,10,1
2018-03-21,6760.5,-0.4585459655350954,0,4.013092453099043,10,-1
2018-03-22,6652.5,2.0706501315294945,0,6.655502162859971,10,0
2018-03-23,6617.75,4.3897094934078895,1,9.279257272796801,10,0
2018-03-26,6556.0,5.433953630262357,1,11.056438572026849,10,0
2018-03-27,6606.5,2.7359418754257185,1,6.967585400903574,10,0
2018-03-28,6633.5,2.4572246928469044,1,4.746278653459295,10,-1
2018-03-29,6679.25,2.9494329453157113,1,4.5501360448030255,10,-1
2018-04-03,6762.25,0.9723095123664428,0,-2.9613622822312062,10,-1
2018-04-04,6690.75,4.326869185068949,1,-6.2275152638558815,10,-1
2018-04-05,6780.75,2.370681709250455,1,-9.018422654022972,10,-1
2018-04-09,6790.25,1.594197562681776,0,9.10414488394277,10,0
2018-04-10,6908.25,0.8938587920240382,0,9.40418703567649,10,0
2018-04-11,6912.25,0.8318564866722111,0,7.3051123320202445,10,0
2018-04-12,6787.25,2.0811079597775173,0,-0.37830096529432267,10,-1
2018-04-13,6796.5,-0.5554329434267591,0,-9.453958189795273,10,-1
2018-04-16,6876.25,-1.545173604799133,-1,-8.139016375927303,10,-1
2018-04-17,6828.0,-1.768453427065031,-1,-6.724405771061102,10,-1
2018-04-18,6980.25,-2.804340818738582,-1,-3.0004673341357817,10,-1
2018-04-19,6941.5,-2.1573147014334104,-1,4.572421270936833,10,-1
2018-04-20,6951.0,-2.316213494461228,-1,2.9417667937288625,10,-1
2018-04-23,6898.5,-2.7650938609842686,-1,20.368234811485653,10,1
2018-04-24,6970.0,-2.808464849354375,-1,14.500927557401388,10,1
2018-04-25,6969.75,-1.2303167258509995,-1,10.22148830423556,10,0
2018-04-26,6928.5,-0.2886627697192723,0,13.940068633280866,10,1
2018-04-27,6758.75,1.4425744405400345,0,10.953567667426356,10,0
2018-05-02,6784.5,1.0686122779865803,0,3.3112181358098174,10,-1
2018-05-03,6791.75,0.4932454816505283,0,4.2221499098530915,10,-1
2018-05-04,6790.0,0.7989690721649456,0,5.624597047772809,10,-1
2018-05-08,6707.75,3.615221199358954,1,-1.3534647075476387,10,-1
2018-05-09,6774.25,0.9927298224895686,0,-3.9062081528664527,10,-1
2018-05-10,6884.0,-0.3813190005810596,0,-5.031307996525376,10,-1
2018-05-11,6908.5,-0.6260403850329332,0,-1.2367248165441016,10,-1
2018-05-14,6856.25,-0.15679124886053275,0,5.999996671786037,10,-1
2018-05-15,6769.5,0.9011005244109692,0,1.9825345737114703,10,-1
2018-05-16,6795.0,0.7321559970566494,0,5.171046035574434,10,-1
2018-05-17,6857.0,0.375528656847024,0,11.92970436346092,10,1
2018-05-18,6825.25,2.1684187392403187,0,15.31703122170067,10,1
2018-05-21,6844.25,3.6673119772071545,1,17.363082736085712,10,1
2018-05-22,6950.25,3.755260602136623,1,10.925134823274787,10,0
2018-05-23,6841.5,7.147555360666512,1,3.9576165564919847,10,-1
2018-05-24,6857.75,6.798877182749453,1,4.298146022815511,10,-1
2018-05-25,6865.25,5.68442518480754,1,3.610332803587641,10,-1
2018-05-29,6845.5,5.317361770506168,1,-0.04085939719649576,10,-1
2018-05-30,6830.5,6.156211111924459,1,-0.6263454488233186,10,-1
2018-05-31,6844.75,4.795646298257794,1,-4.0545579554407505,10,-1
2018-06-01,6882.75,1.979586647778864,0,-8.415756469850153,10,-1
2018-06-04,6973.25,-0.03226615996845261,0,-3.521049347807842,10,-1
2018-06-05,7095.25,-3.710228674112959,-1,1.1789625147293932,10,-1
2018-06-06,7211.25,-6.205581556595598,-1,6.177462515555459,10,0
2018-06-07,7330.5,-7.390355364572676,-1,6.333354389278318,10,0
2018-06-08,7324.0,-7.270617149098857,-1,5.129308775455998,10,-1
2018-06-11,7255.5,-6.987802356832749,-1,-2.907386608085924,10,-1
2018-06-12,7209.5,-6.852070185172344,-1,-5.616693238697138,10,-1
2018-06-13,7251.0,-7.688594676596327,-1,-0.5064919132994181,10,-1
2018-06-14,7173.0,-7.590966122961108,-1,7.961187318557778,10,0
2018-06-15,7019.0,-5.613335232939165,-1,10.566216616797409,10,0
2018-06-19,6832.0,-5.04610655737705,-1,8.442915225496968,10,0
2018-06-20,6763.75,-5.559046386989462,-1,8.972280859886238,10,0
2018-06-21,6788.75,-6.5512796906647015,-1,6.2582445140072736,10,0
