date,LMZSDY,return_1d,discrete_1d,score,horizon,discrete_score
2017-07-04,2793.5,-0.5011634150707045,0,0.2388536286449353,1,-1
2017-07-05,2779.5,0.1349163518618468,0,1.6169023649121297,1,-1
2017-07-06,2783.25,0.2784514506422253,0,8.805532429197443,1,1
2017-07-07,2791.0,-0.4747402364743802,0,10.503869379699116,1,1
2017-07-10,2777.75,1.5030150301503118,1,7.830224069055211,1,0
2017-07-11,2819.5,0.3901400957616597,0,7.040809915564194,1,0
2017-07-12,2830.5,-0.9009009009009028,-1,6.094883033429692,1,0
2017-07-13,2805.0,-0.6684491978609652,0,9.679326647609832,1,1
2017-07-14,2786.25,0.7895917451772094,1,10.39065569891002,1,1
2017-07-18,2783.5,-1.6975031435243368,-1,10.323535249798551,1,1
2017-07-19,2736.25,-0.6852444038373706,0,16.60277105802335,1,1
2017-07-20,2717.5,1.1039558417663242,1,9.71096989525684,1,1
2017-07-21,2747.5,1.3102820746132782,1,7.160709551017092,1,0
2017-07-25,2834.25,-1.0761224309782105,-1,3.051277336223431,1,-1
2017-07-26,2803.75,-0.2674988854213134,0,0.30929769216025343,1,-1
2017-07-27,2796.25,-1.0460438086723256,-1,0.4863685507046484,1,-1
2017-07-28,2767.0,0.6505240332490114,0,-1.990480120469344,1,-1
2017-08-01,2768.25,0.7315090761311316,0,6.195984354164063,1,0
2017-08-02,2788.5,-0.224134839519452,0,2.512081455552368,1,-1
2017-08-03,2782.25,0.6918860634378632,0,-1.120242626980862,1,-1
2017-08-04,2801.5,1.6419775120471105,1,-5.657831810853124,1,-1
2017-08-08,2917.75,0.06854596864021012,0,2.7848152171385654,1,-1
2017-08-09,2919.75,0.1969346690641416,0,-0.36340680651278223,1,-1
2017-08-10,2925.5,-1.4612886686036552,-1,2.5727264007281487,1,-1
2017-08-11,2882.75,0.6504206053247863,0,9.765576096075534,1,1
2017-08-15,2946.0,5.482009504412755,1,1.6258672651141568,1,-1
2017-08-16,3107.5,-1.7699115044247815,-1,-3.909894214260724,1,-1
2017-08-17,3052.5,2.113022113022112,1,-5.130373056181539,1,-1
2017-08-18,3117.0,0.06416426050690482,0,-2.1942791403195683,1,-1
2017-08-21,3119.0,-0.2885540237255513,0,11.095289152987537,1,1
2017-08-22,3110.0,-0.6591639871382671,0,6.816553528578452,1,0
2017-08-23,3089.5,0.7363651076225831,1,9.501478501015411,1,1
2017-08-24,3112.25,-1.8314724074222852,-1,8.076987932597866,1,0
2017-08-25,3055.25,1.5628835610833836,1,-4.176202233011362,1,-1
2017-08-30,3087.25,1.7572273058547252,1,4.4491251811118415,1,-1
2017-08-31,3141.5,1.3846888429094315,1,3.838678490061144,1,-1
2017-09-01,3185.0,0.6357927786499129,0,0.4433558765653892,1,-1
2017-09-05,3138.0,-1.4818355640535352,-1,11.335381906353616,1,1
2017-09-06,3091.5,1.0997897460779615,1,6.924436969977993,1,0
2017-09-07,3125.5,-3.103503439449683,-1,0.7063485131539671,1,-1
2017-09-08,3028.5,1.7252765395410208,1,-0.09927735002425964,1,-1
2017-09-12,3056.0,-1.1043848167539227,-1,2.4804173033572194,1,-1
2017-09-13,3022.25,-0.43014310530233857,0,-0.5696274539471862,1,-1
2017-09-14,3009.25,1.1049264766968436,1,-2.0148757049807933,1,-1
2017-09-15,3042.5,2.79375513557929,1,-1.3443652980927088,1,-1
2017-09-19,3125.25,0.7679385649148163,1,-1.006155466100899,1,-1
2017-09-20,3149.25,-1.016114948003488,-1,-2.2413748022763444,1,-1
2017-09-21,3117.25,-1.2912021814099006,-1,1.4774357570274963,1,-1
2017-09-22,3077.0,2.778680532986666,1,1.1553741195193918,1,-1
2017-09-25,3162.5,0.17391304347826875,0,3.445074532036075,1,-1
2017-09-26,3168.0,-0.583964646464652,0,5.19970400685739,1,-1
2017-09-27,3149.5,1.222416256548664,1,2.8152757204968184,1,-1
2017-09-28,3188.0,0.5410915934755289,0,-0.9419185522810788,1,-1
2017-09-29,3205.25,2.113719678652215,1,1.1513855657511918,1,-1
2017-10-09,3301.0,1.5449863677673423,1,9.257768262425301,1,1
2017-10-10,3352.0,-1.7004773269689744,-1,9.029724115999946,1,1
2017-10-11,3295.0,1.3960546282245856,1,3.2070605393589204,1,-1
2017-10-12,3341.0,-1.4067644417838923,-1,-0.4325270517096523,1,-1
2017-10-13,3294.0,-2.003642987249543,-1,0.8071860777136803,1,-1
2017-10-16,3228.0,-3.663258983890949,-1,2.301807174924287,1,-1
2017-10-17,3109.75,2.2268671115041494,1,4.008525134636717,1,-1
2017-10-18,3179.0,-0.2831078955646382,0,5.1940371475967195,1,-1
2017-10-19,3170.0,-0.5678233438485836,0,7.140614191542911,1,0
2017-10-20,3152.0,1.07868020304569,1,6.2422759175285325,1,0
2017-10-23,3186.0,1.8675455116133002,1,7.393785827953643,1,0
2017-10-24,3245.5,0.7240794946849594,0,5.555007010725356,1,0
2017-10-25,3269.0,0.15295197308045072,0,4.547518253179357,1,-1
2017-10-26,3274.0,-1.3439218081857107,-1,4.504621711419375,1,-1
2017-10-27,3230.0,1.2693498452012395,1,1.8896382227098587,1,-1
2017-10-30,3271.0,1.559156221339042,1,4.043627164099465,1,-1
2017-10-31,3322.0,0.10535821794099842,0,4.022055304302309,1,-1
2017-11-01,3325.5,-0.8870846489249741,-1,4.922812577894591,1,-1
2017-11-02,3296.0,-1.365291262135926,-1,9.074358194788438,1,1
2017-11-03,3251.0,0.3998769609350861,0,8.166394865541035,1,0
2017-11-07,3202.0,1.0774515927545192,1,1.0088960822124533,1,-1
2017-11-08,3236.5,-0.2471805963231932,0,0.512157745943394,1,-1
2017-11-09,3228.5,1.2002477930927569,1,1.3809576317253172,1,-1
2017-11-10,3267.25,-0.7728211798913476,-1,-0.34269330053656394,1,-1
2017-11-14,3184.0,0.28266331658290955,0,0.8724646965403555,1,-1
2017-11-15,3193.0,-0.2818665831506473,0,0.4553659068639619,1,-1
2017-11-16,3184.0,0.9893216080401944,1,4.435145080152054,1,-1
2017-11-17,3215.5,-0.6064375680298606,0,2.4235451065551232,1,-1
2017-11-21,3221.0,1.2185656628376231,1,2.5683648620476185,1,-1
2017-11-22,3260.25,0.2530480791350431,0,3.9128727516126367,1,-1
2017-11-23,3268.5,-0.17592167661006908,0,6.297290724372702,1,0
2017-11-24,3262.75,-1.5401118688223137,-1,2.752835770283261,1,-1
2017-11-28,3178.0,0.039332913782264,0,-3.9302658815092713,1,-1
2017-11-29,3179.25,-0.0629079185342496,0,-6.642905875052979,1,-1
2017-11-30,3177.25,2.809032968762293,1,0.40685506978498936,1,-1
2017-12-01,3266.5,-2.4031838359099944,-1,-0.8623316093095187,1,-1
2017-12-05,3130.0,-0.9744408945686956,-1,3.120321547279433,1,-1
2017-12-06,3099.5,0.040329085336354716,0,-0.496886741901146,1,-1
2017-12-07,3100.75,-0.346690316858822,0,-2.194412012260172,1,-1
2017-12-08,3090.0,1.2783171521035586,1,-2.5981705027489874,1,-1
2017-12-11,3129.5,0.7828726633647642,1,4.084230244474073,1,-1
2017-12-12,3154.0,-0.047558655675328236,0,5.682774852825314,1,0
2017-12-13,3152.5,1.0943695479777915,1,5.5653706683621085,1,0
2017-12-14,3187.0,0.5491057420771828,0,1.337874969520186,1,-1
2017-12-15,3204.5,-0.4524886877828038,0,-3.1763479777160017,1,-1
2017-12-19,3192.25,0.4855509436917593,0,5.131266785877644,1,-1
2017-12-20,3207.75,0.8495051048242441,1,0.28804572236675463,1,-1
2017-12-21,3235.0,0.9350850077279648,1,-3.2931698983435407,1,-1
2017-12-22,3265.25,0.29859888216827724,0,1.631063936297234,1,-1
2017-12-27,3275.0,1.312977099236634,1,-5.3974756854265955,1,-1
2017-12-28,3318.0,0.5877034358046984,0,-4.815417918513051,1,-1
2017-12-29,3337.5,1.048689138576786,1,0.66668684331105,1,-1
