date,LMZSDY,return_20d,discrete_20d,score,horizon,discrete_score
2017-07-04,2793.5,-0.9038840164667938,0,3.4545380101016683,20,1
2017-07-05,2779.5,0.3237992444684368,0,3.95339101515225,20,1
2017-07-06,2783.25,-0.03592921943770255,0,-5.476643145775039,20,1
2017-07-07,2791.0,0.3762092439985709,0,-9.756661367009748,20,0
2017-07-10,2777.75,2.5110251102510968,0,-5.662457544466385,20,1
2017-07-11,2819.5,3.4846604007802817,0,-4.347813043394217,20,1
2017-07-12,2830.5,3.1531531531531427,0,-2.4097131780401804,20,1
2017-07-13,2805.0,4.29590017825312,1,-5.087858448920195,20,1
2017-07-14,2786.25,3.463436518618224,0,-9.722254238786585,20,0
2017-07-18,2783.5,5.837973774025508,1,-11.685945919389674,20,0
2017-07-19,2736.25,13.567839195979905,1,-20.687186457586233,20,-1
2017-07-20,2717.5,12.32750689972402,1,-11.445663621614434,20,0
2017-07-21,2747.5,13.448589626933586,1,-7.319558668681192,20,0
2017-07-25,2834.25,9.729205257122686,1,-7.7013551231174775,20,0
2017-07-26,2803.75,10.19170753455194,1,-3.1931874992301297,20,1
2017-07-27,2796.25,11.30084935181046,1,-0.9400150296287856,20,1
2017-07-28,2767.0,10.417419588001444,1,1.20185245278081,20,1
2017-08-01,2768.25,11.523525693127425,1,2.3489532852037547,20,1
2017-08-02,2788.5,12.659135736058811,1,-1.7391259478076666,20,1
2017-08-03,2782.25,14.475694132446758,1,-2.416041887024932,20,1
2017-08-04,2801.5,14.411922184543991,1,3.1212469441106965,20,1
2017-08-08,2917.75,5.954931025619058,1,-3.2620272902762446,20,1
2017-08-09,2919.75,7.0468362017295885,1,-2.1286048229871284,20,1
2017-08-10,2925.5,3.5207656810801518,0,-6.530941199240867,20,1
2017-08-11,2882.75,6.868441592229635,1,-10.228922822470457,20,0
2017-08-15,2946.0,2.5882552613713417,0,-0.5052384452342749,20,1
2017-08-16,3107.5,-3.1617055510860803,-1,5.871310276870657,20,1
2017-08-17,3052.5,-0.3276003276003303,0,8.337218909586486,20,1
2017-08-18,3117.0,0.336862367661217,0,3.2012204976181584,20,1
2017-08-21,3119.0,0.2003847386983004,0,-3.3837602661899067,20,1
2017-08-22,3110.0,1.262057877813505,0,-3.5280748639763617,20,1
2017-08-23,3089.5,0.8982035928143617,0,-2.2910408591748928,20,1
2017-08-24,3112.25,-1.1326210940637793,0,1.2137959199247748,20,1
2017-08-25,3055.25,3.510351035103509,0,1.9411909528202531,20,1
2017-08-30,3087.25,2.0163575998056515,0,-4.5385105780895705,20,1
2017-08-31,3141.5,1.4801846251790485,0,-4.911098469820663,20,1
2017-09-01,3185.0,0.6357927786499129,0,-4.619725005669236,20,1
2017-09-05,3138.0,5.5927342256214105,1,-13.225175881522976,20,0
2017-09-06,3091.5,8.830664725861226,1,-10.390764540663287,20,0
2017-09-07,3125.5,7.294832826747721,1,-2.7381544163896763,20,1
2017-09-08,3028.5,8.882284959550923,1,0.7696027685584821,20,1
2017-09-12,3056.0,9.685863874345557,1,-11.14687100647064,20,0
2017-09-13,3022.25,9.024733228554883,1,-7.285871524323637,20,1
2017-09-14,3009.25,11.024341613358812,1,-6.269603077931062,20,1
2017-09-15,3042.5,8.266228430566969,1,-4.601186678141096,20,1
2017-09-19,3125.25,-0.4959603231741494,0,-0.30961918442575603,20,1
2017-09-20,3149.25,0.9446693657219952,0,4.009894204431973,20,1
2017-09-21,3117.25,1.6921966476862726,0,0.18453731362302134,20,1
2017-09-22,3077.0,2.4374390640234056,0,-0.6570225613765371,20,1
2017-09-25,3162.5,0.7430830039525604,0,-3.7459908021155264,20,1
2017-09-26,3168.0,2.4463383838383868,0,-4.584127547639007,20,1
2017-09-27,3149.5,3.7942530560406422,0,-0.6312869775990219,20,1
2017-09-28,3188.0,2.697616060225849,0,3.5359078293684605,20,1
2017-09-29,3205.25,0.7721706575150034,0,-2.583916920824291,20,1
2017-10-09,3301.0,-1.1208724628900324,0,-5.692746661828084,20,1
2017-10-10,3352.0,-4.474940334128874,-1,-3.074698745733257,20,1
2017-10-11,3295.0,-1.7754172989377868,-1,1.9762560559853664,20,1
2017-10-12,3341.0,-3.367255312780604,-1,1.5821669504356908,20,1
2017-10-13,3294.0,-0.8120825743776594,0,0.5824280907738638,20,1
2017-10-16,3228.0,0.4337050805452325,0,-0.30813866446428984,20,1
2017-10-17,3109.75,2.387651740493601,0,-3.2843060227552883,20,1
2017-10-18,3179.0,0.440390059767215,0,-4.1256425994051895,20,1
2017-10-19,3170.0,0.4416403785489021,0,-3.4498634500344916,20,1
2017-10-20,3152.0,2.0145939086294358,0,-1.853971447444856,20,1
2017-10-23,3186.0,0.3138731952291307,0,-10.176680154873424,20,0
2017-10-24,3245.5,-0.7548913880757957,0,-6.568261705370661,20,1
2017-10-25,3269.0,-0.2676659528907943,0,-2.9857190786031427,20,1
2017-10-26,3274.0,-0.16799022602321803,0,-1.9656261880773485,20,1
2017-10-27,3230.0,1.0139318885448834,0,0.02876057508686657,20,1
2017-10-30,3271.0,-1.7884439009477229,-1,-7.332820215700695,20,0
2017-10-31,3322.0,-4.334738109572545,-1,-4.116928779848252,20,1
2017-11-01,3325.5,-4.3978349120432965,-1,-1.89222171422702,20,1
2017-11-02,3296.0,-3.602851941747576,-1,-8.943007205025841,20,0
2017-11-03,3251.0,0.4767763764995436,0,-5.922095826314039,20,1
2017-11-07,3202.0,-2.2485946283572806,-1,-1.5019820115558584,20,1
2017-11-08,3236.5,-4.2329677120346085,-1,-0.028227248426783005,20,1
2017-11-09,3228.5,-3.9569459501316406,-1,-0.7060824478087571,20,1
2017-11-10,3267.25,-5.425051648940237,-1,0.4274613273066775,20,1
2017-11-14,3184.0,-0.9422110552763874,0,-3.599513674345804,20,1
2017-11-15,3193.0,-1.268399624177885,0,-1.8055345383382213,20,1
2017-11-16,3184.0,0.09422110552763653,0,-0.1308245950655378,20,1
2017-11-17,3215.5,-0.34209298709376723,0,-1.3730274103245,20,1
2017-11-21,3221.0,-0.8925799441167337,0,-0.022457791776588142,20,1
2017-11-22,3260.25,-1.6103059581320411,-1,-1.8185294993222207,20,1
2017-11-23,3268.5,-1.0249349854673406,0,-2.145642003290547,20,1
2017-11-24,3262.75,0.07662248103592617,0,0.4895891387287499,20,1
2017-11-28,3178.0,4.4052863436123255,1,2.5133606508270567,20,1
2017-11-29,3179.25,4.977589054022169,1,-3.1415320072141872,20,1
2017-11-30,3177.25,6.145251396648054,1,-13.75781084611882,20,0
2017-12-01,3266.5,2.4491045461503047,0,-11.57121145671826,20,0
2017-12-05,3130.0,7.987220447284349,1,-4.158442229536645,20,1
2017-12-06,3099.5,9.856428456202604,1,-1.081392605562324,20,1
2017-12-07,3100.75,8.054502942836406,1,-0.5500227331362785,20,1
2017-12-08,3090.0,8.681229773462773,1,6.692168275305117,20,1
2017-12-11,3129.5,9.027001118389519,1,-4.855117187647098,20,1
2017-12-12,3154.0,8.925174381737477,1,-3.9670434074888714,20,1
2017-12-13,3152.5,10.071371927042039,1,-2.791997177323416,20,1
2017-12-14,3187.0,8.244430498901778,1,-0.8166107649128259,20,1
2017-12-15,3204.5,6.350444687158685,1,2.4653614131079102,20,1
2017-12-19,3192.25,7.760983632234319,1,-5.631585829145057,20,1
2017-12-20,3207.75,7.224690203413608,1,-0.05585677614810057,20,1
2017-12-21,3235.0,6.112828438949003,1,5.254976315229715,20,1
2017-12-22,3265.25,6.102136130464753,1,-0.053941285659365235,20,1
2017-12-27,3275.0,6.946564885496187,1,8.501026185873638,20,1
2017-12-28,3318.0,6.0729355033152475,1,5.981353579813923,20,1
2017-12-29,3337.5,7.880149812734082,1,-1.6541310753255662,20,1
