date,LMSNDY,return_5d,discrete_5d,score,horizon,discrete_score
2018-09-14,19046.0,0.08400714060694536,0,0.0,5,-1
2018-09-17,19045.0,-0.2940404305592059,0,0.0,5,-1
2018-09-18,19020.0,-0.6046267087276513,0,0.0,5,-1
2018-09-19,18915.0,-0.1850383293682256,0,0.0,5,-1
2018-09-20,19012.0,-0.9046917736166616,0,0.0,5,-1
2018-09-21,19062.0,-1.0596999265554463,-1,0.0,5,-1
2018-09-25,18905.0,0.2168738428987016,0,0.0,5,-1
2018-09-26,18880.0,0.5402542372881403,1,0.0,5,-1
2018-09-27,18840.0,0.6900212314224996,1,0.0,5,-1
2018-09-28,18860.0,0.5832449628844216,1,0.0,5,-1
2018-10-08,18876.0,1.4038991311718485,1,0.0,5,-1
2018-10-09,18982.0,1.2274786639974609,1,0.0,5,-1
2018-10-10,18994.0,0.4948931241444576,1,22.943807997011213,5,1
2018-10-11,19262.0,-1.1732945696189434,-1,22.943807997011213,5,1
2018-10-12,19113.0,0.3767069533825218,0,0.0,5,-1
2018-10-15,19141.0,0.6112533305469903,1,0.0,5,-1
2018-10-16,19215.0,0.6557377049180246,1,0.0,5,-1
2018-10-17,19088.0,1.2520955574182755,1,0.0,5,-1
2018-10-18,19036.0,1.7545702878756009,1,0.0,5,-1
2018-10-19,19185.0,0.833984884023975,1,0.0,5,-1
2018-10-22,19258.0,-0.4465676601931645,0,0.0,5,-1
2018-10-23,19341.0,-1.1788428726539513,-1,0.0,5,-1
2018-10-24,19327.0,-0.9779065555957978,-1,0.0,5,-1
2018-10-25,19370.0,-1.3164687661331942,-1,0.0,5,-1
2018-10-26,19345.0,-1.214784181959161,-1,0.0,5,-1
2018-10-29,19172.0,-0.4433548925516395,0,0.0,5,-1
2018-10-30,19113.0,-0.15696123057604705,0,0.0,5,-1
2018-10-31,19138.0,-0.27171073257393763,0,0.0,5,-1
2018-11-01,19115.0,1.3026419042636572,1,0.0,5,-1
2018-11-02,19110.0,0.413396127681831,0,0.0,5,-1
2018-11-05,19087.0,1.084507780164512,1,0.0,5,-1
2018-11-06,19083.0,1.1109364355709197,1,0.0,5,-1
2018-11-07,19086.0,1.246987320549087,1,0.0,5,-1
2018-11-08,19364.0,0.19107622392067206,0,0.0,5,-1
2018-11-09,19189.0,0.8963468653916395,1,0.0,5,-1
2018-11-12,19294.0,1.7673888255416161,1,0.0,5,-1
2018-11-13,19295.0,0.6944804353459455,1,0.0,5,-1
2018-11-14,19324.0,-0.3467191057752061,0,0.0,5,-1
2018-11-15,19401.0,-0.6752229266532628,0,0.0,5,-1
2018-11-16,19361.0,-2.794277155105629,-1,0.0,5,-1
2018-11-19,19635.0,-3.79933791698498,-1,0.0,5,-1
2018-11-20,19429.0,-6.006485151062845,-1,0.0,5,-1
2018-11-21,19257.0,-5.3123539492132785,-1,0.0,5,-1
2018-11-22,19270.0,-3.87130254281266,-1,0.0,5,-1
2018-11-23,18820.0,-2.242295430393204,-1,0.0,5,-1
2018-11-26,18889.0,-0.0952935570967206,0,0.0,5,-1
2018-11-27,18262.0,5.054210929799584,1,0.0,5,-1
2018-11-28,18234.0,5.314248107930243,1,0.0,5,-1
2018-11-29,18524.0,2.3537033038220745,1,0.0,5,-1
2018-11-30,18398.0,3.35906076747472,1,0.0,5,-1
2018-12-03,18871.0,0.540511896560858,1,0.0,5,-1
2018-12-04,19185.0,-0.1928590044305456,0,0.0,5,-1
2018-12-05,19203.0,0.7707129094412402,1,0.0,5,-1
2018-12-06,18960.0,2.4999999999999907,1,0.0,5,-1
2018-12-07,19016.0,1.856331510307108,1,0.0,5,-1
2018-12-10,18973.0,2.2294840035840484,1,0.0,5,-1
2018-12-11,19148.0,0.5013578441612765,1,0.0,5,-1
2018-12-12,19351.0,-0.3875768694124315,0,0.0,5,-1
2018-12-13,19434.0,-0.5094164865699247,0,8.893503920630364,5,0
2018-12-14,19369.0,0.030977334916615362,0,10.916772366654966,5,0
2018-12-17,19396.0,0.11342544854608948,0,0.0,5,-1
2018-12-19,19276.0,1.2917617763021472,1,0.0,5,-1
2018-12-20,19335.0,0.956814067752787,1,0.0,5,-1
2018-12-21,19375.0,0.6864516129032161,1,0.0,5,-1
2018-12-24,19418.0,0.9424245545370358,1,0.0,5,-1
2018-12-27,19333.0,1.269849480163443,1,0.0,5,-1
2018-12-28,19525.0,1.3521126760563271,1,0.0,5,-1
