date,LMCADY,return_20d,discrete_20d,score,horizon,discrete_score
2018-01-03,7101.0,-0.3133361498380505,0,4.657375382556647,20,0
2018-01-04,7145.75,-0.9551131791624368,0,7.585986800574921,20,1
2018-01-05,7078.5,-1.0560146923783265,-1,11.422716413705073,20,1
2018-01-08,7080.0,0.6885593220338881,0,6.097943291568144,20,0
2018-01-09,7059.5,-0.3860046745520207,0,4.8429351397653315,20,0
2018-01-10,7112.75,-3.8873853291624174,-1,2.7141003662282297,20,0
2018-01-11,7102.75,-4.209637112386043,-1,4.93949693592271,20,0
2018-01-12,7074.25,-5.1242181149945285,-1,6.190691031234674,20,0
2018-01-15,7181.25,-5.4760661444734575,-1,7.095330388363949,20,1
2018-01-16,7035.75,-1.2933944497743657,-1,8.800686497219795,20,1
2018-01-17,6994.25,1.80862851628123,0,3.5434480586110726,20,0
2018-01-18,7032.0,1.578498293515351,0,-3.695696869755551,20,-1
2018-01-19,6999.25,2.739579240632928,0,-2.029663530121963,20,-1
2018-01-22,7025.0,0.7330960854092572,0,0.768355866827255,20,-1
2018-01-23,6882.5,2.4010170722847723,0,0.8438612728043825,20,-1
2018-01-24,7111.0,-0.4640697510898573,0,2.8205646148691894,20,0
2018-01-25,7100.75,0.3626377495334898,0,7.914338355710099,20,1
2018-01-26,7042.5,0.2804401845935445,0,9.747132598187589,20,1
2018-01-29,7041.0,0.5219429058372471,0,12.535281344446128,20,1
2018-01-30,7009.5,-0.3388258791639953,0,12.879009705560666,20,1
2018-01-31,7078.75,-2.6028606745541194,-1,7.34431653858647,20,1
2018-02-01,7077.5,-2.6986930413281485,-1,2.1596501012761795,20,0
2018-02-02,7003.75,-2.0024986614313733,-1,3.694458307686752,20,0
2018-02-05,7128.75,-3.5700508504295962,-1,6.4018371379729135,20,0
2018-02-06,7032.25,-0.945643286288167,0,11.120974174048976,20,1
2018-02-07,6836.25,1.0751508502468532,0,12.081713497192633,20,1
2018-02-08,6803.75,-0.05879110784493545,0,3.0296779489732812,20,0
2018-02-09,6711.75,3.3635043021566613,0,0.22005149432710452,20,-1
2018-02-12,6788.0,1.2964054213317588,0,3.2142770407005257,20,0
2018-02-13,6944.75,-0.4247813096223796,0,4.637964482575082,20,0
2018-02-14,7120.75,-2.359302039813227,-1,5.058132049304198,20,0
2018-02-22,7126.5,-6.651231319722163,-1,17.486790608343348,20,1
2018-02-23,7062.25,-6.294028107189631,-1,15.628534500453688,20,1
2018-02-26,7077.75,-7.371692981526612,-1,6.7210374130157335,20,0
2018-02-27,6985.75,-5.428908850159253,-1,3.279535455549041,20,0
2018-02-28,6894.5,-3.7856262238015868,-1,-2.07679059746678,20,-1
2018-03-01,6886.5,-3.0095113628113013,-1,-1.9213576512524475,20,-1
2018-03-02,6863.5,-1.4751948714212817,-1,2.8429131266291594,20,0
2018-03-05,6874.25,-2.6693821144124774,-1,3.2027043283666914,20,0
2018-03-06,6965.75,-2.655851846534829,-1,5.250096839200756,20,0
2018-03-07,6909.75,-2.6086327291146567,-1,9.323226585470273,20,1
2018-03-08,6799.75,-0.1397110187874584,0,7.422661971440906,20,1
2018-03-09,6937.5,-0.4216216216216262,0,4.8328441625418135,20,0
2018-03-12,6876.0,0.5271960442117418,0,5.709483304427211,20,0
2018-03-13,6915.25,-1.8509815263367144,-1,3.4706487244299304,20,0
2018-03-14,6952.75,-2.247312214591346,-1,2.557198528695352,20,0
2018-03-15,6887.5,-0.16333938294010866,0,4.832766557592072,20,0
2018-03-16,6864.25,-0.5280984812616074,0,1.6949851608089137,20,0
2018-03-19,6819.5,2.3572109392184126,0,15.177823724131455,20,1
2018-03-20,6724.5,3.2270057253327438,0,14.303214742869642,20,1
2018-03-21,6760.5,2.817838917239857,0,7.766250817878345,20,1
2018-03-22,6652.5,3.697857948139793,0,6.4787485357697046,20,0
2018-03-23,6617.75,5.322806089683052,1,9.055312836221779,20,1
2018-03-26,6556.0,6.311012812690665,1,8.7705076084436,20,1
2018-03-27,6606.5,4.873987739347618,1,6.435030284099457,20,0
2018-03-28,6633.5,1.8881435139820544,0,5.397168394960668,20,0
2018-03-29,6679.25,1.3586854811543203,0,5.413779528259165,20,0
2018-04-03,6762.25,-0.8133387555917082,0,-6.3461158458630935,20,-1
2018-04-04,6690.75,1.4011882076000457,0,-7.324313906462378,20,-1
2018-04-05,6780.75,0.16222394277918273,0,-7.901304985042647,20,-1
2018-04-09,6790.25,-1.2149773572401656,-1,9.008554868892801,20,1
2018-04-10,6908.25,-1.9397097673072072,-1,9.388676474350687,20,1
2018-04-11,6912.25,-0.4086947086693882,0,6.391216292344757,20,0
2018-04-12,6787.25,1.7864378061807074,0,-2.0822308117940387,20,-1
2018-04-13,6796.5,0.8791289634370703,0,-10.349527709596954,20,-1
2018-04-16,6876.25,-1.5524450099981824,-1,-8.186594833289,20,-1
2018-04-17,6828.0,-0.4833040421792667,0,-6.871417258693666,20,-1
2018-04-18,6980.25,-1.765696071057632,-1,-3.9092279256572473,20,-1
2018-04-19,6941.5,-1.674710077072683,-1,1.5918235911001786,20,0
2018-04-20,6951.0,-1.5357502517623356,-1,-0.16816841016048226,20,-1
2018-04-23,6898.5,0.7501630789302105,0,9.926720899827524,20,1
2018-04-24,6970.0,-1.8436154949784789,-1,9.930844615843087,20,1
2018-04-25,6969.75,-1.6069442949890544,-1,5.993406934981487,20,0
2018-04-26,6928.5,-0.9128960092372074,0,7.58138473779989,20,1
2018-04-27,6758.75,1.2835213611984475,0,7.94228391480739,20,1
2018-05-02,6784.5,1.448153880168035,0,-3.759509099678414,20,-1
2018-05-03,6791.75,2.672359848345418,0,-0.4492126000605412,20,-1
2018-05-04,6790.0,4.495581737849785,1,3.9905558489958435,20,0
2018-05-08,6707.75,7.5062427788751735,1,-1.3461258960723432,20,-1
2018-05-09,6774.25,8.211241096800384,1,-3.7602186733650047,20,-1
2018-05-10,6884.0,6.3916327716443835,1,-5.878426969365218,20,-1
2018-05-11,6908.5,5.022798002460727,1,-3.1060046043388376,20,-1
2018-05-14,6856.25,5.152233363719238,1,6.353185430076853,20,0
2018-05-15,6769.5,7.1127852869488075,1,2.7326831730808827,20,0
2018-05-16,6795.0,5.562913907284762,1,2.6729853154899867,20,0
2018-05-17,6857.0,2.362549219775412,0,3.2463400964974554,20,0
2018-05-18,6825.25,2.1354529138126743,0,4.231559870907879,20,0
2018-05-21,6844.25,-0.1789823574533389,0,10.061816276086814,20,1
2018-05-22,6950.25,-2.6833567137872767,-1,7.273536314311492,20,1
2018-05-23,6841.5,-0.7710297449389779,0,3.2613772663731773,20,0
2018-05-24,6857.75,-0.9660602967445642,0,0.3650797437001591,20,-1
2018-05-25,6865.25,-1.7005935690615814,-1,0.6715408951499167,20,-1
2018-05-29,6845.5,-1.8990577751807791,-1,1.2184328743020298,20,-1
2018-05-30,6830.5,-2.005709684503332,-1,0.24317631833621656,20,-1
2018-05-31,6844.75,-3.1593557105811017,-1,-3.7224045693823333,20,-1
2018-06-01,6882.75,-3.744869419926633,-1,-8.18957614043743,20,-1
2018-06-04,6973.25,-6.431721220377872,-1,-6.180190892609207,20,-1
2018-06-05,7095.25,-8.569113139071916,-1,-1.9399907959493885,20,-1
2018-06-06,7211.25,-11.419656786271448,-1,6.397255008029893,20,0
2018-06-07,7330.5,-13.457472205170186,-1,7.803774781303193,20,1
2018-06-08,7324.0,-14.274986346258876,-1,5.801334750110322,20,0
2018-06-11,7255.5,-12.028805733581414,-1,-1.49801340633143,20,-1
2018-06-12,7209.5,-12.324016922116654,-1,-4.690388895729579,20,-1
2018-06-13,7251.0,-15.459936560474418,-1,-3.1340982763702168,20,-1
