date,LMCADY,return_60d,discrete_60d,score,horizon,discrete_score
2018-01-03,7101.0,-6.583579777496129,-1,5.2275263898070214,60,1
2018-01-04,7145.75,-6.528356015813596,-1,7.709730570932463,60,1
2018-01-05,7078.5,-4.467754467754469,-1,7.1305061091761806,60,1
2018-01-08,7080.0,-5.497881355932199,-1,5.079751467961198,60,1
2018-01-09,7059.5,-3.9485799277569233,-1,4.750912909170403,60,1
2018-01-10,7112.75,-5.388211310674496,-1,-1.8418709742260744,60,1
2018-01-11,7102.75,-4.39970433986836,-1,-0.05935303807912231,60,1
2018-01-12,7074.25,-2.3465385023147323,-1,6.868637277673165,60,1
2018-01-15,7181.25,-3.7458659704090564,-1,8.43566753135758,60,1
2018-01-16,7035.75,-3.531961766691538,-1,10.2742239939793,60,1
2018-01-17,6994.25,-2.8273224434356763,-1,3.918717683710952,60,1
2018-01-18,7032.0,-2.2148748577929482,-1,-3.595828855917161,60,0
2018-01-19,6999.25,-2.4466907168625207,-1,-2.7793229486221613,60,0
2018-01-22,7025.0,-0.6370106761565797,-1,3.35111008568566,60,1
2018-01-23,6882.5,0.8572466400290635,0,2.1993230001681088,60,1
2018-01-24,7111.0,-2.250035156799324,-1,-0.7941747230879821,60,1
2018-01-25,7100.75,-2.848290673520404,-1,-0.486858818252736,60,1
2018-01-26,7042.5,-1.0294639687610907,-1,4.928286664821704,60,1
2018-01-29,7041.0,-1.0119301235619993,-1,12.720119721571374,60,1
2018-01-30,7009.5,-1.1555745773592974,-1,13.021112227041115,60,1
2018-01-31,7078.75,-4.520572134910827,-1,12.194278892982071,60,1
2018-02-01,7077.5,-4.344754503708936,-1,6.238612853512183,60,1
2018-02-02,7003.75,-4.233446368017137,-1,0.2610224431135416,60,1
2018-02-05,7128.75,-4.8290373487638085,-1,5.0085552530220445,60,1
2018-02-06,7032.25,-3.4199580504106097,-1,10.373601398214069,60,1
2018-02-07,6836.25,-0.6765405010056735,-1,12.514445350441198,60,1
2018-02-08,6803.75,-1.4109865882785178,-1,4.594913969680231,60,1
2018-02-09,6711.75,0.9312027414608792,0,0.549736821456745,60,1
2018-02-12,6788.0,1.4142604596346418,0,3.8991556404742127,60,1
