date,LMSNDY,return_10d,discrete_10d,score,horizon,discrete_score
2018-10-11,19262.0,0.5606894403488827,0,25.27815479477048,10,1
2018-10-12,19113.0,1.2138335164547651,0,10.690603442027355,10,0
2018-10-15,19141.0,0.16195601065776002,0,6.426091781490773,10,0
2018-10-16,19215.0,-0.5308352849336506,0,8.02711014256977,10,0
2018-10-17,19088.0,0.2619446772841538,0,10.690603442027355,10,0
2018-10-18,19036.0,0.41500315192266596,0,12.817026500718965,10,1
2018-10-19,19185.0,-0.3909304143862369,0,12.817026500718965,10,1
2018-10-22,19258.0,-0.8879426731747797,0,26.804085205417124,10,1
2018-10-23,19341.0,-1.333953776950525,-1,34.573988476390326,10,1
2018-10-24,19327.0,-1.2469602111036426,-1,29.708961564728718,10,1
2018-10-25,19370.0,-0.030975735673721694,0,27.05008765578436,10,1
2018-10-26,19345.0,-0.8064099250452261,0,33.27585,10,1
2018-10-29,19172.0,0.6363446693094188,0,8.383939999999999,10,0
2018-10-30,19113.0,0.9522314654946796,0,8.383939999999999,10,0
2018-10-31,19138.0,0.9718883895913909,0,8.383939999999999,10,0
2018-11-01,19115.0,1.496207167146224,1,10.071963627431902,10,0
2018-11-02,19110.0,1.3134484563055882,0,8.812677890794637,10,0
2018-11-05,19087.0,2.8710640750248877,1,12.327797121393797,10,1
2018-11-06,19083.0,1.8131321071110484,1,12.327797121393795,10,1
2018-11-07,19086.0,0.8959446714869479,0,12.327797121393797,10,1
2018-11-08,19364.0,-0.4854368932038833,0,12.327797121393795,10,1
2018-11-09,19189.0,-1.9229767054041336,-1,17.812641359690264,10,1
2018-11-12,19294.0,-2.099098165232716,-1,24.556101083511763,10,1
2018-11-13,19295.0,-5.35371857994299,-1,24.556101083511763,10,1
2018-11-14,19324.0,-5.640654108880151,-1,24.556101083511763,10,1
2018-11-15,19401.0,-4.5203855471367405,-1,12.017712795119698,10,1
2018-11-16,19361.0,-4.973916636537369,-1,10.525753937345344,10,0
2018-11-19,19635.0,-3.891010949834484,-1,3.3549785709388726,10,0
2018-11-20,19429.0,-1.2558546502650647,-1,3.3549785709388726,10,0
2018-11-21,19257.0,-0.28041751051565145,0,6.531911141137375,10,0
2018-11-22,19270.0,-1.6087182148417198,-1,7.76191883845714,10,0
2018-11-23,18820.0,1.041445270988306,0,20.75598358563696,10,1
2018-11-26,18889.0,0.4447032664513628,0,23.791159721933635,10,1
2018-11-27,18262.0,4.8516044244879994,1,23.791159721933635,10,1
2018-11-28,18234.0,6.125918613579029,1,22.273571653785297,10,1
2018-11-29,18524.0,4.91254588641763,1,22.697369748282966,10,1
2018-11-30,18398.0,5.277747581258829,1,24.63875591092896,10,1
2018-12-03,18871.0,2.7820465264162038,1,24.63875591092896,10,1
2018-12-04,19185.0,0.3075319259838505,0,24.63875591092896,10,1
2018-12-05,19203.0,0.3801489350622189,0,33.299483047403996,10,1
2018-12-06,18960.0,1.9778481012658224,1,30.911034528271532,10,1
2018-12-07,19016.0,1.8878838872528505,1,23.209754259873506,10,1
2018-12-10,18973.0,2.345438254361465,1,30.911034528271532,10,1
2018-12-11,19148.0,0.9661583455191192,0,30.911034528271532,10,1
2018-12-12,19351.0,0.8991783370368545,0,30.911034528271532,10,1
2018-12-13,19434.0,0.4425234125758904,0,31.634562155822607,10,1
2018-12-14,19369.0,0.7176415922350188,0,26.37516360457901,10,1
2018-12-17,19396.0,1.0569189523613076,0,30.911034528271532,10,1
2018-12-19,19276.0,2.6613405270803137,1,30.911034528271532,10,1
2018-12-20,19335.0,3.154900439617281,1,30.911034528271532,10,1
2018-12-21,19375.0,3.716129032258064,1,23.209754259873506,10,1
2018-12-24,19418.0,4.104439180142139,1,30.911034528271532,10,1
2018-12-27,19333.0,5.415610613976106,1,40.05885922313981,10,1
2018-12-28,19525.0,5.608194622279128,1,34.726205554984965,10,1
