date,LMAHDY,return_10d,discrete_10d,score,horizon,discrete_score
2018-07-03,2096.25,-1.4669051878354211,-1,7.606971265006975,10,1
2018-07-04,2115.0,-2.895981087470445,-1,4.417696025730499,10,1
2018-07-05,2102.0,-2.866317792578499,-1,3.0616260971389897,10,0
2018-07-06,2109.75,-1.4575186633487336,-1,6.094179140809683,10,1
2018-07-09,2145.5,-4.089955721277095,-1,8.839345275055212,10,1
2018-07-10,2116.5,-2.4805102763997167,-1,9.229562147531182,10,1
2018-07-11,2097.5,-2.7175208581644794,-1,7.277794408776809,10,1
2018-07-12,2091.5,-2.032034425053786,-1,7.705070455047561,10,1
2018-07-13,2066.25,-0.5686630369026058,0,12.305168566407035,10,1
2018-07-16,2106.5,-1.495371469261808,-1,1.3742726094392983,10,0
2018-07-17,2065.5,-0.22996853062212666,0,7.30993763638833,10,1
2018-07-18,2053.75,-1.1564211807668867,0,9.20642586141807,10,1
2018-07-19,2041.75,-1.5183053752908071,-1,12.982382548044033,10,1
2018-07-20,2079.0,-3.7157287157287167,-1,14.38264329615589,10,1
2018-07-23,2057.75,-2.028915077147375,-1,-5.983633164511545,10,-1
2018-07-24,2064.0,-2.4588178294573604,-1,3.6786290468089335,10,1
2018-07-25,2040.5,2.144082332761577,1,11.430277905283926,10,1
2018-07-26,2049.0,0.5734504636407901,0,3.6199447655444654,10,0
2018-07-27,2054.5,1.5940618155268815,1,-5.233824365711541,10,-1
2018-07-30,2075.0,-0.5542168674698811,0,8.708350043302538,10,1
2018-07-31,2060.75,-0.7400218367099365,0,4.866421801090722,10,1
2018-08-01,2030.0,-1.6009852216748777,-1,-2.0067649434790527,10,0
2018-08-02,2010.75,0.5719258982966657,0,-0.9333701546026808,10,0
2018-08-03,2001.75,0.12489072061945272,0,0.5543270550918233,10,0
2018-08-06,2016.0,0.7440476190476275,0,-5.883354585501795,10,-1
2018-08-07,2013.25,0.8071526139326934,0,1.0220094484731257,10,0
2018-08-08,2084.25,-2.099076406381195,-1,5.424908168372453,10,1
2018-08-09,2060.75,-0.38820817663471896,0,1.8536759330164188,10,0
2018-08-10,2087.25,-0.6946939753263881,0,0.18158514448715346,10,0
2018-08-13,2063.5,2.2534528713351154,1,2.3325217557702684,10,0
2018-08-14,2045.5,4.9498900024443895,1,4.6578272314365545,10,1
2018-08-15,1997.5,5.707133917396746,1,-0.5836677255409256,10,0
2018-08-16,2022.25,3.918902212881692,1,-11.224259516883421,10,-1
2018-08-17,2004.25,3.0684794811026483,1,-7.2960505212828615,10,-1
2018-08-20,2031.0,-0.03692762186114917,0,-2.497301701335517,10,0
2018-08-21,2029.5,0.2956393200295615,0,-1.2529567198374516,10,0
2018-08-22,2040.5,-1.8745405537858415,-1,-0.016978079126571833,10,0
2018-08-23,2052.75,-1.0595542564852067,0,-5.805674091748651,10,-1
2018-08-24,2072.75,-0.7477988179954154,0,-5.4682735494112045,10,-1
2018-08-28,2110.0,-4.976303317535546,-1,-2.085291374607242,10,0
2018-08-29,2146.75,-5.659718178642138,-1,-3.7372549636144137,10,-1
2018-08-30,2111.5,-3.954534690977973,-1,1.179167262152225,10,0
2018-08-31,2101.5,-4.520580537711162,-1,6.4969989953180125,10,1
2018-09-03,2065.75,-3.2312719351325176,-1,5.163465501583695,10,1
2018-09-04,2030.25,-1.4653367811845786,-1,5.643515419482955,10,1
2018-09-05,2035.5,-2.186195038074179,-1,2.5135710721810853,10,0
2018-09-06,2002.25,0.4869521787988607,0,3.7356317363362064,10,1
2018-09-07,2031.0,1.60019694731659,1,8.240673193411013,10,1
2018-09-10,2057.25,-1.3974966581601689,-1,-3.4087768803473533,10,-1
2018-09-11,2005.0,1.9700748129675816,1,1.5254643733965598,10,0
2018-09-12,2025.25,0.9258116281940508,0,6.036688907712481,10,1
2018-09-13,2028.0,-0.8136094674556227,0,6.8506835198722325,10,1
2018-09-14,2006.5,2.068278096187393,1,7.565518726439063,10,1
2018-09-17,1999.0,3.6143071535767786,1,3.1410827169546436,10,0
2018-09-18,2000.5,5.061234691327177,1,3.40985245131278,10,0
2018-09-19,1991.0,10.396785534907082,1,5.0800126753923385,10,1
2018-09-20,2012.0,7.753479125248507,1,8.543842887134591,10,1
2018-09-21,2063.5,3.10152653259026,1,7.975284402470352,10,1
