date,LMAHDY,return_3d,discrete_3d,score,horizon,discrete_score
2017-07-04,1920.75,-0.13015749056358716,0,8.401061905708437,3,-1
2017-07-05,1919.75,-1.914311759343668,-1,9.832388528297855,3,-1
2017-07-06,1932.75,-2.5611175785797413,-1,11.645957477792876,3,0
2017-07-07,1918.25,-2.411051739867065,-1,10.343430229484255,3,-1
2017-07-11,1883.25,1.327492366918892,1,11.04260882936245,3,0
2017-07-12,1872.0,1.295405982905984,1,13.951872568471144,3,1
2017-07-13,1906.25,-0.07868852459016472,0,13.739778285954735,3,1
2017-07-14,1908.25,-0.7467575003275218,-1,11.470942993134834,3,0
2017-07-17,1896.25,-0.2109426499670386,0,11.269071955880525,3,0
2017-07-18,1904.75,-0.6562541015881385,-1,8.676934440645427,3,-1
2017-07-19,1894.0,-0.18479408658922392,0,6.646638574233018,3,-1
2017-07-20,1892.25,0.8984013740256369,1,8.898184767607717,3,-1
2017-07-21,1892.25,1.5061434799841456,1,10.041121951715409,3,-1
2017-07-25,1909.25,-1.2963205447165116,-1,15.222044247058749,3,1
2017-07-26,1920.75,-1.301574905635816,-1,13.80354659554173,3,1
2017-07-27,1916.75,-1.7086213642885095,-1,11.066914598067283,3,0
2017-07-28,1884.5,0.9684266383656048,1,3.4911667310543764,3,-1
2017-08-01,1884.0,0.2653927813163426,0,9.08715567652636,3,-1
2017-08-02,1902.75,2.2598870056497193,1,11.217300741859253,3,0
2017-08-03,1894.25,6.49333509304475,1,13.851994127084234,3,1
2017-08-04,1889.0,6.881948120698778,1,10.629064077771783,3,-1
2017-08-07,1945.75,4.4327380187588314,1,-4.592156701218901,3,-1
2017-08-08,2017.25,1.0162349733548126,1,0.09343264401956704,3,-1
2017-08-09,2019.0,0.4086181277860312,0,6.37324406892786,3,-1
2017-08-10,2032.0,1.0949803149606252,1,11.222497264063227,3,0
2017-08-11,2037.75,3.0548398969451496,1,14.493162285513685,3,1
2017-08-15,2054.25,0.8397225264695107,0,17.020514513958418,3,1
2017-08-16,2100.0,-0.5119047619047579,-1,18.171147875383454,3,1
2017-08-17,2083.25,0.15600624024960652,0,13.878384489852149,3,1
2017-08-18,2071.5,1.4361573738836508,1,9.36698647828319,3,-1
2017-08-22,2086.5,-0.9705248023004986,-1,9.350722280488187,3,-1
2017-08-23,2101.25,-0.7852468768590137,-1,7.677259359366585,3,-1
2017-08-24,2106.5,-1.7802041300735816,-1,6.4700293859519675,3,-1
2017-08-25,2066.25,1.5728977616454864,1,6.557509075481324,3,-1
2017-08-30,2069.0,1.3774770420492912,1,16.651060892755734,3,1
2017-08-31,2098.75,-1.2626563430613411,-1,8.838033026545897,3,-1
2017-09-01,2116.0,-1.6895085066162552,-1,6.464804523614963,3,-1
2017-09-05,2072.25,-0.036192544335866834,0,14.862385022845194,3,1
2017-09-06,2080.25,0.5287825982454031,0,14.653347506265053,3,1
2017-09-07,2082.5,1.0324129651860805,1,10.091802676263109,3,-1
2017-09-08,2071.5,0.3258508327299125,0,4.310795404134262,3,-1
2017-09-12,2104.0,-2.2457224334600734,-1,6.23049411045471,3,-1
2017-09-13,2078.25,-0.8661133164922452,-1,8.473977039585606,3,-1
2017-09-14,2068.25,1.3296264958298163,1,10.925930969590404,3,-1
2017-09-15,2056.75,4.521696851829349,1,9.664238953644267,3,-1
2017-09-21,2146.25,-2.108328479906818,-1,13.72135476307428,3,1
2017-09-22,2136.5,-1.415867072314536,-1,14.880817378850464,3,1
2017-09-26,2101.0,-0.9995240361732494,-1,1.746712160392571,3,-1
2017-09-27,2106.25,-1.0919881305638035,-1,-0.20427675209099933,3,-1
2017-09-28,2107.25,0.3321864989915824,0,2.8417589501503833,3,-1
2017-09-29,2080.0,3.0649038461538547,1,2.0621131571350926,3,-1
2017-10-09,2149.75,-1.3024770322130452,-1,10.348582617975968,3,-1
