date,LMPBDY,return_5d,discrete_5d,score,horizon,discrete_score
2017-01-05,2036.75,7.732907818829028,1,-1.0504229022442098,5,-1
2017-01-06,2040.0,13.137254901960784,1,-1.4334892344409778,5,-1
2017-01-13,2308.0,0.5415944540727802,0,-2.4269109867327074,5,-1
2017-01-17,2292.75,6.3133791298658934,1,1.3504472884462373,5,1
2017-01-18,2307.25,4.247480767147026,1,1.0335502682898876,5,1
2017-01-19,2297.0,1.4257727470613937,0,0.9410441282986428,5,1
2017-01-20,2320.5,-0.31243266537384073,0,0.2798161931082804,5,1
2017-01-24,2437.5,-2.72820512820513,-1,-0.8112075693524116,5,-1
2017-02-07,2344.25,0.18129465713980772,0,3.1104369570915265,5,1
2017-02-08,2388.0,-3.1092964824120606,-1,-1.2681426805997489,5,-1
2017-02-09,2337.5,-3.2941176470588256,-1,-0.7085825008848521,5,-1
2017-02-10,2418.5,-7.4116187719661,-1,-0.725124971751402,5,-1
2017-02-15,2313.75,-2.0097244732577013,-1,-0.4289987571952757,5,-1
2017-02-16,2260.5,-1.360318513603187,-1,-2.6982640318844493,5,-1
2017-02-17,2239.25,0.591715976331364,0,-3.529320759079667,5,-1
2017-02-22,2267.25,1.3783217554305782,0,0.04102763315793905,5,1
2017-02-23,2229.75,0.7287812535037519,0,0.03286987675468458,5,1
2017-02-28,2253.75,-1.087077093732669,-1,-0.8875124094603785,5,-1
2017-03-01,2298.5,-2.0121818577333084,-1,-1.2235297179131386,5,-1
2017-03-02,2246.0,0.11130899376670113,0,-0.5197476182972388,5,-1
2017-03-03,2243.25,0.6686726847208391,0,-0.42579886522775545,5,-1
2017-03-07,2229.25,-0.9083772569249748,0,-0.39361934850748936,5,-1
2017-03-08,2252.25,-0.899100899100902,0,0.11909209177833348,5,1
2017-03-14,2209.0,2.7501131733816297,1,-1.4761817439043352,5,-1
2017-03-15,2232.0,6.081989247311825,1,-1.9077135478554117,5,-1
2017-03-16,2231.0,5.9166293142088655,1,-3.2660230592547563,5,-1
2017-03-17,2281.5,2.673679596756529,1,-2.6509836724631226,5,-1
2017-03-21,2269.75,2.1478136358629834,0,-1.3338687778559657,5,-1
2017-03-22,2367.75,-1.1086474501108667,-1,-1.004316567194678,5,-1
2017-03-23,2363.0,-0.8252221752010125,0,-1.1168787560497089,5,-1
2017-03-30,2343.5,-2.4855984638361472,-1,2.104501379696825,5,1
2017-03-31,2330.5,-3.679467925337909,-1,-0.8168468801292729,5,-1
2017-04-06,2285.25,-1.9910294278525311,-1,-1.595267307755469,5,-1
2017-04-07,2244.75,-6.515202138322752,-1,0.013382500805314815,5,1
2017-04-11,2249.25,-4.112481938423917,-1,-0.06274491707791577,5,0
2017-04-12,2246.5,-4.629423547740928,-1,-0.4997890642898309,5,-1
2017-04-13,2239.75,-3.4267217323362016,-1,0.7279469115511112,5,1
2017-04-25,2169.0,1.7519594283079698,0,-22.0035359839016,5,-1
2017-04-26,2189.0,0.12562814070351536,0,1.836137786940059,5,1
2017-04-27,2218.0,-1.566726780883676,-1,1.2286206316271928,5,1
2017-04-28,2283.5,-5.1127654915699585,-1,-2.206032481807735,5,-1
2017-05-03,2207.0,-0.9288627095604852,0,0.3022630194452832,5,1
2017-05-23,2070.25,1.4007970051926002,0,-5.338826917989524,5,-1
2017-06-06,2051.0,-0.9019990248659182,0,1.3811126005759804,5,1
2017-06-07,2041.0,0.7349338559529572,0,5.595529722999787,5,1
2017-06-15,2072.25,5.489202557606476,1,1.1989225813150055,5,1
2017-06-16,2091.0,5.83452893352463,1,11.113095012516704,5,1
