date,LMSNDY,return_20d,discrete_20d,score,horizon,discrete_score
2018-01-03,19963.0,9.477533436858199,1,16.2659,20,0
2018-01-04,19910.0,8.237066800602722,1,15.03153333333333,20,0
2018-01-08,20020.0,10.239760239760232,1,5.244815220222434,20,0
2018-01-10,20092.0,8.028070873979697,1,19.73057925977332,20,1
2018-01-11,20240.0,5.820158102766793,1,15.061217491974153,20,0
2018-01-12,20302.0,4.053787804157216,1,1.1475857711879387,20,-1
2018-01-15,20330.0,4.230201672405308,1,0.0,20,-1
2018-01-16,20500.0,5.307317073170736,1,0.0,20,-1
2018-01-17,20530.0,5.45543107647346,1,8.154730361728218,20,0
2018-01-18,20465.0,5.995602247740051,1,9.97330513490719,20,0
2018-01-19,20690.0,5.7129047849202585,1,8.297292971964946,20,0
2018-01-22,20855.0,3.979860944617597,1,19.15401061322984,20,1
2018-01-23,20825.0,3.2412965186074505,0,17.988102688004336,20,1
2018-01-24,21300.0,2.183098591549304,0,20.27542189438539,20,1
2018-01-25,21640.0,0.3142329020332735,0,29.194424999999995,20,1
2018-01-26,21820.0,-0.17415215398717265,0,34.30833333333333,20,1
2018-01-29,22104.0,-1.7100977198697076,-1,13.896436193846029,20,0
2018-02-13,21588.0,-1.7278117472670051,-1,41.855449723165286,20,1
2018-02-14,21650.0,-2.0415704387990785,-1,44.41513070750329,20,1
2018-02-26,21726.0,-3.7098407438092567,-1,0.0,20,-1
2018-03-07,21442.0,-1.6416379069116638,-1,29.979800000000004,20,1
2018-03-16,21079.25,2.4467189297531893,0,0.0,20,-1
2018-04-23,21340.0,-3.5613870665417102,-1,0.0,20,-1
2018-04-24,21365.0,-3.3231921366721267,-1,0.0,20,-1
2018-05-02,21205.0,-1.9335062485262955,-1,0.0,20,-1
2018-05-11,21037.5,1.0576351752822344,0,0.0,20,-1
2018-05-15,20950.0,0.023866348448686736,0,0.0,20,-1
2018-05-29,20490.0,-1.512933138116157,-1,0.0,20,-1
2018-05-30,20600.0,-3.203883495145632,-1,0.0,20,-1
2018-06-01,20795.0,-4.640538591007459,-1,0.0,20,-1
2018-06-04,20621.0,-3.860142573105085,-1,0.0,20,-1
2018-06-08,21305.0,-8.974419150434166,-1,0.0,20,-1
2018-06-11,21260.0,-7.478833490122295,-1,37.26983726218064,20,1
2018-06-12,21215.0,-6.481263257129388,-1,27.279303159299392,20,1
2018-06-13,20955.0,-7.15342400381771,-1,19.76877309868062,20,1
2018-06-14,20957.0,-5.854845636302907,-1,13.355098958993368,20,0
2018-06-15,20881.0,-4.901585173123889,-1,8.675135421811866,20,0
2018-06-19,20455.0,-4.253238816915184,-1,1.1119184974305505,20,-1
2018-06-20,20745.0,-5.7073993733429695,-1,0.5984147378937481,20,-1
2018-06-21,20597.0,-4.889061513812687,-1,0.0,20,-1
2018-06-22,20475.0,-4.3956043956043915,-1,0.0,20,-1
2018-06-25,20190.0,-3.0807330361565133,-1,0.0,20,-1
2018-06-26,20180.0,-2.0812685827552024,-1,24.16673751350707,20,1
2018-06-27,19940.0,-0.476429287863589,-1,33.57919291571617,20,1
2018-06-28,19689.0,1.4017979582507945,0,31.76371539756341,20,1
2018-06-29,19830.0,1.08421583459406,0,34.21275,20,1
