date,LMNIDY,return_60d,discrete_60d,score,horizon,discrete_score
2018-07-03,14353.5,-11.30037969833142,-1,-16.619977011217873,60,-1
2018-07-04,14054.0,-11.242350932118974,-1,-3.010316800654493,60,1
2018-07-05,14103.5,-11.319885134895591,-1,4.088303070137681,60,1
2018-07-06,13850.5,-10.42922638171907,-1,3.5712030486659665,60,1
2018-07-09,14118.0,-12.020116163762571,-1,-2.3302170561546496,60,1
2018-07-10,14057.0,-9.817172938749373,-1,-1.5295436112457124,60,1
2018-07-11,13785.0,-10.02901704751542,-1,0.7631412657641377,60,1
2018-07-12,14099.0,-11.064614511667493,-1,-2.1499625832792337,60,1
2018-07-13,13881.0,-9.981269360997047,-1,-2.494130052847781,60,1
2018-07-16,13571.5,-4.704712080462737,-1,-12.965291216844358,60,-1
2018-07-17,13393.0,-5.891137161203619,-1,-5.3553259597066445,60,0
2018-07-18,13519.0,-6.786744581699831,-1,0.2582797297827674,60,1
2018-07-19,13249.0,-5.0569854328628585,-1,7.3622518403502974,60,1
2018-07-20,13437.0,-6.716528987125104,-1,11.664573200830095,60,1
2018-07-23,13301.0,-5.898052777986617,-1,14.688339487984937,60,1
2018-07-24,13499.0,-8.893251351951992,-1,9.152607550276574,60,1
2018-07-25,13577.0,-9.582381969507258,-1,-1.4354701360069548,60,1
2018-07-26,13677.0,-9.541566132923883,-1,-4.115268603214548,60,1
2018-07-27,13770.0,-9.604212055192452,-1,-10.966902401821963,60,-1
2018-07-30,13766.5,-10.721679439218391,-1,0.30979871630124545,60,1
2018-07-31,13939.0,-12.895473132936365,-1,-0.9895765720999192,60,1
2018-08-01,13492.5,-10.52807115063924,-1,2.955160195542786,60,1
2018-08-02,13237.25,-10.600766775576496,-1,2.8808390080391346,60,1
2018-08-03,13456.0,-13.153983353151009,-1,-4.141940739566163,60,1
2018-08-06,13594.0,-14.006179196704426,-1,-9.006456878178389,60,0
2018-08-07,13763.0,-16.98394245440674,-1,-10.366882061932488,60,-1
2018-08-08,13967.5,-16.101664578485774,-1,-8.16816959295169,60,0
2018-08-09,13804.0,-14.079252390611419,-1,-12.323916066565294,60,-1
2018-08-10,13736.5,-15.003821934262726,-1,-17.15393677033447,60,-1
2018-08-13,13455.0,-13.04719435154218,-1,-10.720545916279457,60,-1
2018-08-14,13328.0,-11.888505402160867,-1,-10.111779119546446,60,-1
2018-08-15,12753.5,-8.182067667699066,-1,-18.099644719027296,60,-1
2018-08-16,13230.0,-13.85487528344671,-1,-26.73764766043229,60,-1
