date,LMCADY,return_5d,discrete_5d,score,horizon,discrete_score
2017-01-04,5629.0,1.0792325457452456,1,-6.3641208184573665,5,-1
2017-01-05,5560.5,4.554446542577106,1,-1.6524832759063284,5,0
2017-01-06,5569.25,5.647079947928346,1,2.4893783949227566,5,0
2017-01-10,5736.0,-0.0828103207810349,0,-0.21538590269554905,5,0
2017-01-11,5689.75,0.8919548310558412,0,-12.22390396169832,5,-1
2017-01-12,5813.75,-1.724360352612342,-1,-10.597069036504475,5,-1
2017-01-13,5883.75,-2.613129381771828,-1,-4.673461149477245,5,-1
2017-01-16,5843.5,-1.1979122101480222,-1,-1.2684446540056349,5,0
2017-01-17,5731.25,3.3980370774263857,1,-2.9003187619293116,5,0
2017-01-18,5740.5,3.1661005138925225,1,-7.5174251294317775,5,-1
2017-01-19,5713.5,2.1790496193226483,1,-7.0991992005244215,5,-1
2017-01-20,5730.0,2.67888307155324,1,-0.4321458885609749,5,0
2017-01-24,5926.0,1.1517043536955818,1,2.2377284237541826,5,0
2017-01-25,5922.25,0.23217527122292306,0,4.234498226625866,5,0
2017-01-26,5838.0,0.5566974991435325,0,5.1787687152605235,5,1
2017-02-07,5779.5,3.8887447010987013,1,-6.923483652507775,5,-1
2017-02-08,5878.0,2.8921401837359584,1,-5.3350676620907285,5,-1
2017-02-09,5808.75,2.9997848074026168,1,-1.219258406660789,5,0
2017-02-10,6082.5,-2.2605836415947382,-1,-1.8501705971093216,5,0
2017-02-13,6103.5,-0.7413778979274199,0,1.4308281208621825,5,0
2017-02-14,6004.25,0.6870133655327404,0,2.8146823640497436,5,0
2017-02-15,6048.0,-0.3678902116402094,0,-0.7897962592126723,5,0
2017-02-16,5983.0,-2.3107136887848934,-1,-3.7203781390365664,5,-1
2017-02-17,5945.0,-0.5046257359125339,0,-4.550916700767975,5,-1
2017-02-20,6058.25,-2.215986464738162,-1,-14.37408395905808,5,-1
2017-02-21,6045.5,-1.3067570920519356,-1,-12.080460518269108,5,-1
2017-02-22,6025.75,-0.3775463635232179,0,-9.227604691937977,5,-1
2017-02-23,5844.75,1.253261473972378,1,-11.724824856397277,5,-1
2017-02-24,5915.0,-0.1563820794590054,0,-8.856378144624658,5,-1
2017-02-28,5966.5,-3.5489818151345003,-1,-3.4017607981949176,5,-1
2017-03-01,6003.0,-4.260369815092457,-1,-6.591873566214236,5,-1
2017-03-02,5918.0,-4.1483609327475515,-1,-9.069764960509392,5,-1
2017-03-03,5905.75,-3.2087372475976816,-1,-6.497494925754553,5,-1
