date,LMNIDY,return_20d,discrete_20d,score,horizon,discrete_score
2017-01-05,10241.0,0.976467141880666,0,-4.478303628468335,20,1
2017-01-06,10191.25,-0.19869986508034287,0,-5.177119000638768,20,1
2017-01-10,10562.0,-2.4829577731490198,0,-11.718849103911786,20,0
2017-01-11,10127.0,3.1203712846844978,1,-8.2052132608414,20,0
2017-01-12,10224.25,0.0806905151967241,0,-3.6512395144683687,20,1
2017-01-13,10399.5,2.0698110486081056,1,-1.8868182909287177,20,1
2017-01-17,10111.5,5.968451762844285,1,-2.7091028468703464,20,1
2017-01-18,10123.0,7.413810135335375,1,-2.3995601011122853,20,1
2017-01-19,9873.5,11.528333417734338,1,-3.557570221774743,20,1
2017-01-20,9648.5,13.942581748458304,1,-3.384193414784032,20,1
2017-01-24,9741.0,10.856174930705276,1,-4.791599682153169,20,1
2017-01-25,9639.5,11.55661600705431,1,-5.390101040092929,20,1
2017-02-07,10299.75,2.805893346925892,1,-1.662035726425667,20,1
2017-02-08,10443.0,-2.8823135114430687,0,-1.1428438573875328,20,1
2017-02-09,10232.5,-1.3730759833862738,0,-1.072846854137343,20,1
2017-02-10,10614.75,-7.298805906874873,-1,0.6250026608371115,20,1
2017-02-14,10715.0,-5.081661222585165,-1,-4.591317087683094,20,1
2017-02-15,10873.5,-6.713569687773024,-1,-8.385801768916386,20,0
2017-02-16,11011.75,-7.716757100370064,-1,-2.92420370037982,20,1
2017-02-17,10993.75,-7.197271176804997,-1,-2.4699034830544617,20,1
2017-02-21,10798.5,-6.496272630457933,-1,-4.803669169331776,20,1
2017-02-22,10753.5,-7.4208397266006365,-1,-5.181250832618534,20,1
2017-02-23,10526.0,-5.303534106023178,-1,-1.5889340557090519,20,1
2017-02-24,10808.5,-9.261229587824396,-1,4.314913584854208,20,1
2017-02-28,10926.5,-9.138333409600508,-1,-3.8036013378804583,20,1
2017-03-01,10974.5,-9.084696341518972,-1,6.754260799111918,20,1
2017-03-02,10725.25,-6.072119531013263,-1,6.744300079366223,20,1
2017-03-07,10588.75,-6.365246133868497,-1,-10.098215117524012,20,0
2017-03-08,10142.0,0.8701439558272517,0,-5.963648117346415,20,0
2017-03-09,10092.0,-0.7233452239397531,0,-3.180152128026258,20,1
2017-03-10,9840.0,2.876016260162606,1,-2.21340150829812,20,1
2017-03-14,10170.5,-3.8149550169608193,0,-1.5701927187248972,20,1
2017-03-15,10143.5,-4.574357963227682,0,5.277931501059243,20,1
2017-03-16,10162.0,-4.593091911041137,0,2.640228015534269,20,1
2017-03-17,10202.5,-9.282038716000985,-1,4.048388368430092,20,1
2017-03-21,10097.0,-6.556402891948099,-1,-13.05528077805899,20,-1
2017-03-22,9955.5,-6.634523630154188,-1,-1.4926639317270558,20,1
2017-03-23,9967.75,-7.637129743422532,-1,2.2231125331155552,20,1
2017-03-24,9807.5,-5.4754014784603635,-1,1.5769446706087784,20,1
2017-03-28,9928.0,-6.446414182111203,-1,0.4099440681338157,20,1
2017-03-29,9977.5,-5.747932848910043,-1,1.8734922500574451,20,1
2017-03-30,10074.0,-6.065118125868574,-1,3.9795608039962964,20,1
2017-03-31,9962.5,-7.8845671267252175,-1,6.33871103548797,20,1
2017-04-07,10123.0,-10.318087523461427,-1,7.1738870137157615,20,1
2017-04-11,9782.5,-5.1776130845898285,-1,0.08353747951705558,20,1
2017-04-12,9679.5,-5.19138385247172,-1,1.8894710196862972,20,1
2017-04-13,9695.25,-6.505763131430342,-1,7.1980520903877405,20,1
2017-04-19,9286.25,-1.6125992731188532,0,-9.096894522085924,20,0
2017-04-20,9435.0,-1.165871754107051,0,-1.5320681613894012,20,1
2017-04-21,9295.0,0.6078536847767602,0,-0.28286185632244704,20,1
2017-04-27,9288.0,-2.67011197243755,0,1.9696794187172368,20,1
2017-04-28,9404.0,-3.5304125903870665,0,4.8609492787239645,20,1
2017-05-03,9177.0,-4.184373978424317,0,-8.070823356341469,20,0
2017-05-04,8969.5,-1.0619321032387496,0,-2.939161782234057,20,1
2017-05-05,9107.5,-2.6434257480098866,0,1.1963671933536202,20,1
2017-05-09,9173.5,-4.56750422412383,0,-1.2555636383265023,20,1
2017-05-10,9078.5,-3.5248113675166564,0,1.3340153154221035,20,1
2017-05-11,9291.0,-3.9500591970724312,0,7.048374167639022,20,1
2017-05-12,9276.0,-5.826865028029326,-1,6.592313390466133,20,1
2017-05-16,9064.5,-2.0023167301009392,0,2.9620048220727986,20,1
2017-05-17,9166.0,-4.102116517564913,0,4.439339820708907,20,1
2017-05-18,9136.5,-2.7773217315164467,0,-2.7725954249044404,20,1
2017-05-19,9325.0,-3.9946380697050916,0,-3.248927685703562,20,1
2017-05-23,9301.5,-3.752082997366013,0,0.8103478925437985,20,1
2017-05-24,9057.5,-0.9936516698868304,0,-2.2561625111491432,20,1
2017-05-25,9000.5,0.33887006277428805,0,-10.303173259095109,20,0
