date,LMCADY,return_3d,discrete_3d,score,horizon,discrete_score
2018-07-03,6487.25,-3.217850398859301,-1,0.3129597787475039,3,0
2018-07-04,6387.75,-0.07827482290321264,0,-0.3693599339452123,3,0
2018-07-05,6344.0,-0.3625472887767933,0,-2.6001703332397885,3,-1
2018-07-06,6278.5,-2.36521462132675,-1,-0.6176669063338249,3,0
2018-07-09,6382.75,-2.70259684305354,-1,-0.3870394941266659,3,0
2018-07-10,6321.0,-1.6492643569055554,-1,-2.1418492177982333,3,-1
2018-07-11,6130.0,0.5709624796084833,1,-3.1919649551225184,3,-1
2018-07-12,6210.25,-1.5176522684271945,-1,-0.06432292646810017,3,0
2018-07-13,6216.75,-1.4999798930309227,-1,4.1381029288825175,3,1
2018-07-16,6165.0,-2.0356853203568503,-1,4.711324425514007,3,1
2018-07-17,6116.0,0.1062786134728544,0,4.998330336443712,3,1
2018-07-18,6123.5,-0.4368416755123672,0,3.3149486811567024,3,1
2018-07-19,6039.5,3.7296133785909458,1,2.677715412564148,3,1
2018-07-20,6122.5,2.2784810126582182,1,2.064812246663448,3,1
2018-07-23,6096.75,2.7842703079509645,1,3.140992977695959,3,1
2018-07-24,6264.75,0.15164212458598225,0,5.1272696549747065,3,1
2018-07-25,6262.0,-0.6148195464707795,0,8.926748931107205,3,1
2018-07-26,6266.5,0.203462858054726,0,4.12331121117122,3,1
2018-07-27,6274.25,-2.0281308522930974,-1,2.353996995360723,3,1
2018-07-30,6223.5,-1.815698561902468,-1,-1.8175866149209088,3,0
2018-07-31,6279.25,-1.608472349404788,-1,-2.4408520657624466,3,-1
2018-08-01,6147.0,-0.7076622742801408,0,6.279367959285867,3,1
2018-08-02,6110.5,0.5277800507323516,1,5.911756783626101,3,1
2018-08-03,6178.25,-0.5543640998664667,0,3.204809981366801,3,1
2018-08-06,6103.5,1.5564839845989995,1,12.202458736109357,3,1
2018-08-07,6142.75,0.2848886899190051,0,6.1635777809786365,3,1
2018-08-08,6144.0,-0.33772786458333703,0,3.367389210877444,3,1
2018-08-09,6198.5,-3.0571912559490215,-1,10.765974867792037,3,1
2018-08-10,6160.25,-6.513534353313588,-1,10.253329840047837,3,1
2018-08-13,6123.25,-3.6296084595598734,-1,9.39039016478323,3,1
2018-08-14,6009.0,-1.988683641204858,-1,8.296201294645115,3,1
2018-08-15,5759.0,3.5162354575447137,1,10.592346078971678,3,1
2018-08-16,5901.0,1.9827147941027023,1,13.311701135755987,3,1
2018-08-17,5889.5,1.5366329909160426,1,11.864603459150352,3,1
2018-08-20,5961.5,0.09225865973327974,0,1.3867468874359892,3,0
2018-08-21,6018.0,1.2213359920239195,1,2.5372226212993048,3,1
2018-08-22,5980.0,2.59197324414715,1,4.290446193207381,3,1
2018-08-23,5967.0,1.7764370705547259,1,1.972396076359168,3,1
2018-08-24,6091.5,-0.4760732167774728,0,1.678641581140228,3,0
2018-08-28,6135.0,-2.7220863895680565,-1,15.026694722901311,3,1
2018-08-29,6073.0,-2.107689774411325,-1,6.683471905304531,3,1
2018-08-30,6062.5,-4.395876288659793,-1,1.775966392481796,3,0
2018-08-31,5968.0,-1.9059986595174272,-1,1.199205278238484,3,0
2018-09-03,5945.0,-0.6896551724137945,0,5.716933051916692,3,1
2018-09-04,5796.0,2.0531400966183666,1,4.857028780486528,3,1
2018-09-05,5854.25,0.6362898748772272,1,6.848479979421161,3,1
2018-09-06,5904.0,-1.0204945799457965,0,9.1543827317575,3,1
2018-09-07,5915.0,1.1200338123415143,1,5.157217493125347,3,1
2018-09-10,5891.5,2.0707799371976643,1,4.81641857757094,3,1
2018-09-11,5843.75,1.8310160427807527,1,1.2130230638006785,3,0
2018-09-12,5981.25,-1.0240334378265437,0,2.5601609696431216,3,1
2018-09-13,6013.5,0.8397771680385802,1,2.076617686671023,3,1
2018-09-14,5950.75,2.4492711002814804,1,3.81737965980809,3,1
2018-09-17,5920.0,2.6182432432432456,1,-2.4035567305215646,3,-1
2018-09-18,6064.0,5.202836411609502,1,-3.734226449228776,3,-1
2018-09-19,6096.5,4.240137783974407,1,-2.8042995182033934,3,-1
2018-09-20,6075.0,3.9465020576131766,1,-0.8769497822082364,3,0
2018-09-21,6379.5,-1.716435457324239,-1,0.8010650217570097,3,0
2018-09-25,6314.75,-0.8115919078348299,0,-1.588499625716983,3,0
2018-09-26,6270.0,-0.1834130781499188,0,0.2317552163931718,3,0
2018-09-27,6182.0,1.7146554513102652,1,5.4827352973192856,3,1
2018-09-28,6263.5,-0.01596551448870276,0,2.7710729510116754,3,1
2018-10-08,6174.25,1.360489128234188,1,2.7543763199164872,3,1
2018-10-09,6300.25,0.29760723780802856,0,6.608083582628804,3,1
2018-10-10,6251.0,0.8318669012957969,1,9.529484845138047,3,1
2018-10-11,6258.25,-0.8948188391323497,0,10.075014444388987,3,1
2018-10-12,6319.0,-1.6300047475866442,-1,11.979293718547687,3,1
2018-10-15,6303.0,-2.3084245597334574,-1,6.686515413211577,3,1
2018-10-16,6202.25,0.41517191341851056,0,7.826711441549915,3,1
2018-10-17,6216.0,0.4303410553410547,0,6.881855486644784,3,1
2018-10-18,6157.5,0.6008932196508221,1,4.983124875656387,3,1
2018-10-19,6228.0,-0.6422607578676964,0,6.798047991909274,3,1
2018-10-22,6242.75,0.1641904609346767,0,7.94395631000519,3,1
2018-10-23,6194.5,0.20179191218014925,0,11.48131293258198,3,1
2018-10-24,6188.0,-0.15352294764059415,0,16.638858309434017,3,1
2018-10-25,6253.0,-2.8226451303374422,-1,16.170432560523874,3,1
2018-10-26,6207.0,-2.7468986628000684,-1,9.40572233437786,3,1
2018-10-29,6178.5,-1.230072023954032,-1,5.120786875343981,3,1
2018-10-30,6076.5,3.9907841685180583,1,4.4231765215098475,3,1
2018-10-31,6036.5,2.816201441232513,1,8.290583939074066,3,1
2018-11-01,6102.5,1.3355182302335011,1,10.809569041787237,3,1
2018-11-02,6319.0,-2.34214274410508,-1,10.262766918090314,3,1
2018-11-05,6206.5,-0.5478127769274144,0,8.364578800296322,3,1
2018-11-06,6184.0,-1.7060155239327246,-1,4.350034711613269,3,1
2018-11-07,6171.0,-1.5759196240479612,-1,-1.5419677818739188,3,0
2018-11-08,6172.5,-1.3608748481166444,-1,-3.691372355858682,3,-1
2018-11-09,6078.5,0.477091387677886,1,2.1029651603347443,3,1
2018-11-12,6073.75,2.0456884132537656,1,-1.470807117537453,3,0
2018-11-13,6088.5,2.217294900221733,1,0.004882710275789823,3,0
2018-11-14,6107.5,3.0290626279164905,1,-0.8770041575565084,3,0
2018-11-15,6198.0,0.1290738948047654,0,-1.7168659414431076,3,0
2018-11-16,6223.5,0.7310998634209032,1,0.28871216843428776,3,0
2018-11-19,6292.5,-0.09932459276916772,0,-1.3733653289811052,3,0
2018-11-20,6206.0,0.4914598775378698,1,-0.8365747600087521,3,0
2018-11-21,6269.0,-0.7656723560376499,0,2.3924651874841025,3,1
2018-11-22,6286.25,-2.0839133028435097,-1,3.9938044346323975,3,1
2018-11-23,6236.5,0.12025976108394065,0,1.0410637688863391,3,0
2018-11-26,6221.0,0.42597653110432177,0,2.8450109663598613,3,1
2018-11-27,6155.25,1.1656715811705354,1,0.6938330953959375,3,0
2018-11-28,6244.0,1.0970531710442044,1,-3.1734352023454124,3,-1
2018-11-29,6247.5,-0.5602240896358524,0,-1.9639403642252975,3,0
2018-11-30,6227.0,-0.8350730688935326,0,0.7114972105780869,3,0
2018-12-03,6312.5,-3.6910891089108944,-1,8.1244832881821,3,1
2018-12-04,6212.5,-1.0221327967806837,0,5.136767807269837,3,1
2018-12-05,6175.0,-1.4008097165991942,-1,-1.5736580075513016,3,0
2018-12-06,6079.5,1.4968336211859556,1,-3.714146565489623,3,-1
2018-12-07,6149.0,-0.06911692958204707,0,-0.8516602355657654,3,0
2018-12-10,6088.5,1.1497084667816404,1,-0.21452115182617773,3,0
2018-12-11,6170.5,-0.6928125759662951,0,4.314129062266224,3,1
2018-12-12,6144.75,-0.8014972130680698,0,6.068924861088153,3,1
2018-12-13,6158.5,-3.4708126978972187,-1,4.076485274978779,3,1
2018-12-14,6127.75,-2.239810697237976,-1,4.00233939801522,3,1
2018-12-17,6095.5,-1.9358543187597443,-1,2.7563160897474885,3,1
2018-12-18,5944.75,0.3826906093612026,0,2.3739622058883114,3,1
2018-12-19,5990.5,-0.980719472498126,0,0.1531840179567954,3,0
2018-12-20,5977.5,-0.1421999163529919,0,-0.6229765989498669,3,0
