date,LMPBDY,return_5d,discrete_5d,score,horizon,discrete_score
2017-07-04,2279.25,0.230338927278706,0,-0.3913525006753965,5,0
2017-07-05,2253.0,2.3968042609853635,1,-0.927956488667027,5,-1
2017-07-06,2265.0,0.4746136865342088,0,1.0863786314212809,5,0
2017-07-07,2278.75,0.746023038946797,0,1.5187171939393072,5,0
2017-07-10,2302.5,-1.4223669923995708,-1,-0.5854014976657214,5,-1
2017-07-11,2284.5,-1.7181002407528956,-1,0.1890757864088052,5,0
2017-07-12,2307.0,-5.1690507152145635,-1,0.2815258580064087,5,0
2017-07-13,2275.75,-4.009667142700213,-1,-0.2515882553266201,5,0
2017-07-14,2295.75,-3.637155613633891,-1,-0.15637111995385036,5,0
2017-07-17,2269.75,-1.5970921907699107,-1,-1.57252,5,-1
2017-07-18,2245.25,2.193519652599929,1,-1.197076,5,-1
2017-07-19,2187.75,4.673751571249007,1,-1.363051,5,-1
2017-07-20,2184.5,4.692149233234155,1,13.824908097376301,5,1
2017-07-21,2212.25,3.8535427731947185,1,8.837498927215803,5,1
2017-07-24,2233.5,3.3243787777031515,1,-1.0709329848376083,5,-1
2017-07-25,2294.5,0.8171714970581778,0,-1.1774297314299518,5,-1
2017-07-26,2290.0,1.6812227074235908,1,-1.2015947435940086,5,-1
2017-07-27,2287.0,2.5470048097944837,1,-1.1210748025078197,5,-1
2017-07-28,2297.5,1.9477693144722477,1,-0.8007724598629808,5,-1
2017-07-31,2307.75,1.408298125880192,1,-1.0780636441647071,5,-1
2017-08-01,2313.25,2.107424619042475,1,-1.237067443465499,5,-1
2017-08-02,2328.5,0.01073652566030425,0,-6.429103180253582,5,-1
2017-08-03,2345.25,-0.010659844366267546,0,-5.732815171145751,5,-1
2017-08-04,2342.25,-1.5796776603693052,-1,0.12717279899477135,5,0
2017-08-07,2340.25,-1.0362140796923436,0,0.5621138250199641,5,0
2017-08-08,2362.0,-0.021168501270107942,0,0.2307485619776713,5,0
2017-08-09,2328.75,7.246376811594213,1,0.9737577974025108,5,0
2017-08-10,2345.0,1.9083155650319927,1,0.9480585799629538,5,0
2017-08-11,2305.25,1.3013772909662658,1,2.2677947621218126,5,1
2017-08-14,2316.0,0.18350604490500189,0,-0.9623185955447744,5,-1
2017-08-15,2361.5,1.196273554943894,1,-1.2762451831514887,5,-1
2017-08-16,2497.5,-5.905905905905906,-1,-1.1160887006429108,5,-1
2017-08-17,2389.75,-2.4688774976461936,-1,-9.603119018788744,5,-1
2017-08-21,2320.25,1.4007111302661412,1,-2.498,5,-1
2017-08-22,2389.75,-1.9039648498796915,-1,2.521239823998568,5,1
2017-08-23,2350.0,0.7553191489361621,0,3.7051748189451006,5,1
2017-08-24,2330.75,1.6089241660409703,1,1.8957792351499183,5,1
2017-08-25,2300.25,2.901858493641996,1,0.4934390733269902,5,0
2017-08-29,2352.75,-1.9764105833598997,-1,0.0,5,0
2017-08-30,2344.25,-1.3863709075397246,-1,0.0,5,0
2017-08-31,2367.75,-2.396790201668253,-1,0.0,5,0
2017-09-01,2368.25,-5.679299060487697,-1,0.0,5,0
2017-09-04,2367.0,-5.154203633291088,-1,0.0,5,0
2017-09-06,2311.75,-2.281821131177675,-1,0.0,5,0
2017-09-07,2311.0,-1.4171354392038094,-1,0.9807172361739276,5,0
2017-09-08,2233.75,4.409625069949642,1,0.9666106477352302,5,0
2017-09-11,2245.0,5.311804008908693,1,0.0,5,0
2017-09-12,2278.75,5.222161272627535,1,-0.18138320411279746,5,0
2017-09-13,2259.0,8.233731739707828,1,0.25486919090138777,5,0
2017-09-14,2278.25,10.501481400197509,1,3.567641886868396,5,1
2017-09-15,2332.25,6.61378497159395,1,7.817862973065615,5,1
2017-09-18,2364.25,4.536322300941098,1,4.274297694889977,5,1
