date,LMAHDY,return_1d,discrete_1d,score,horizon,discrete_score
2018-07-03,2096.25,0.8944543828264706,1,13.328599616639114,1,1
2018-07-04,2115.0,-0.6146572104018921,0,6.29302338013778,1,1
2018-07-05,2102.0,0.3686964795432957,0,-8.417850990290335,1,-1
2018-07-06,2109.75,1.694513567958289,1,-9.8788528477743,1,-1
2018-07-10,2116.5,-0.8977084809827507,-1,-9.045872455407226,1,-1
2018-07-11,2097.5,-0.2860548271752084,0,-4.299329937262439,1,-1
2018-07-12,2091.5,-1.2072675113554918,-1,-2.3665288120331542,1,-1
2018-07-13,2066.25,1.947973381730184,1,2.998194720522737,1,0
2018-07-16,2106.5,-1.9463565155471207,-1,-5.5757732636659645,1,-1
2018-07-17,2065.5,-0.5688695231178875,0,-6.7045418882837655,1,-1
2018-07-18,2053.75,-0.5842970176506368,0,-7.6563516827855445,1,-1
2018-07-19,2041.75,1.8244153299865395,1,6.173540129710138,1,1
2018-07-20,2079.0,-1.0221260221260242,-1,12.937761952513174,1,1
2018-07-23,2057.75,0.3037298019681778,0,13.878318954575304,1,1
2018-07-24,2064.0,-1.138565891472865,-1,8.243980030772128,1,1
2018-07-25,2040.5,0.4165645675079599,0,0.6757519430904524,1,0
2018-07-26,2049.0,0.2684236212786795,0,2.4070300730667418,1,0
2018-07-27,2054.5,0.9978096860550068,1,7.088384178140473,1,1
2018-07-30,2075.0,-0.6867469879518029,-1,-5.0638060298907455,1,-1
2018-07-31,2060.75,-1.492175178939703,-1,-3.058614140496488,1,-1
2018-08-01,2030.0,-0.9482758620689702,-1,4.96290382203086,1,0
2018-08-02,2010.75,-0.4475941812756457,0,5.939731192694088,1,1
2018-08-03,2001.75,0.7118771075309116,1,8.370848690709053,1,1
2018-08-06,2016.0,-0.13640873015873245,0,-7.264401099010075,1,-1
2018-08-07,2013.25,3.526636036259778,1,-0.7718448759465768,1,0
2018-08-08,2084.25,-1.127503898284754,-1,2.2739395081578726,1,0
2018-08-09,2060.75,1.2859395851025024,1,-0.12697327840214526,1,0
2018-08-10,2087.25,-1.13786082165529,-1,2.649580851881644,1,0
2018-08-13,2063.5,-0.8723043372910078,-1,2.0097124298830056,1,0
