date,LMAHDY,return_20d,discrete_20d,score,horizon,discrete_score
2018-07-03,2096.25,-1.6935002981514624,-1,20.047040494525774,20,1
2018-07-04,2115.0,-4.018912529550822,-1,11.516328186591993,20,1
2018-07-05,2102.0,-4.34110371075167,-1,2.0740182692585387,20,0
2018-07-06,2109.75,-5.1190899395663,-1,5.494835856897592,20,0
2018-07-09,2145.5,-6.035889070146816,-1,10.979899846188724,20,1
2018-07-10,2116.5,-4.878336876919444,-1,9.605551668304685,20,1
2018-07-11,2097.5,-0.631704410011924,0,6.409405051807492,20,0
2018-07-12,2091.5,-1.4702366722447957,-1,7.166776780273343,20,0
2018-07-13,2066.25,1.0163339382940118,0,13.994268989311196,20,1
2018-07-16,2106.5,-2.041300735817708,-1,4.853264383362956,20,0
2018-07-17,2065.5,-0.9682885499878946,0,8.087978423324303,20,1
2018-07-18,2053.75,-2.7388922702373697,-1,6.734325263373549,20,0
2018-07-19,2041.75,-0.9550630586506624,0,12.771224123811702,20,1
2018-07-20,2079.0,-3.595478595478596,-1,16.086824821443223,20,1
2018-07-23,2057.75,-1.2999635524237665,-1,8.974163025695287,20,1
2018-07-24,2064.0,-1.6715116279069742,-1,10.753129532786806,20,1
2018-07-25,2040.5,0.0,0,9.640946338179267,20,1
2018-07-26,2049.0,0.18301610541726632,0,6.2538107587140885,20,0
2018-07-27,2054.5,0.8882939888050556,0,6.068847534937216,20,0
2018-07-30,2075.0,1.6867469879518149,0,-0.5041036563074393,20,-1
2018-07-31,2060.75,4.1732378988232455,1,-0.9231004476879806,20,-1
2018-08-01,2030.0,4.014778325123158,1,5.831553453390533,20,0
2018-08-02,2010.75,4.513241327862726,1,8.695345010428595,20,1
2018-08-03,2001.75,3.197202447858128,1,8.55899929110809,20,1
2018-08-06,2016.0,0.7068452380952328,0,10.17226561700364,20,1
2018-08-07,2013.25,1.1051781944616978,0,18.875662940421872,20,1
2018-08-08,2084.25,-3.9342689216744655,-1,23.23491423148624,20,1
2018-08-09,2060.75,-1.4436491568603715,-1,11.276842652155665,20,1
2018-08-10,2087.25,-1.4372978799856218,-1,11.408718444977806,20,1
2018-08-13,2063.5,-2.8349890961957835,-1,5.911521133816044,20,0
2018-08-14,2045.5,-0.989978000488878,0,6.769947849001893,20,0
2018-08-15,1997.5,1.5269086357947437,0,10.122290515379524,20,1
2018-08-16,2022.25,-0.7788354555569255,0,14.786332896736765,20,1
2018-08-17,2004.25,-0.26194337033803583,0,15.731065589283125,20,1
2018-08-20,2031.0,-1.5017232890201848,-1,9.002309788646286,20,1
2018-08-21,2029.5,-1.897018970189701,-1,5.854057570626643,20,0
2018-08-22,2040.5,-1.3967164910561158,-1,-0.08654435348199947,20,-1
2018-08-23,2052.75,0.5236877359639402,0,6.461124777726506,20,0
2018-08-24,2072.75,-2.134845012664333,-1,10.834235510015061,20,1
2018-08-28,2110.0,-3.1042654028435983,-1,16.80150033909965,20,1
2018-08-29,2146.75,-4.786304879468961,-1,15.795364815702513,20,1
2018-08-30,2111.5,-4.7359696897939845,-1,12.68431051256311,20,1
2018-08-31,2101.5,-2.5458006186057536,-1,8.275806001429974,20,1
