date,LMNIDY,return_10d,discrete_10d,score,horizon,discrete_score
2017-01-05,10241.0,-3.5885167464114853,-1,-3.499099284199195,10,1
2017-01-06,10191.25,-5.325647001103883,-1,-8.214936798198549,10,0
2017-01-10,10562.0,-7.773149024805902,-1,-11.159806888832929,10,0
2017-01-11,10127.0,-4.81386392811296,-1,-7.423576778766283,10,0
2017-01-12,10224.25,-8.52629777245275,-1,-3.1608570583204085,10,1
2017-01-13,10399.5,-9.413914130487044,-1,-1.6904225060624865,10,1
2017-01-17,10111.5,-2.0966226573703173,0,-4.632885546875214,10,0
2017-01-18,10123.0,0.6939642398498425,0,-2.927792130060804,10,1
2017-01-19,9873.5,4.734896439965564,1,-3.514605887874279,10,1
2017-01-20,9648.5,5.4153495361973345,1,-3.962627826827653,10,1
2017-01-24,9741.0,5.736064059131496,1,-7.319352191521339,10,0
2017-01-25,9639.5,8.335494579594371,1,-7.461321779059004,10,0
2017-02-07,10299.75,4.8423505424888935,1,-1.696490468853811,10,1
2017-02-08,10443.0,2.973283539212868,1,-1.4156518688009765,10,1
2017-02-09,10232.5,2.868311751771313,1,-0.4496027401018551,10,1
2017-02-10,10614.75,1.825290280034864,1,1.3882784520504916,10,1
2017-02-14,10715.0,1.9738684087727387,1,-3.721951547536941,10,1
2017-02-15,10873.5,0.9288637513220176,0,-7.478285818854463,10,0
2017-02-16,11011.75,-2.601766295093877,0,-2.6156917828148862,10,1
2017-02-17,10993.75,-0.5252984650369497,0,-4.752150050794066,10,0
2017-02-21,10798.5,-1.9423994073250903,0,-6.9282731497341565,10,0
2017-02-22,10753.5,-5.686520667689588,-1,-7.854564984683679,10,0
2017-02-23,10526.0,-4.123123693710807,-1,-2.1804470548129635,10,1
2017-02-24,10808.5,-8.960540315492437,-1,5.399753267816979,10,1
2017-02-28,10926.5,-6.9189584954010845,-1,-10.161016850542476,10,0
2017-03-01,10974.5,-7.57209895667229,-1,-1.1492421931806598,10,1
2017-03-02,10725.25,-5.251625836227591,-1,-0.7484688186226255,10,1
2017-03-07,10588.75,-4.644079801676304,-1,-8.969966922750235,10,0
2017-03-08,10142.0,-1.8388877933346424,0,-4.9801723417474655,10,0
2017-03-09,10092.0,-1.2311732065002023,0,-2.983162475231912,10,1
2017-03-10,9840.0,-0.3302845528455278,0,-5.258229967001629,10,0
2017-03-14,10170.5,-2.3843468856005083,0,-6.180705238484587,10,0
2017-03-15,10143.5,-1.636515995465071,0,3.9980264479696985,10,1
2017-03-16,10162.0,-0.8659712654989216,0,2.725104689871964,10,1
2017-03-17,10202.5,-2.3523646165155565,0,0.5607945654204346,10,1
2017-03-21,10097.0,-1.804991581657922,0,-13.841615970960046,10,-1
2017-03-22,9955.5,2.7597810255637567,1,-1.0456802616903456,10,1
2017-03-23,9967.75,0.5141581600662137,0,1.9801939455725528,10,1
