date,LMPBDY,return_10d,discrete_10d,score,horizon,discrete_score
2018-07-04,2318.0,-7.269197584124242,-1,-1.079970344050761,10,-1
2018-07-05,2351.5,-10.833510525196688,-1,-0.9213270542006926,10,-1
2018-07-06,2327.25,-9.09872166720378,-1,14.178491073634412,10,1
2018-07-10,2302.75,-7.208772120290952,-1,22.525288972203732,10,1
2018-07-11,2180.0,-2.133027522935782,-1,16.196542829389298,10,1
2018-07-12,2192.75,-2.120624786227343,-1,-0.657904812049099,10,0
2018-07-13,2183.75,-2.4957069261591247,-1,-1.7770913709092009,10,-1
2018-07-16,2156.25,-0.823188405797104,0,6.78670538817738,10,1
2018-07-17,2147.0,-0.30274802049371496,0,9.102121747576275,10,1
2018-07-18,2149.5,-1.7213305419865101,-1,12.186213082283627,10,1
2018-07-19,2096.75,0.2980803624657247,0,-24.172269284114066,10,-1
2018-07-20,2115.5,-0.5081541006854207,0,-32.892959304221506,10,-1
2018-07-24,2136.75,0.0,0,-3.2498297366701716,10,-1
2018-07-25,2133.5,-0.6093273962971657,0,-13.138678535598045,10,-1
2018-07-27,2129.25,-2.183867558999653,-1,9.949408297520169,10,1
2018-07-30,2138.5,-1.3093289689034338,-1,8.6271942722414,10,1
2018-07-31,2140.5,-4.204625087596359,-1,4.700344325192186,10,0
2018-08-01,2112.5,-10.011834319526624,-1,5.191502390560385,10,0
2018-08-02,2103.0,-4.232049453162146,-1,10.508445928197581,10,1
2018-08-03,2104.75,-6.758522389832523,-1,9.823209177483896,10,1
2018-08-06,2103.5,-7.3924411694794365,-1,3.830355846959237,10,0
2018-08-07,2136.75,-7.101907101907102,-1,7.397954914810548,10,1
2018-08-08,2120.5,-6.059891535015327,-1,8.33540283031129,10,1
2018-08-09,2091.0,-2.3672883787661414,-1,8.356545677060799,10,1
2018-08-10,2082.75,-0.6601848517584941,0,10.869477093847404,10,1
2018-08-14,2050.5,1.0241404535479057,0,-1.3660766595345346,10,-1
2018-08-15,1901.0,8.114150447133085,1,-0.8565007253782136,10,-1
2018-08-16,2014.0,2.1598808341608766,1,-0.3544892590043058,10,0
2018-08-17,1962.5,7.210191082802543,1,-4.098930465917212,10,-1
2018-08-21,1985.0,2.3677581863979835,1,-1.0220811565733403,10,-1
2018-08-22,1992.0,1.0793172690763075,0,3.615794137077484,10,0
2018-08-23,2041.5,0.7837374479549242,0,3.336093370799787,10,0
2018-08-24,2069.0,-3.008699855002417,-1,0.8599780448654183,10,0
2018-08-28,2064.75,-5.872381644266857,-1,-0.4376699676964363,10,0
2018-08-29,2071.5,-3.3671252715423594,-1,-0.5088663323221002,10,0
2018-08-30,2055.25,-1.5569882009487943,-1,-0.4999558402427508,10,0
2018-08-31,2057.5,-1.3608748481166444,-1,-0.2854926455899591,10,0
2018-09-04,2065.0,0.02421307506053072,0,-2.9137062189440632,10,-1
2018-09-05,2032.0,-1.1564960629921297,0,-4.923234829721505,10,-1
2018-09-06,2013.5,-1.0926247827166669,0,-6.0979170450969695,10,-1
2018-09-07,2057.5,-1.0449574726610011,0,-10.039433896845887,10,-1
2018-09-11,1943.5,2.534087985593003,1,-18.274279075669888,10,-1
2018-09-12,2001.75,-1.6360684401149015,-1,-14.324543877144224,10,-1
2018-09-13,2023.25,-1.3715556653898453,-1,-9.631091990529269,10,-1
2018-09-14,2029.5,-0.3325942350332567,0,0.8268417135408396,10,0
2018-09-17,2065.0,-2.3728813559321997,-1,6.339955765998032,10,1
2018-09-18,2065.5,-1.1619462599854802,0,2.6654241904544755,10,0
2018-09-19,2008.5,-0.43564849390091975,0,-0.5579463280373533,10,0
2018-09-20,1991.5,-0.23851368315340735,0,0.5054598586476128,10,0
2018-09-21,2036.0,-2.8978388998035403,-1,5.91619001292741,10,1
2018-09-25,1992.75,-4.190189436708069,-1,-1.9473254926479295,10,-1
2018-09-26,1969.0,-3.707465718638903,-1,-1.186338864716398,10,-1
2018-09-27,1995.5,0.9771986970684045,0,-0.4410324175779459,10,0
2018-09-28,2022.75,2.261772339636625,1,1.0057586704083332,10,0
2018-10-08,1947.75,2.104992940572448,1,-0.5988986626484415,10,0
2018-10-09,1909.25,4.700798742961898,1,2.4119440983145966,10,0
2018-10-10,1896.0,4.931434599156126,1,-10.820283001402824,10,-1
2018-10-11,2015.0,-0.8312655086848642,0,-12.23133118801392,10,-1
2018-10-12,2068.5,-4.048827652888565,-1,-0.7860519712408601,10,0
2018-10-15,2093.0,-7.1786908743430535,-1,-0.6129405254486929,10,0
2018-10-16,2051.5,-6.422130148671701,-1,-0.6054876077713183,10,0
2018-10-17,2031.5,-6.399212404627121,-1,8.384814925179763,10,1
2018-10-18,1981.0,-2.511357900050481,-1,11.92856188814198,10,1
2018-10-19,1975.0,-0.3670886075949342,0,3.711379305273398,10,0
2018-10-23,1999.0,-5.627813906953472,-1,-2.35960152734062,10,-1
2018-10-24,1989.5,-4.25986428750943,-1,-1.3691679465865128,10,-1
2018-10-25,1998.25,-0.650569248092081,0,-0.3202876200726499,10,0
2018-10-26,1984.75,-1.4233530671369232,-1,-0.09953244053981326,10,0
2018-10-30,1919.75,0.4557885141294405,0,-0.6376239689744378,10,0
2018-10-31,1901.5,1.590849329476729,0,-0.5689910617665419,10,0
2018-11-01,1931.25,-0.9838187702265412,0,-0.3918112964213763,10,0
2018-11-02,1967.75,1.0163892770931326,0,2.874049483012602,10,0
2018-11-05,1906.25,4.078688524590168,1,10.223156364287288,10,1
2018-11-06,1886.5,2.835939570633439,1,13.59529576367244,10,1
2018-11-07,1904.75,3.976899855624105,1,11.064191588084435,10,1
2018-11-08,1985.25,-0.7681652184863386,0,4.84926084866909,10,0
2018-11-09,1956.5,-0.6772297469971877,0,7.708048736715266,10,1
2018-11-12,1907.75,0.6683265627047463,0,-0.4881477127582449,10,0
2018-11-13,1928.5,-2.2556390977443663,-1,-0.2944890236769326,10,0
2018-11-14,1931.75,-1.2294551572408439,0,-0.7080051357987356,10,0
2018-11-15,1912.25,0.3268401098182716,0,-0.9954602834184882,10,-1
2018-11-16,1987.75,-1.3708967425481111,-1,-0.4174015473266629,10,0
2018-11-19,1984.0,-1.5625,-1,-1.2799306874969214,10,-1
2018-11-20,1940.0,2.5386597938144235,1,-1.1723824519129866,10,-1
2018-11-21,1980.5,-0.5806614491290052,0,7.2113250956222625,10,1
2018-11-22,1970.0,0.025380710659894667,0,12.268489576800242,10,1
2018-11-23,1943.25,2.0326772160041084,1,5.4168170028069635,10,0
2018-11-26,1920.5,0.9112210361885033,0,6.0775775823681295,10,1
2018-11-27,1885.0,4.257294429708214,1,4.460563311803488,10,0
2018-11-28,1908.0,3.1053459119496862,1,4.861646549737059,10,0
2018-11-29,1918.5,1.2509773260359625,0,4.2959993668274095,10,0
2018-11-30,1960.5,-0.9818923743942888,0,2.1811993582021607,10,0
2018-12-03,1953.0,-1.5104966717869983,-1,3.1663813698029424,10,0
2018-12-04,1989.25,-1.193917305517156,0,2.7052091066443533,10,0
2018-12-05,1969.0,-0.4443880142204204,0,2.2757621192223865,10,0
2018-12-06,1970.5,0.02537427048971974,0,1.2009015277784254,10,0
2018-12-07,1982.75,-1.1221787920817072,0,1.5546636455021885,10,0
2018-12-10,1938.0,2.3219814241486114,1,2.253297439053311,10,0
2018-12-11,1965.25,3.4219564940847214,1,2.3707786883817303,10,0
2018-12-12,1967.25,4.308044224170793,1,1.9530963043898344,10,0
2018-12-13,1942.5,3.3204633204633183,1,3.451881249829373,10,0
2018-12-14,1941.25,-0.09014810045073762,0,2.922974856335419,10,0
2018-12-17,1923.5,-0.12997140629061876,0,-0.19403409409494785,10,0
2018-12-18,1965.5,-1.3991350801322855,-1,-0.09803403595246757,10,0
2018-12-19,1960.25,-1.0330315010840474,0,2.8163741503761206,10,0
2018-12-20,1971.0,-0.8244545915778834,0,2.452432584071208,10,0
2018-12-21,1960.5,-0.03825554705432221,0,0.6091888131480017,10,0
2018-12-24,1983.0,-0.9329299041855754,0,-0.9579201013828008,10,-1
2018-12-27,2032.5,-2.1525215252152563,-1,11.845865803700642,10,1
2018-12-28,2052.0,-4.1179337231968764,-1,7.752080728161923,10,1
