date,LMCADY,return_3d,discrete_3d,score,horizon,discrete_score
2017-07-04,5867.25,-1.0780178107290483,-1,1.8959712212580015,3,0
2017-07-05,5814.0,-0.3095975232198178,0,1.5142606930166551,3,-1
2017-07-06,5824.0,0.3992101648351731,0,1.9816576771221623,3,0
2017-07-07,5804.0,1.300827015851147,1,1.1042343632713871,3,-1
2017-07-11,5847.25,0.9919192782932074,0,7.255994740909584,3,1
2017-07-12,5879.5,1.5562547835700211,1,5.041695921488347,3,0
2017-07-13,5853.5,2.0500555223370576,1,2.4671381707598865,3,0
2017-07-14,5905.25,0.4106515388848875,0,1.8232054647559155,3,0
2017-07-17,5971.0,-0.7662033160274695,0,5.959609613428575,3,0
2017-07-18,5973.5,-0.0418515108395412,0,5.2499344356490925,3,0
2017-07-19,5929.5,1.1004300531242128,1,7.431995783631648,3,1
2017-07-20,5925.25,4.590523606598884,1,7.183937812282095,3,1
2017-07-21,5971.0,5.472282699715293,1,4.4152072997320335,3,0
2017-07-24,5994.75,5.062763251178115,1,11.261793908457609,3,1
2017-07-25,6197.25,1.5853806123683922,1,9.19917630522208,3,1
2017-07-26,6297.75,0.6113294430550642,0,11.025376265216503,3,1
2017-07-27,6298.25,0.23816139403802786,0,8.578945902786787,3,1
2017-07-28,6295.5,0.4249066793741596,0,-0.2640051417455285,3,-1
2017-07-31,6336.25,-0.16571315841389378,0,6.6804830140847775,3,0
2017-08-01,6313.25,0.5464697263691365,0,3.268568811789748,3,0
2017-08-02,6322.25,0.9806635295978472,0,1.9334224627184848,3,0
2017-08-03,6325.75,1.987906572343201,1,3.450309627837965,3,0
2017-08-04,6347.75,1.2445354653223497,1,2.419143861174076,3,0
2017-08-07,6384.25,0.14880369659708848,0,-1.7945120358891231,3,-1
2017-08-08,6451.5,-1.061768580950162,-1,-1.2446338418599403,3,-1
2017-08-09,6426.75,-0.921927879565876,-1,0.664443883843418,3,-1
2017-08-10,6393.75,-0.7781036168132971,0,-0.10653991468765704,3,-1
2017-08-11,6383.0,1.7781607394641965,1,1.4181022186031027,3,-1
2017-08-14,6367.5,1.3937966234786048,1,-0.12197380727117894,3,-1
2017-08-15,6344.0,1.7063366960907933,1,2.524607067149608,3,0
2017-08-16,6496.5,0.8427614869545241,0,1.4435993668308904,3,-1
2017-08-17,6456.25,1.4094869312681446,1,-0.18735009268666666,3,-1
2017-08-18,6452.25,1.317369909721422,1,1.3000476023576173,3,-1
2017-08-21,6551.25,1.7095974050753693,1,-5.746925003123746,3,-1
2017-08-22,6547.25,1.5464507999541688,1,-2.7484429513457536,3,-1
2017-08-23,6537.25,3.5909595013193574,1,-0.5049314068692385,3,-1
2017-08-24,6663.25,1.1518403181630663,1,-0.4186848983930915,3,-1
2017-08-25,6648.5,1.6695495224486656,1,0.7192886370212963,3,-1
2017-08-29,6772.0,0.47991730655641,0,5.903568557116735,3,0
2017-08-30,6740.0,2.1772997032641017,1,8.392882273821597,3,1
2017-08-31,6759.5,1.6273393002441017,1,10.849905865532987,3,1
2017-09-01,6804.5,1.0434271438019005,0,11.468567756664513,3,1
2017-09-04,6886.75,-0.18876828692779848,0,-2.1733622796030128,3,-1
2017-09-05,6869.5,-2.871388019506516,-1,-1.602352117790767,3,-1
2017-09-06,6875.5,-2.1271180277797948,-1,0.2224081358609281,3,-1
2017-09-07,6873.75,-3.586106564829972,-1,-1.3311283670568377,3,-1
2017-09-08,6672.25,-2.412979129978643,-1,0.7417350660645023,3,-1
2017-09-11,6729.25,-4.064345952372106,-1,-3.71580638108788,3,-1
2017-09-12,6627.25,-2.5085819910219187,-1,4.492509524536895,3,0
2017-09-13,6511.25,-0.5605682472643481,0,9.495741254276043,3,1
2017-09-14,6455.75,0.5034271773225463,0,10.674611470173264,3,1
2017-09-15,6461.0,0.3250270855904569,0,12.234454147473409,3,1
2017-09-18,6474.75,-0.5367002586972425,0,13.093902656890798,3,1
2017-09-19,6488.25,-1.117404538974298,-1,13.927689219997413,3,1
2017-09-20,6482.0,-1.1994754705337842,-1,8.485320396465347,3,1
2017-09-21,6440.0,-1.3509316770186297,-1,9.154581085852108,3,1
2017-09-22,6415.75,-0.4013560378755443,0,18.173461184829108,3,1
2017-09-25,6404.25,1.0813131904594542,0,17.219150243965274,3,1
2017-09-26,6353.0,1.247442153313405,1,15.416422393803199,3,1
2017-09-27,6390.0,0.8802816901408494,0,12.534225496886153,3,1
2017-09-28,6473.5,-0.07337607167683391,0,9.955923285625913,3,1
2017-09-29,6432.25,0.6063197170508072,0,9.38969785366757,3,1
2017-10-09,6615.25,3.7186803219833036,1,-3.586133742027313,3,-1
2017-10-10,6706.25,2.2777260018639334,1,-2.645460768735792,3,-1
2017-10-11,6756.0,5.417406749555952,1,-1.0632291300244223,3,-1
2017-10-12,6861.25,1.9639278557114224,1,1.0433672035848576,3,-1
2017-10-13,6859.0,1.312144627496714,1,4.866786838838965,3,0
2017-10-16,7122.0,-2.6397079472058382,-1,12.945391566116044,3,1
2017-10-17,6996.0,-1.0648942252715845,-1,7.656312562229147,3,1
2017-10-18,6949.0,0.3777521945603768,0,4.802332479414243,3,0
2017-10-19,6934.0,1.092443034323631,0,2.4147308760625084,3,0
2017-10-20,6921.5,0.8993715235136923,0,-0.6506609161546356,3,-1
2017-10-23,6975.25,-0.20429375291207694,0,-4.453292017246634,3,-1
2017-10-24,7009.75,-2.9851278576268787,-1,-3.3273157914378118,3,-1
