date,LMZSDY,return_5d,discrete_5d,score,horizon,discrete_score
2018-01-03,3346.5,0.3511131032421844,0,3.4802444792025415,5,1
2018-01-04,3384.5,0.8125276998079523,0,5.5840656225598515,5,1
2018-01-05,3380.0,1.6420118343195345,0,6.878737316244326,5,1
2018-01-08,3405.0,1.9089574155653375,1,4.365684899136424,5,1
2018-01-09,3350.5,2.962244441128181,1,7.9236590165043195,5,1
2018-01-10,3358.25,1.481426338122538,0,9.473036893620986,5,1
2018-01-11,3412.0,-0.3516998827667095,0,4.70649305542255,5,1
2018-01-12,3435.5,0.13098530053849974,0,3.4690216888358667,5,1
2018-01-15,3470.0,-0.8789625360230535,-1,-2.1189623934008166,5,0
2018-01-16,3449.75,-0.4927893325603283,0,-2.3911431617690417,5,0
2018-01-17,3408.0,1.657863849765251,0,-0.22768612289940196,5,0
2018-01-18,3400.0,3.0147058823529305,1,3.0401246101472865,5,1
2018-01-19,3440.0,2.311046511627901,1,2.697335896437571,5,1
2018-01-22,3439.5,4.680912923390035,1,-4.841468408527674,5,-1
2018-01-23,3432.75,3.306387007501277,1,4.1667002873959,5,1
2018-01-24,3464.5,3.7812094097272375,1,3.5184624800375013,5,1
2018-01-25,3502.5,2.955032119914347,1,-0.7979818365310276,5,0
2018-01-26,3519.5,0.8737036510868101,0,0.8672703340046066,5,0
2018-01-29,3600.5,-0.13192612137202794,0,0.5922326868203733,5,0
2018-01-30,3546.25,-1.0856538597109666,-1,0.7066368630675969,5,0
2018-01-31,3595.5,-4.630788485607007,-1,2.9272225849862417,5,1
2018-02-01,3606.0,-3.875485302273984,-1,2.8084018605907928,5,1
2018-02-02,3550.25,-3.894091965354552,-1,1.089759334155562,5,0
2018-02-05,3595.75,-5.207536675241609,-1,0.6456084680873918,5,0
2018-02-06,3507.75,-0.43475162140973467,0,0.4859003191818195,5,0
2018-02-07,3429.0,4.724409448818888,1,0.8384699332547036,5,0
2018-02-08,3466.25,3.699963937973316,1,1.0583598388600337,5,0
2018-02-09,3412.0,5.466002344665877,1,2.130324899476011,5,0
2018-02-12,3408.5,4.950858148745786,1,-0.4718998321129467,5,0
2018-02-13,3492.5,2.183249821045097,1,0.3668620304874203,5,0
2018-02-14,3591.0,-0.6404901141743302,-1,-2.07343186073166,5,0
2018-02-16,3598.5,-1.271363067944975,-1,0.0,5,0
2018-02-22,3572.0,-4.409294512877937,-1,-2.561989658769837,5,-1
2018-02-23,3552.75,-5.481669129547528,-1,-0.5514735503213907,5,0
2018-02-26,3572.75,-7.6691624099083375,-1,14.248612264530756,5,1
2018-02-27,3517.5,-6.041222459132911,-1,10.729181052160273,5,1
2018-02-28,3477.0,-6.3416738567730775,-1,9.736456395412674,5,1
2018-03-01,3414.5,-5.505930590130327,-1,7.114066588099566,5,1
2018-03-02,3358.0,-2.4344848123883267,-1,1.8815221950087624,5,0
2018-03-05,3298.75,-1.8794998105342908,-1,4.3475539153378735,5,1
2018-03-06,3305.0,-0.4084720121028784,0,0.7864514032147214,5,0
2018-03-07,3256.5,-1.044065714724396,-1,1.859865988238088,5,0
2018-03-08,3226.5,0.20920502092049986,0,6.1820168977801915,5,1
2018-03-09,3276.25,-0.389164441053036,0,0.8680577471173828,5,0
2018-03-12,3236.75,0.8573414690661973,0,1.7228598939910331,5,0
2018-03-13,3291.5,-2.703934376424122,-1,-2.7704372058325157,5,-1
2018-03-14,3222.5,0.7990690457719163,0,-1.7752924461271895,5,0
2018-03-15,3233.25,-1.0129127039356645,-1,5.7486092567175575,5,1
