date,LMNIDY,return_3d,discrete_3d,score,horizon,discrete_score
2018-07-03,14353.5,-3.5043717560176986,-1,1.0769958394409016,3,0
2018-07-04,14054.0,0.455386366870636,0,3.797104691541109,3,0
2018-07-05,14103.5,-0.32970539227851203,0,3.460853901935599,3,0
2018-07-06,13850.5,-0.4729071152665965,0,-1.8979649906016915,3,0
2018-07-09,14118.0,-0.13457996883411427,0,-2.0085297949605,3,0
2018-07-10,14057.0,-1.2520452443622432,-1,-0.3384685480019358,3,0
2018-07-11,13785.0,-1.5487849111352925,-1,1.6950568886594441,3,0
2018-07-12,14099.0,-5.00744733669054,-1,7.742339642475857,3,1
2018-07-13,13881.0,-2.6078812765650943,-1,11.316893801413679,3,1
2018-07-16,13571.5,-2.3763032826143005,-1,2.3928145905516423,3,0
2018-07-17,13393.0,0.32852982901516725,0,5.248071987090248,3,1
2018-07-18,13519.0,-1.612545306605517,-1,3.9494484653844415,3,0
2018-07-19,13249.0,1.8869348630085268,1,7.339583614324495,3,1
2018-07-20,13437.0,1.0418992334598531,0,12.434811060190071,3,1
2018-07-23,13301.0,2.826855123674909,1,16.86270504847143,3,1
2018-07-24,13499.0,2.0075561152677945,1,15.074303601878658,3,1
2018-07-25,13577.0,1.3957428003240846,1,7.767052699744058,3,1
2018-07-26,13677.0,1.9156247715142127,1,2.101695653737764,3,0
2018-07-27,13770.0,-2.015250544662306,-1,2.1145147521198844,3,0
2018-07-30,13766.5,-3.844477536047653,-1,-2.804440345803116,3,0
2018-07-31,13939.0,-3.465097926680538,-1,-1.2677765945045978,3,0
2018-08-01,13492.5,0.7522697795071309,0,-4.361726850518779,3,-1
2018-08-02,13237.25,3.971746397476816,1,-2.119174753412231,3,0
2018-08-03,13456.0,3.801278240190253,1,5.280558708831914,3,1
2018-08-06,13594.0,1.5447991761071034,1,-2.422504050291063,3,0
2018-08-07,13763.0,-0.1925452299644026,0,3.4296409168798494,3,0
2018-08-08,13967.5,-3.669232146053336,-1,5.566180197829938,3,1
2018-08-09,13804.0,-3.4482758620689613,-1,-0.694041712852834,3,0
2018-08-10,13736.5,-7.1561169147890675,-1,0.5364597407593747,3,0
2018-08-13,13455.0,-1.6722408026755842,-1,0.4518880080402787,3,0
2018-08-14,13328.0,0.4651860744297798,0,0.2387736571765771,3,0
2018-08-15,12753.5,5.665111538009172,1,0.044480004663429225,3,0
2018-08-16,13230.0,1.8480725623582828,1,0.6278748246929304,3,0
2018-08-17,13390.0,0.3920836445108211,0,0.9506146191582088,3,0
2018-08-20,13476.0,-2.066636984268333,-1,-1.1189895801744771,3,0
2018-08-21,13474.5,-1.013024602026047,-1,0.9996951650077256,3,0
2018-08-22,13442.5,1.1047052259624437,0,2.3112561028184357,3,0
2018-08-23,13197.5,1.6480394014017907,1,1.3000960845823917,3,0
2018-08-24,13338.0,-1.0346378767431386,-1,1.4861960900102242,3,0
2018-08-28,13591.0,-6.496946508719004,-1,-0.4636705647880629,3,0
2018-08-29,13415.0,-5.348490495713754,-1,-5.189347449337072,3,-1
2018-08-30,13200.0,-6.212121212121213,-1,-5.0131627573623385,3,-1
2018-08-31,12708.0,-2.7581051306263764,-1,0.5424167150681536,3,0
2018-09-03,12697.5,-2.689505808229964,-1,0.12340789528422097,3,0
2018-09-04,12380.0,-0.8804523424878807,-1,2.9901499757311383,3,0
2018-09-05,12357.5,-0.2710904309124018,0,2.6799678697070366,3,0
2018-09-06,12356.0,-1.7279054710262254,-1,0.5972686288096049,3,0
2018-09-07,12271.0,2.2166082633852118,1,-1.1108440775026056,3,0
2018-09-10,12324.0,1.6471924699772875,1,-6.891549559901953,3,-1
2018-09-11,12142.5,3.549516162240063,1,-0.03899919256822907,3,0
2018-09-12,12543.0,-3.0694411225384632,-1,5.484088463351269,3,1
2018-09-13,12527.0,-1.7123014289135432,-1,1.9909220354348007,3,0
2018-09-14,12573.5,-1.2208215691732582,-1,3.5250815302285137,3,0
2018-09-17,12158.0,3.150189175851281,1,-1.708008217767513,3,0
2018-09-18,12312.5,6.936040609137063,1,1.6854916289001,3,0
2018-09-19,12420.0,3.5748792270531293,1,6.505277641659343,3,1
2018-09-20,12541.0,2.5476437285702813,1,4.252806831571703,3,0
2018-09-21,13166.5,-3.303839289104926,-1,1.3858771176345512,3,0
2018-09-25,12860.5,-2.7487267213560878,-1,-8.794984948225549,3,-1
2018-09-26,12731.5,-2.5566508266897103,-1,0.8720543696886649,3,0
2018-09-27,12474.0,-0.4248837582170872,0,8.907190938896264,3,1
2018-09-28,12507.0,1.359238826257303,0,4.4693688080025185,3,0
2018-10-08,12495.5,0.8483053899403847,0,-3.6265844065517294,3,-1
2018-10-09,12933.0,-2.7371839480399007,-1,-10.003279907115084,3,-1
2018-10-10,12604.0,-0.5514122500793417,0,-11.777093086359177,3,-1
2018-10-11,12601.5,-0.6745228742609966,-1,-6.9304674984666725,3,-1
2018-10-12,12579.0,-2.229906987836872,-1,-5.0055202669000805,3,-1
2018-10-15,12534.5,-2.062308029837645,-1,-7.712154597848609,3,-1
2018-10-16,12516.5,-1.1544760915591423,-1,-4.185518606796343,3,-1
2018-10-17,12298.5,1.2115298613652126,0,4.500459948629028,3,0
2018-10-18,12276.0,0.11811665037471107,0,3.2783968341673377,3,0
2018-10-19,12372.0,-1.8630779178790855,-1,-2.8805153219929043,3,0
2018-10-22,12447.5,-3.016670014059053,-1,-3.7783287615595764,3,-1
2018-10-23,12290.5,-3.7142508441479154,-1,-1.0127695043523464,3,0
2018-10-24,12141.5,-3.75159576658568,-1,-1.5450008646685425,3,0
2018-10-25,12072.0,-3.164347249834332,-1,-11.961640967604703,3,-1
2018-10-26,11834.0,-3.4519182017914485,-1,-7.6696834971704995,3,-1
2018-10-29,11686.0,0.2781105596440181,0,-1.2945866259773962,3,0
2018-10-30,11690.0,1.4585115483318978,1,-0.51654986833584,3,0
2018-10-31,11425.5,2.188088048663084,1,1.1860399907495895,3,0
2018-11-01,11718.5,-0.16213679225156594,0,6.670039810937822,3,1
2018-11-02,11860.5,-0.9864676868597488,-1,6.750494094078402,3,1
2018-11-05,11675.5,0.2954905571495914,0,6.386939905325347,3,1
2018-11-06,11699.5,-2.5855805803666865,-1,8.383318220311786,3,1
2018-11-07,11743.5,-3.6062502661046487,-1,5.979751567568858,3,1
2018-11-08,11710.0,-3.8215200683176738,-1,4.497913385187541,3,0
2018-11-09,11397.0,-1.4652978854084453,-1,7.940582938789397,3,1
2018-11-12,11320.0,-1.2146643109540611,-1,6.526755973581464,3,1
2018-11-13,11262.5,0.2175360710321872,0,5.056362019253915,3,1
2018-11-14,11230.0,-1.0863757791629514,-1,1.366787848433458,3,0
2018-11-15,11182.5,-1.390565615917727,-1,3.0632383161046057,3,0
2018-11-16,11287.0,-2.972446177017807,-1,3.3697667114964918,3,0
2018-11-19,11108.0,-1.8522686352178572,-1,7.8152000654353735,3,1
2018-11-20,11027.0,-1.614219642695203,-1,4.264768960769788,3,0
