date,LMSNDY,return_3d,discrete_3d,score,horizon,discrete_score
2018-10-16,19215.0,-0.15612802498048414,0,0.0,3,0
2018-10-17,19088.0,0.8906119027661363,1,0.0,3,0
2018-10-18,19036.0,1.6022273586888014,1,0.0,3,0
2018-10-19,19185.0,0.7401615845712861,1,0.0,3,0
2018-10-23,19341.0,0.020681453906212788,0,0.0,3,0
2018-10-24,19327.0,-0.8019868577637479,-1,0.0,3,0
2018-10-25,19370.0,-1.326794011357768,-1,0.0,3,0
2018-10-26,19345.0,-1.0700439390023295,-1,0.0,3,0
2018-10-30,19113.0,-0.015696123057606925,0,0.0,3,0
2018-10-31,19138.0,-0.2664855261782839,0,0.0,3,0
2018-11-01,19115.0,-0.167407794925456,0,0.0,3,0
2018-11-02,19110.0,-0.12558869701726486,0,0.0,3,0
2018-11-06,19083.0,0.5554682177854708,1,0.0,3,0
2018-11-07,19086.0,1.0898040448496182,1,0.0,3,0
2018-11-08,19364.0,-0.3563313365007259,0,0.0,3,0
2018-11-09,19189.0,0.7035280629527296,1,0.0,3,0
2018-11-13,19295.0,0.3420575278569649,0,0.0,3,0
2018-11-14,19324.0,1.609397640240107,1,0.0,3,0
2018-11-15,19401.0,0.14432245760527262,0,0.0,3,0
2018-11-16,19361.0,-0.5371623366561606,0,0.0,3,0
2018-11-19,19635.0,-1.8589253883371517,-1,0.0,3,0
2018-11-20,19429.0,-3.134489680374697,-1,0.0,3,0
2018-11-21,19257.0,-1.9109934049955868,-1,0.0,3,0
2018-11-22,19270.0,-5.230928905033727,-1,0.0,3,0
2018-11-23,18820.0,-3.1137088204038266,-1,0.0,3,0
2018-11-27,18262.0,0.7447158033074164,1,0.0,3,0
2018-11-28,18234.0,3.4934737303937697,1,0.0,3,0
2018-11-29,18524.0,3.568343770243998,1,0.0,3,0
2018-11-30,18398.0,4.375475595173396,1,0.0,3,0
2018-12-04,19185.0,-0.8808965337503305,-1,0.0,3,0
2018-12-05,19203.0,-1.1977295214289474,-1,0.0,3,0
2018-12-07,19016.0,1.761674379469924,1,0.0,3,0
2018-12-11,19148.0,1.1541675370795978,1,0.0,3,0
2018-12-12,19351.0,0.23254612164747,0,0.0,3,0
2018-12-13,19434.0,-0.9776680045281428,-1,-11.259702966698892,3,-1
2018-12-14,19369.0,-0.4801486912076047,0,-13.535432194112811,3,-1
2018-12-20,19335.0,-0.010343935867596077,0,0.0,3,0
2018-12-21,19375.0,0.7741935483871032,1,0.0,3,0
2018-12-24,19418.0,0.5252858172829278,1,0.0,3,0
2018-12-28,19525.0,0.38924455825863896,0,0.0,3,0
