date,LMPBDY,return_20d,discrete_20d,score,horizon,discrete_score
2017-07-05,2253.0,3.351087438970257,0,-0.33717910543844504,20,1
2017-07-11,2284.5,3.392427226964334,0,-4.488753027095131,20,0
2017-07-12,2307.0,0.942782834850453,0,-0.29452534698879435,20,1
2017-07-13,2275.75,3.042952872679328,0,0.2632053720503762,20,1
2017-07-14,2295.75,0.41380812370686026,0,0.1608214345908422,20,1
2017-07-21,2212.25,5.5599502768674425,1,-8.158358632245802,20,0
2017-07-25,2294.5,4.151231205055561,1,-1.136212115057782,20,1
2017-07-26,2290.0,2.620087336244548,0,-1.1595311963145252,20,1
2017-07-27,2287.0,1.9129864451246088,0,-1.0818299712445945,20,1
2017-07-28,2297.5,0.11969532100108983,0,-0.7727402714690745,20,1
2017-08-01,2313.25,1.3401059115962344,0,-1.1937621234534612,20,1
2017-08-02,2328.5,1.6856345286665242,0,-6.582588372861303,20,0
2017-08-03,2345.25,0.9807056816970584,0,-5.888436910578113,20,0
2017-08-04,2342.25,1.0566762728146049,0,-0.13304501766448248,20,1
2017-08-07,2340.25,-1.452836235444932,0,-0.5781115577463148,20,1
2017-08-08,2362.0,-2.1274343776460647,-1,-0.2388744012245445,20,1
2017-08-09,2328.75,-0.7622114868491625,0,-2.7114363795260124,20,0
2017-08-10,2345.0,-4.744136460554371,-1,-2.683887019282705,20,0
2017-08-11,2305.25,-2.613599392690602,-1,-1.7656964614731916,20,1
2017-08-15,2361.5,-4.340461571035359,-1,-1.2476461145113014,20,1
2017-08-17,2389.75,-2.4061094256721427,-1,-5.683056955426159,20,0
2017-08-22,2389.75,2.3119573177110557,0,-3.777982084849984,20,0
2017-08-23,2350.0,7.1276595744680815,1,-3.3377337541205154,20,0
2017-08-24,2330.75,6.682398369623521,1,-1.6099674446960368,20,1
2017-08-31,2367.75,4.160067574701731,1,0.0,20,1
2017-09-01,2368.25,5.225377388366947,1,0.0,20,1
2017-09-07,2311.0,11.758978797057537,1,-1.0464644516047292,20,1
2017-09-08,2233.75,12.658086177951875,1,-1.0112440059442114,20,1
2017-09-13,2259.0,13.003541389995576,1,-0.2621227559530511,20,1
2017-09-14,2278.25,11.774388236585096,1,-2.9397270242988993,20,0
2017-09-15,2332.25,7.975131310965811,1,-6.900392685792936,20,0
2017-09-18,2364.25,6.8837897853441845,1,-4.6116601608349415,20,0
2017-09-19,2397.75,3.2217704097591504,0,-7.672623549986378,20,0
2017-09-20,2445.0,2.5255623721881277,0,-7.350208539738187,20,0
2017-09-21,2517.5,-2.2045680238331644,-1,-2.6583734722679035,20,0
2017-09-22,2486.5,-1.105972250150811,0,-12.799343931595722,20,-1
2017-09-25,2471.5,0.7788792231438357,0,-7.31671650759645,20,0
2017-09-26,2477.75,-0.7163757441226881,0,-3.9976530807908888,20,0
2017-09-27,2452.5,1.1824668705402663,0,-0.7274399142516956,20,1
2017-09-28,2466.25,0.37506335529651214,0,-1.8456423177031016,20,1
2017-09-29,2492.0,-3.2403691813804203,-1,-0.6941404945284484,20,1
2017-10-09,2497.0,0.2402883460152161,0,-3.1562907596144885,20,0
2017-10-10,2542.25,-2.114268856328061,0,-2.4638416757901767,20,0
2017-10-11,2552.75,-1.9880521006757408,0,-0.587287692443664,20,1
2017-10-12,2546.5,-1.4137050854113542,0,0.02483108539437126,20,1
2017-10-17,2475.0,-0.7272727272727321,0,-6.118781832291937,20,0
2017-10-18,2506.75,-3.3808716465543065,-1,-2.6109694919108297,20,0
2017-10-19,2462.0,-2.822908204711616,-1,-2.7090733556394224,20,0
2017-10-23,2490.75,-1.5457191608953091,0,-3.020833775449151,20,0
2017-10-24,2460.0,0.3150406504065062,0,-4.239627744460234,20,0
2017-10-25,2481.5,-1.1787225468466669,0,-4.0525317676973085,20,0
2017-10-26,2475.5,-1.2118763886083572,0,-3.1742367556230966,20,0
2017-10-27,2411.25,2.509072058061168,0,-3.5536501767419995,20,0
2017-10-31,2402.5,0.4994797086368408,0,-1.3272509335887939,20,1
2017-11-01,2473.5,-1.9304629068122137,0,-0.9542693123111023,20,1
2017-11-02,2436.75,1.3850415512465464,0,-8.778789741178686,20,0
2017-11-03,2457.75,3.6313701556301536,1,-9.515867484377699,20,0
2017-11-07,2488.5,0.4621257785814681,0,-10.405714184859292,20,0
2017-11-08,2502.0,0.2597921662669922,0,-10.666281442218551,20,0
2017-11-09,2510.5,-3.1567416849233254,-1,-0.5062932091606142,20,1
2017-11-10,2514.25,-2.664810579695731,-1,-4.4085053954257765,20,0
2017-11-14,2457.0,2.5742775742775725,0,-0.3396172443720548,20,1
2017-11-15,2422.0,4.531379025598682,1,-0.4939550909129956,20,1
2017-11-16,2392.5,4.137931034482767,1,-1.0876650360378912,20,1
2017-11-17,2424.0,5.03300330033003,1,-0.22380323739000774,20,1
2017-11-22,2452.25,2.711795290039753,0,-0.1057858189470076,20,1
2017-11-23,2445.5,2.0547945205479534,0,-1.174849374735945,20,1
2017-11-24,2471.75,0.16182866390208606,0,-6.0549384077644035,20,0
2017-12-04,2508.0,3.409090909090917,0,-15.43190694376853,20,-1
2017-12-05,2500.0,1.8699999999999941,0,-10.811032973772896,20,0
2017-12-06,2508.5,4.116005581024518,1,0.1338369064258236,20,1
2017-12-07,2431.25,5.069408740359903,1,0.08151782109611766,20,1
2017-12-13,2531.75,2.0242914979757165,0,-0.8290456763270153,20,1
2017-12-14,2491.5,2.026891430864941,0,-0.7452267913392229,20,1
2017-12-21,2495.75,4.387458679755585,1,-0.5269663648324276,20,1
2017-12-22,2475.75,6.573765525598296,1,-1.3578627237284184,20,1
2017-12-28,2516.5,3.0796741506059933,0,0.3493072282143726,20,1
2017-12-29,2484.75,4.698661837206952,1,-1.1906149192762487,20,1
