date,LMNIDY,return_1d,discrete_1d,score,horizon,discrete_score
2018-10-24,12141.5,-0.5724169171848592,0,21.4403670938232,1,1
2018-10-25,12072.0,-1.971504307488403,-1,11.682764671893455,1,1
2018-10-26,11834.0,-1.2506337671117085,-1,0.44834168566173066,1,-1
2018-10-29,11686.0,0.034228991956197774,0,-0.029829987549429882,1,-1
2018-10-30,11690.0,-2.2626176218990546,-1,5.34270900285212,1,0
2018-10-31,11425.5,2.56443919303313,1,9.451827709242314,1,1
2018-11-01,11718.5,1.2117591841959374,1,10.747986679835362,1,1
2018-11-02,11860.5,-1.5597993339235283,-1,10.28850255595936,1,1
2018-11-05,11675.5,0.2055586484518868,0,13.691179867401788,1,1
2018-11-06,11699.5,0.3760844480533265,0,17.396138536534192,1,1
2018-11-07,11743.5,-0.2852641887001295,0,18.85831663671385,1,1
2018-11-08,11710.0,-2.672929120409906,-1,15.691474335913476,1,1
2018-11-09,11397.0,-0.6756163902781442,-1,14.841373571110813,1,1
2018-11-12,11320.0,-0.5079505300353393,0,5.841411797624339,1,0
2018-11-13,11262.5,-0.2885682574916726,0,4.717010383998634,1,0
2018-11-14,11230.0,-0.4229741763134509,0,1.6529756743497286,1,-1
2018-11-15,11182.5,0.934495864073326,1,2.9934861340878114,1,-1
2018-11-16,11287.0,-1.5858952777531687,-1,3.3881656851393585,1,0
2018-11-19,11108.0,-0.7292041771696067,-1,6.309179745619496,1,0
2018-11-20,11027.0,-0.6846830506937462,-1,3.921752556835744,1,0
2018-11-21,10951.5,-0.4497100853764313,0,1.648035293210445,1,-1
2018-11-22,10902.25,-0.4884312871196284,0,5.641011115359072,1,0
2018-11-23,10849.0,-0.4193934924877851,0,5.979764983251196,1,0
2018-11-26,10803.5,-0.958022862961072,-1,8.411010925362294,1,1
2018-11-27,10700.0,0.24766355140186655,0,8.266355968801196,1,1
2018-11-28,10726.5,2.4005966531487344,1,9.525370135590457,1,1
2018-11-29,10984.0,1.3792789512017567,1,7.551691242596135,1,0
2018-11-30,11135.5,0.39513268375914734,0,3.1228842779751522,1,0
2018-12-03,11179.5,-0.885549443177247,-1,3.1284369002417165,1,0
2018-12-04,11080.5,0.6813771941699409,0,5.129526951029026,1,0
2018-12-05,11156.0,-3.3659017569021117,-1,6.731283942683381,1,0
2018-12-06,10780.5,0.6029404944112082,0,6.779689135371461,1,0
2018-12-07,10845.5,-1.0695680236042615,-1,4.629285938655313,1,0
2018-12-10,10729.5,-0.3075632601705625,0,-1.7579035872660935,1,-1
2018-12-11,10696.5,0.28513999906512044,0,0.8713636334722489,1,-1
2018-12-12,10727.0,0.4987414934277901,0,3.3443657156322755,1,0
2018-12-13,10780.5,2.124205741848706,1,4.862578127417549,1,0
2018-12-14,11009.5,-0.9264725918524896,-1,7.675897027549068,1,0
2018-12-17,10907.5,-1.421040568416232,-1,1.2321449214178113,1,-1
2018-12-18,10752.5,1.0741687979539671,1,0.9997688986608722,1,-1
2018-12-19,10868.0,-0.33124769966875744,0,3.4778467405706213,1,0
2018-12-20,10832.0,-0.3323485967503648,0,4.170129577917474,1,0
2018-12-21,10796.0,0.04631344942571669,0,1.9557894697239817,1,-1
2018-12-24,10801.0,-1.1850754559763033,-1,2.6463589132959746,1,-1
2018-12-27,10673.0,-0.24360535931789995,0,5.568842033822103,1,0
2018-12-28,10647.0,-0.3991734760965482,0,5.671779701657907,1,0
