date,LMSNDY,return_3d,discrete_3d,score,horizon,discrete_score
2017-02-28,19205.0,1.3850559750065106,1,-7.9081590651202,3,0
2017-04-07,20269.0,-4.29596921407075,-1,-0.24727549217591335,3,0
2017-04-19,19800.0,-0.57323232323232,-1,1.7662350000000002,3,1
2017-05-09,19753.0,1.123879916974646,1,1.1940540000000002,3,1
2017-05-10,19738.0,1.5553754179754795,1,1.285524,3,1
2017-05-11,19936.0,0.5768459069020793,0,0.0026114825162634487,3,1
2017-05-23,20678.0,-0.580326917496854,-1,12.228006631185107,3,1
2017-05-24,20526.0,0.11692487576731025,0,9.590411896479123,3,1
2017-05-25,20530.0,-0.4627374573794474,-1,24.400525,3,1
2017-05-31,20435.0,-0.9297773427942246,-1,-0.7215835820925771,3,0
2017-06-01,20550.0,-3.75425790754258,-1,1.9980859276654996,3,1
2017-06-06,19778.5,-4.290011881588596,-1,1.1618956773079048,3,1
2017-06-07,19412.0,-1.1951370286420793,-1,1.2175724157315997,3,1
2017-06-08,19289.0,1.197573746695002,1,7.082073655619937,3,1
2017-06-09,18930.0,2.2028526148969885,1,15.70735,3,1
2017-06-13,19520.0,1.4088114754098324,1,8.600281390821804,3,1
2017-06-14,19347.0,1.695353284746992,1,16.089272329874852,3,1
2017-06-15,19623.0,0.01019212149009352,0,6.401339194037452,3,1
2017-06-16,19795.0,-0.8588027279616051,-1,-0.8360700000000003,3,0
2017-06-20,19625.0,-1.7070063694267557,-1,-10.07244511568948,3,0
2017-06-21,19625.0,-1.3503184713375749,-1,-4.0814186882676,3,0
2017-06-22,19335.0,0.2844582363589421,0,-16.222048872810806,3,-1
2017-06-23,19290.0,1.5033696215655867,1,-39.90117220525032,3,-1
2017-06-27,19390.0,4.332129963898912,1,-3.2248210000000004,3,0
2017-06-28,19580.0,4.519918283963231,1,5.650295168448077,3,1
2017-06-29,20295.0,-0.2710027100271017,-1,11.060271076117349,3,1
2017-06-30,20230.0,-2.0019772614928377,-1,6.424587118062744,3,1
