date,LMAHDY,return_5d,discrete_5d,score,horizon,discrete_score
2017-01-04,1696.0,3.9209905660377413,1,-11.624249135640664,5,-1
2017-01-05,1709.75,4.752156748062576,1,-11.399820767384606,5,-1
2017-01-06,1721.0,5.2295177222545055,1,-12.186544583793113,5,-1
2017-01-10,1757.5,2.5462304409672902,1,-5.047252153823061,5,0
2017-01-11,1762.5,4.340425531914893,1,-7.3685745412863755,5,-1
2017-01-12,1791.0,2.4008933556672214,1,-8.265796279169649,5,-1
2017-01-13,1811.0,2.305356156819438,1,-4.7031944296958414,5,0
2017-01-16,1797.5,3.184979137691246,1,-6.0944144908572175,5,0
2017-01-17,1802.25,3.80080454986822,1,-1.8639761287060623,5,0
2017-01-18,1839.0,-0.12234910277324484,0,0.9139664775342724,5,1
2017-01-19,1834.0,-0.8042529989094827,0,0.2689822535525232,5,1
2017-01-20,1852.75,-2.0240183510997207,-1,-4.583646127352085,5,0
2017-01-23,1854.75,-3.1271060789863863,-1,-10.786643334540424,5,-1
2017-01-24,1870.75,-2.980088199919817,-1,-10.550496833372724,5,-1
2017-01-25,1836.75,-1.4019327616714317,-1,-11.860214455480564,5,-1
2017-01-26,1819.25,-0.0824515597086739,0,-5.882309350463076,5,0
2017-02-03,1821.75,2.4427061891038937,1,-8.271624873979983,5,-1
2017-02-07,1813.0,3.419746276889123,1,-2.0281606955522893,5,0
2017-02-08,1830.0,3.7978142076502635,1,0.4415608881341821,5,1
2017-02-09,1835.0,2.656675749318804,1,-1.8097724297347932,5,0
2017-02-10,1866.25,0.10716677829871736,0,-0.7911560408019307,5,0
2017-02-14,1875.0,0.013333333333331865,0,-0.6749395593756552,5,0
2017-02-15,1899.5,-1.2634903922084773,-1,1.8940797686315396,5,1
2017-02-16,1883.75,-1.2342402123423968,-1,-0.29415981022910603,5,0
2017-02-17,1868.25,0.936705473036259,0,-3.4986492042799937,5,0
2017-02-21,1875.25,2.3730169310758558,1,-5.056712639003632,5,0
2017-02-22,1875.5,3.572380698480404,1,-7.483479001891318,5,-1
2017-02-23,1860.5,2.2708949207202345,1,-3.410193769543243,5,0
2017-02-24,1885.75,-0.1060585973750472,0,-5.848975067724288,5,0
2017-02-28,1919.75,-2.8128662586274222,-1,-3.355287005285538,5,0
2017-03-01,1942.5,-3.84813384813385,-1,-4.636941202894204,5,0
2017-03-02,1902.75,-2.4963868085665535,-1,-6.753938772078126,5,-1
2017-03-03,1883.75,-0.8493696084936997,0,-4.092695369952289,5,0
2017-03-06,1865.75,-0.0133994372236379,0,-6.934832169712523,5,-1
2017-03-07,1865.75,-1.112153289561835,-1,-4.803485046984061,5,0
2017-03-08,1867.75,0.30785704724936025,0,-2.9843194001045825,5,0
2017-03-09,1855.25,1.6844091092844682,1,-1.5615577493083304,5,0
2017-03-10,1867.75,1.8069870164636683,1,0.9445467340052224,5,1
2017-03-13,1865.5,2.372018225676764,1,-7.633814620293631,5,-1
2017-03-14,1845.0,3.7262872628726296,1,-8.45492748108184,5,-1
2017-03-15,1873.5,2.0416333066453074,1,1.1718727108788791,5,1
2017-03-16,1886.5,1.921547839915183,1,4.405363595265622,5,1
2017-03-17,1901.5,1.4330791480410277,1,-4.557866089063708,5,0
2017-03-20,1909.75,0.5890823406204948,0,-3.326618797700476,5,0
2017-03-21,1913.75,1.1365120836054787,1,-3.721169534580487,5,0
2017-03-22,1911.75,2.1577089054531258,1,-6.782307320678463,5,-1
2017-03-23,1922.75,2.0413470289949216,1,-6.806428885055728,5,-1
2017-03-24,1928.75,1.21840570317564,1,-5.843126505288562,5,0
2017-03-27,1921.0,1.0020822488287395,0,-7.431926300788819,5,-1
2017-03-28,1935.5,-0.5166623611469912,0,-4.082536951713056,5,0
2017-03-29,1953.0,-0.2560163850486408,0,0.5769868238801518,5,1
2017-03-30,1962.0,-1.1340468909276202,-1,-4.3138045903272895,5,0
2017-03-31,1952.25,-0.2689204763734132,0,-3.3445479731323844,5,0
2017-04-06,1939.75,-2.306998324526355,-1,-4.212975671715337,5,0
2017-04-07,1947.0,-3.672316384180796,-1,-5.040721913437006,5,0
2017-04-11,1905.25,1.4171368586799682,1,-3.0249288708415403,5,0
2017-04-12,1884.0,2.056794055201694,1,-6.47172205210262,5,-1
2017-04-13,1895.0,2.2823218997361394,1,-12.131817953491248,5,-1
2017-04-18,1875.5,4.225539856038396,1,24.800039475394296,5,1
2017-04-19,1888.5,3.574265289912627,1,21.701647505593208,5,1
2017-04-20,1932.25,-0.9056799068443476,-1,5.626141038172559,5,1
2017-04-21,1922.75,-1.0271746196853448,-1,-4.8632433538343065,5,0
2017-04-25,1954.75,-2.007929402736919,-1,-10.139487858524555,5,-1
2017-04-26,1956.0,-2.5306748466257694,-1,-7.500347457825318,5,-1
2017-04-27,1914.75,-0.9922966444705584,-1,-2.1049292069522116,5,0
2017-04-28,1903.0,-1.5633210719915969,-1,-3.472344579208241,5,0
2017-05-03,1915.5,-2.92351866353433,-1,2.049907281318517,5,1
2017-05-04,1906.5,-1.940729084710202,-1,0.9556844787861952,5,1
2017-05-05,1895.75,-0.5406831069497575,0,-2.6240337856124354,5,0
2017-05-09,1864.75,3.0030835232604858,1,8.001724225788829,5,1
2017-05-10,1859.5,3.3476741059424557,1,2.7369076983438663,5,1
2017-05-11,1869.5,2.7547472586253003,1,4.689111363076115,5,1
2017-05-12,1885.5,2.9832935560859086,1,-5.290864312846632,5,0
2017-05-15,1902.25,1.7479300827966782,1,-2.347689016964041,5,0
2017-05-16,1920.75,1.0282441754522864,0,0.6331029326068001,5,1
2017-05-17,1921.75,1.0797450240666029,1,4.0338112973205735,5,1
2017-05-18,1921.0,1.9390942217595075,1,0.9512943770082164,5,1
2017-05-19,1941.75,0.3604995493755592,0,-4.276112128182007,5,0
2017-05-23,1940.5,-0.7601133728420528,0,-2.1195973570916484,5,0
2017-05-24,1942.5,-0.9523809523809491,-1,10.143248393436883,5,1
2017-05-25,1958.25,-1.4809140814502797,-1,-2.9769796348154065,5,0
2017-05-26,1948.75,-2.4990378447722894,-1,-15.889704494152081,5,-1
2017-05-31,1925.75,-1.1943398675840602,-1,-7.658187340474755,5,-1
2017-06-01,1924.0,-1.3123700623700607,-1,-14.460627492807744,5,-1
2017-06-02,1929.25,-1.4513411947648105,-1,-20.88478518115776,5,-1
2017-06-05,1900.05,-1.0815504855135385,-1,0.6323106679851875,5,1
2017-06-06,1898.25,-1.0404319768207548,-1,-3.0456469730301934,5,0
