date,LMPBDY,return_60d,discrete_60d,score,horizon,discrete_score
2017-01-05,2036.75,15.060758561433651,1,-2.885348817637232,60,0
2017-01-06,2040.0,14.240196078431367,1,-2.6685013543267337,60,0
2017-01-13,2308.0,-2.7404679376083148,-1,3.274475193258286,60,1
2017-01-17,2292.75,-1.897284919856068,0,-6.1193555279546175,60,-1
2017-01-18,2307.25,-2.6330046592263567,-1,-3.464334864653972,60,0
2017-01-19,2297.0,-2.49238136700044,-1,-1.6111060192819957,60,0
2017-01-20,2320.5,-9.566903684550745,-1,-11.503966931924811,60,-1
2017-01-24,2437.5,-11.517948717948725,-1,-1.5660376281368966,60,0
2017-02-07,2344.25,-6.867868188119862,-1,-1.87738261853151,60,0
2017-02-08,2388.0,-9.265075376884424,-1,-2.014857480974073,60,0
2017-02-09,2337.5,-7.133689839572187,-1,-0.8113655097368406,60,0
2017-02-10,2418.5,-9.592722762042595,-1,-0.8303075387739454,60,0
2017-02-15,2313.75,-8.114532685035114,-1,-1.1724215174525636,60,0
2017-02-16,2260.5,-8.261446582614463,-1,1.5320805927486312,60,1
2017-02-17,2239.25,-6.4530534777269235,-1,2.3523554848691823,60,1
2017-02-22,2267.25,-8.755099790495091,-1,1.2734316143149562,60,1
2017-02-23,2229.75,-7.153268303621485,-1,1.2627184459972216,60,1
2017-02-28,2253.75,-6.611203549639487,-1,-6.29650179693451,60,-1
2017-03-01,2298.5,-9.158146617359142,-1,-1.333720978765338,60,0
2017-03-02,2246.0,-6.5338379341050805,-1,-0.8469759043866881,60,0
2017-03-03,2243.25,-6.87618410787919,-1,-0.7340421546783447,60,0
2017-03-07,2229.25,-6.571716945160933,-1,-11.08279824588417,60,-1
2017-03-08,2252.25,-8.935508935508938,-1,-13.764605291366287,60,-1
2017-03-14,2209.0,-8.080579447713896,-1,-2.8677191202541734,60,0
2017-03-15,2232.0,-8.93817204301075,-1,3.4699547243465187,60,1
2017-03-16,2231.0,-7.844016136261767,-1,4.004024694681292,60,1
2017-03-17,2281.5,-9.171597633136097,-1,2.961534034537041,60,1
2017-03-21,2269.75,-7.170393215111793,-1,0.023537111987840257,60,1
2017-03-22,2367.75,-11.09703304825256,-1,-1.9631432503309636,60,0
2017-03-23,2363.0,-8.442657638595009,-1,-3.511817680444006,60,0
2017-03-30,2343.5,-2.5496052912310607,-1,0.05600443800651152,60,1
2017-03-31,2330.5,-1.4052778373739527,0,-0.04672761409159354,60,0
2017-04-06,2285.25,-1.4112241549064652,0,-1.7389373089530602,60,0
2017-04-07,2244.75,0.9021049114600777,0,-9.621380311546824,60,-1
2017-04-11,2249.25,2.367455818606201,0,-0.738629217384979,60,0
2017-04-12,2246.5,1.6915201424438033,0,-7.319148533775041,60,-1
2017-04-13,2239.75,3.002567250809252,0,-10.996851904981776,60,-1
2017-04-25,2169.0,0.7146150299677245,0,14.914153809266546,60,1
2017-04-26,2189.0,1.062128825947917,0,-5.383273760521413,60,0
2017-04-27,2218.0,0.6988277727682624,0,-16.157930966025926,60,-1
2017-04-28,2283.5,0.4817166630173064,0,-9.685744763348564,60,-1
2017-05-03,2207.0,3.624830086089714,0,-0.3060093969287226,60,0
2017-05-23,2070.25,20.63760415408766,1,4.267179072700094,60,1
2017-06-06,2051.0,14.29790346172599,1,-2.764479,60,0
2017-06-07,2041.0,16.009309162175402,1,-6.630345666666668,60,-1
2017-06-15,2072.25,7.7934612136566495,1,-1.6015589602357845,60,0
2017-06-16,2091.0,7.364897178383557,0,-0.2003237389530201,60,0
