date,LMAHDY,return_5d,discrete_5d,score,horizon,discrete_score
2018-01-03,2212.5,-2.045197740112992,-1,-1.7916145207827496,5,0
2018-01-04,2235.0,-3.143176733780761,-1,-1.5951097100722835,5,0
2018-01-05,2188.25,0.6626299554438386,0,7.40346294976112,5,1
2018-01-09,2134.5,2.131646755680494,1,-1.4035451048941077,5,0
2018-01-10,2167.25,1.165070942438584,1,0.3144590690807164,5,1
2018-01-11,2164.75,3.637833468067897,1,2.4444693533845494,5,1
2018-01-12,2202.75,0.7150153217568844,0,2.749155305579891,5,1
2018-01-15,2216.75,1.2856659524077996,1,-4.2429197582329845,5,0
2018-01-16,2180.0,2.0642201834862433,1,-0.6616591739402087,5,0
2018-01-17,2192.5,2.440136830102624,1,0.5651622290957731,5,1
2018-01-18,2243.5,-0.30086917762425225,0,-2.224413095050856,5,0
2018-01-19,2218.5,1.5663736759071512,1,-3.1033017410866663,5,0
2018-01-23,2225.0,-1.0449438202247197,-1,-9.79270996339615,5,-1
2018-01-24,2246.0,-1.2021371326803254,-1,-5.3860481199400505,5,0
2018-01-25,2236.75,-0.5364926791103121,0,1.5047734213470485,5,1
2018-01-26,2253.25,-1.9416398535448745,-1,8.591171794794183,5,1
2018-01-30,2201.75,-1.3171340978766932,-1,-2.0099765752802203,5,0
2018-01-31,2219.0,-2.591257323118523,-1,-2.258910456296709,5,0
2018-02-01,2224.75,-2.2362063153163247,-1,-7.815957830708393,5,-1
2018-02-02,2209.5,-4.016745870106364,-1,-6.613024046703671,5,0
2018-02-06,2172.75,-1.8870095501093087,-1,-5.673246989664245,5,0
2018-02-07,2161.5,0.589868147120054,0,-0.293861323949633,5,0
2018-02-08,2175.0,-0.5287356321839076,0,0.4513115874480993,5,1
2018-02-09,2120.75,4.585641871979251,1,-4.14776400458037,5,0
2018-02-13,2131.75,3.952151987803454,1,-7.479231228738543,5,0
2018-02-14,2174.25,1.70173623088421,1,-2.3145752366401897,5,0
2018-02-23,2169.0,-1.3946519133241075,-1,8.516190975988719,5,1
2018-02-26,2165.75,-1.627611681865404,-1,0.16814987960654873,5,1
2018-02-27,2171.5,-1.9571724614321884,-1,-4.44041033328463,5,0
2018-02-28,2153.5,-3.6220106802879015,-1,-8.977853859522979,5,-1
2018-03-01,2152.25,-3.1014055058659507,-1,-5.8064263407572,5,0
2018-03-02,2138.75,-1.8234950321449397,-1,-1.0074646272814711,5,0
2018-03-05,2130.5,-2.8983806618164802,-1,-3.828395967045716,5,0
2018-03-06,2129.0,-2.2193518083607366,-1,-4.325046197975597,5,0
2018-03-07,2075.5,-0.3252228378703981,0,-4.815627584003036,5,0
2018-03-08,2085.5,-1.066890433948697,-1,-2.4303938786661416,5,0
2018-03-09,2099.75,-1.702583640909627,-1,1.2316322609589516,5,1
2018-03-12,2068.75,-0.15709969788519906,0,5.0542312201639215,5,1
2018-03-13,2081.75,-1.3690404707577764,-1,0.13985166126239829,5,1
2018-03-14,2068.75,-0.4712990936555861,0,-3.8725341574097287,5,0
2018-03-15,2063.25,-0.5089058524173073,0,-2.9916041627503067,5,0
2018-03-16,2064.0,-1.8047480620155043,-1,0.20551902924621185,5,1
2018-03-19,2065.5,-1.900266279351248,-1,-0.7647237834162625,5,0
2018-03-20,2053.25,-1.7046146353342229,-1,-3.579149369211752,5,0
2018-03-21,2059.0,-2.4890723652258417,-1,3.2150335254908238,5,1
2018-03-22,2052.75,-3.21519912312751,-1,7.125693675960765,5,1
2018-03-23,2026.75,-3.281115085728381,-1,-2.4584554890923123,5,0
2018-03-28,2007.75,0.6848462208940419,0,-5.44614179124764,5,0
2018-03-29,1986.75,8.46860450484459,1,-7.245656094214013,5,0
2018-04-04,1969.25,14.713723498793962,1,20.842439988244802,5,1
2018-04-05,1986.5,19.657689403473455,1,20.56120256124346,5,1
2018-04-10,2206.25,9.099150141643063,1,0.17824923013133656,5,1
2018-04-11,2259.0,12.461266046923413,1,-0.9266228908351783,5,0
2018-04-12,2377.0,4.943205721497691,1,8.12205619266507,5,1
2018-04-13,2292.0,8.37696335078535,1,15.255341413263539,5,1
2018-04-17,2407.0,-7.415870378063983,-1,20.80330421001271,5,1
2018-04-18,2540.5,-11.493800432985635,-1,11.51694002368027,5,1
2018-04-19,2494.5,-8.69913810382842,-1,-0.08008498777342786,5,1
2018-04-20,2484.0,-10.547504025764898,-1,2.3768840903128647,5,1
2018-04-23,2297.0,-1.7631693513278202,-1,23.776972229326443,5,1
2018-04-24,2228.5,1.4135068431680553,1,16.01730799161366,5,1
2018-04-25,2248.5,3.4467422726262016,1,8.432026782722838,5,1
2018-04-26,2277.5,-0.3293084522502765,0,10.720202061568864,5,1
2018-04-27,2222.0,6.638163816381647,1,12.756509083985085,5,1
2018-05-02,2326.0,0.18271711092003876,0,3.6940555660341743,5,1
2018-05-03,2270.0,0.35242290748898064,0,0.5455294985157654,5,1
2018-05-04,2369.5,-2.2578603080818715,-1,-2.783597458153845,5,0
2018-05-08,2381.75,-2.2147580560512248,-1,-1.4980882304624976,5,0
2018-05-09,2375.0,-1.6105263157894734,-1,-1.8912033794782923,5,0
2018-05-10,2330.25,-1.1694024246325485,-1,-1.5402009317826508,5,0
2018-05-11,2278.0,-0.4719051799824458,0,-0.8753557436858489,5,0
2018-05-14,2316.0,-1.7379101899827276,-1,12.557095474212547,5,1
2018-05-15,2329.0,-2.95191069128381,-1,8.408473137295825,5,1
2018-05-16,2336.75,-3.1988873435326863,-1,7.979251141988892,5,1
2018-05-17,2303.0,-0.9878419452887588,-1,13.033625318704836,5,1
2018-05-18,2267.25,-0.6064615723894606,0,9.519701519545297,5,1
2018-05-21,2275.75,-0.4174447984180985,0,1.7282073211220474,5,1
2018-05-22,2260.25,0.13272868045570707,0,1.6758193987678789,5,1
2018-05-23,2262.0,1.2046861184792146,1,-2.030862027399219,5,0
2018-05-24,2280.25,1.304681504221028,1,-3.042304745250933,5,0
2018-05-25,2253.5,2.928777457288656,1,-3.6491544390443535,5,0
2018-05-29,2266.25,1.8974076116933247,1,3.7390171182507945,5,1
2018-05-30,2263.25,3.479509554843707,1,-0.07367538216167457,5,1
2018-05-31,2289.25,0.5787921808452445,0,-6.912501097296369,5,0
2018-06-01,2310.0,-0.60606060606061,0,7.0898972046845925,5,1
2018-06-04,2319.5,-0.7329165768484636,-1,16.75595096632985,5,1
2018-06-05,2309.25,-0.20569448955288785,0,11.95683996285616,5,1
2018-06-06,2342.0,-2.593936806148589,-1,2.437220077380954,5,1
2018-06-07,2302.5,-1.7480998914223722,-1,6.529040921776521,5,1
2018-06-08,2296.0,-3.9525261324041767,-1,8.366999971427528,5,1
2018-06-11,2302.5,-3.5396308360477686,-1,12.345317647143256,5,1
2018-06-12,2304.5,-5.760468648296813,-1,14.670876238890687,5,1
2018-06-13,2281.25,-5.03013698630137,-1,8.892324289700493,5,1
2018-06-14,2262.25,-3.613658967841749,-1,0.3616987452441861,5,1
2018-06-15,2205.25,-1.1676680648452509,-1,-1.5823769917591763,5,0
2018-06-19,2171.75,-0.3223207091055613,0,-2.63454349252464,5,0
2018-06-20,2166.5,0.923147934456492,0,-2.9894929019613485,5,0
2018-06-21,2180.5,-0.4586104104563171,0,-3.8130102152715564,5,0
2018-06-22,2179.5,-1.1929341592108234,-1,-4.982591345645711,5,0
2018-06-25,2160.5,-1.8282804906271652,-1,-4.724710574553235,5,0
2018-06-26,2164.75,-3.1643376833352614,-1,-3.9091020748453142,5,0
2018-06-27,2186.5,-3.2700663160301846,-1,-2.6268144171727217,5,0
2018-06-28,2170.5,-3.1559548491131078,-1,-1.5577822582001064,5,0
2018-06-29,2153.5,-2.0315765033666167,-1,-0.2744748924708799,5,0
