date,LMAHDY,return_20d,discrete_20d,score,horizon,discrete_score
2017-01-05,1709.75,6.31671296973242,1,-5.092365337321964,20,0
2017-01-06,1721.0,5.854154561301562,1,-12.29001438480858,20,-1
2017-01-10,1757.5,3.1578947368421155,1,-2.082285537798328,20,1
2017-01-11,1762.5,3.829787234042548,1,3.8186623690819688,20,1
2017-01-12,1791.0,2.4567280848687867,1,7.14758305762505,20,1
2017-01-13,1811.0,3.0508006626173367,1,8.734269207410481,20,1
2017-01-17,1802.25,4.036620890553476,1,5.0794524254575215,20,1
2017-01-18,1839.0,3.2898314301250675,1,9.526603817619284,20,1
2017-01-19,1834.0,2.712649945474377,1,6.043457068779235,20,1
2017-01-20,1852.75,0.8365942517878809,0,7.786739548759181,20,1
2017-01-24,1870.75,0.2405452358679616,0,1.0190553070224633,20,1
2017-01-25,1836.75,2.1097046413502074,0,6.5497362432861115,20,1
2017-01-26,1819.25,2.2674178919884547,1,6.158316646524928,20,1
2017-02-03,1821.75,3.4033209825717003,1,7.6913524373868665,20,1
2017-02-07,1813.0,2.909542195256476,1,-5.603434297274351,20,0
2017-02-08,1830.0,2.0628415300546488,0,1.326194313868952,20,1
2017-02-09,1835.0,1.1035422343324222,0,-3.7203131237223857,20,1
2017-02-10,1866.25,0.08037508372404911,0,-6.452859149090785,20,0
2017-02-14,1875.0,-1.6000000000000014,0,-11.569465740270571,20,-1
2017-02-15,1899.5,-1.3687812582258485,0,-6.301566605318763,20,0
2017-02-16,1883.75,0.14598540145984715,0,-3.548715400995909,20,1
2017-02-17,1868.25,1.779740398768892,0,-0.6229614370354786,20,1
2017-02-21,1875.25,2.053059592054396,0,-4.797014900141673,20,0
2017-02-22,1875.5,1.9328179152226177,0,-2.3226666700391654,20,1
2017-02-23,1860.5,3.345874764848156,1,1.79595951496358,20,1
2017-02-24,1885.75,2.2802598435635697,1,-4.385182353463102,20,1
2017-02-28,1919.75,0.8204193254329972,0,-1.0300287429584114,20,1
2017-03-01,1942.5,0.540540540540535,0,-3.0049490667188565,20,1
2017-03-02,1902.75,3.1139140717382663,1,-0.4408792940140964,20,1
2017-03-03,1883.75,3.6363636363636376,1,3.078851264333432,20,1
2017-03-07,1865.75,3.2024654964491583,1,-4.128555900069453,20,1
2017-03-08,1867.75,4.296613572480257,1,-3.938466901753393,20,1
2017-03-09,1855.25,4.55464223150519,1,-1.7917035804394748,20,1
2017-03-10,1867.75,4.243073216436888,1,-0.9130539981515228,20,1
2017-03-14,1845.0,3.265582655826549,1,0.2969494922160746,20,1
2017-03-15,1873.5,0.5604483586869602,0,-2.2381995907134207,20,1
2017-03-16,1886.5,0.4505698383249434,0,1.7704260170939483,20,1
2017-03-17,1901.5,-1.367341572442804,0,3.5065220428415054,20,1
2017-03-21,1913.75,0.9666884389287976,0,4.889142826096999,20,1
2017-03-22,1911.75,0.5753890414541551,0,6.691259069224111,20,1
2017-03-23,1922.75,0.8061370432973503,0,5.6328727369651785,20,1
2017-03-24,1928.75,1.3480233311730316,0,6.060576643319546,20,1
2017-03-28,1935.5,-1.0720743993800077,0,2.3639442029393885,20,1
