date,LMZSDY,return_3d,discrete_3d,score,horizon,discrete_score
2017-01-05,2601.0,3.8350634371395516,1,-0.8476836539586959,3,-1
2017-01-06,2600.5,3.06671793885791,1,1.557763447747882,3,0
2017-01-09,2646.75,2.380277699064881,1,-8.006622527150919,3,-1
2017-01-10,2700.75,2.721466259372396,1,4.703907967685066,3,0
2017-01-11,2680.25,1.9867549668874276,1,6.796138863731543,3,1
2017-01-12,2709.75,-0.3136820739920609,0,-2.324546646636404,3,-1
2017-01-13,2774.25,-0.5677210056772131,0,-2.9257159932493746,3,-1
2017-01-16,2733.5,0.7133711359063488,0,-1.4616455528659555,3,-1
2017-01-17,2701.25,1.9713095788986608,1,3.638516408668103,3,0
2017-01-18,2758.5,0.6253398586188119,0,4.346314384451362,3,0
2017-01-19,2753.0,2.124954594987294,1,-2.5025807709065697,3,-1
2017-01-20,2754.5,1.2071156289707785,0,-7.123543423388518,3,-1
2017-01-23,2775.75,-0.8826443303611597,-1,-1.4807115654975394,3,-1
2017-01-24,2811.5,-2.4897741419171227,-1,-3.64917611917072,3,-1
2017-01-25,2787.75,-0.6277463904582503,0,-5.994569165477223,3,-1
2017-01-26,2751.25,3.6892321671967214,1,-3.1981126937699216,3,-1
2017-02-03,2793.75,1.9955257270693585,1,-11.39412944230988,3,-1
2017-02-06,2792.5,1.3965980304386785,0,0.42705429229305947,3,-1
2017-02-07,2794.25,5.037129820166419,1,-5.395880240909959,3,-1
2017-02-08,2849.5,2.5969468327776912,1,-2.3241664671348925,3,-1
2017-02-09,2831.5,2.5693095532403287,1,1.4514259307966912,3,0
2017-02-10,2935.0,-2.2487223168654147,-1,-4.957974033120209,3,-1
2017-02-14,2904.25,-3.477662047000085,-1,-1.894148218697375,3,-1
2017-02-15,2869.0,0.6099686301847429,0,-1.4264136781718342,3,-1
2017-02-16,2851.25,0.7715914072775165,0,-0.8612656036151719,3,-1
2017-02-17,2803.25,2.042272362436459,1,-5.391570732156321,3,-1
2017-02-20,2886.5,-3.447081240256366,-1,-1.8273404193707443,3,-1
2017-02-21,2873.25,-1.6792830418515647,-1,0.6313100291403182,3,-1
2017-02-22,2860.5,-2.0887956650935124,-1,-2.440051609742861,3,-1
2017-02-23,2787.0,1.0853964836742058,0,-4.007810418536656,3,-1
