date,LMSNDY,return_5d,discrete_5d,score,horizon,discrete_score
2017-07-04,20240.0,-1.7786561264822145,-1,10.865723654177764,5,1
2017-07-05,19825.0,0.9836065573770592,1,11.183697582952886,5,1
2017-07-06,20090.0,-1.0204081632653073,0,9.063989336332313,5,1
2017-07-11,19880.0,1.0814889336016045,1,17.501624395547214,5,1
2017-07-12,20020.0,1.1738261738261755,1,17.501624395547214,5,1
2017-07-13,19885.0,1.7098315313049952,1,27.02004117589179,5,1
2017-07-14,19890.0,2.7652086475615794,1,36.21243333333333,5,1
2017-07-18,20095.0,2.01542672306545,1,10.370910489423595,5,1
2017-07-19,20255.0,1.2095778820044425,1,15.437690899071956,5,1
2017-07-20,20225.0,2.9419035846724335,1,15.666528722788119,5,1
2017-07-21,20440.0,1.4187866927592996,1,12.0490002590188,5,1
2017-07-25,20500.0,0.7317073170731714,0,5.649307614888136,5,1
2017-07-26,20500.0,1.1463414634146352,1,22.84170437319138,5,1
2017-07-27,20820.0,-0.2401536983669517,0,26.84702971231898,5,1
2017-08-01,20650.0,-1.8014527845036319,-1,16.270493333333334,5,1
2017-08-02,20735.0,-2.1220159151193685,-1,16.273456666666668,5,1
2017-08-03,20770.0,-1.7910447761193993,-1,16.224588689783054,5,1
2017-08-04,20630.0,-1.0179350460494452,0,21.462368022781632,5,1
2017-08-08,20278.0,-0.13808067856790895,0,13.67053973997331,5,1
2017-08-09,20295.0,-0.7883715200788344,0,11.844193805318982,5,1
2017-08-10,20398.0,-0.4314148445926036,0,4.8153231909251435,5,1
2017-08-11,20420.0,-0.2693437806072452,0,19.09007,5,1
2017-08-15,20250.0,1.185185185185178,1,9.134602929639506,5,1
2017-08-16,20135.0,2.6570648125155305,1,6.9722422746863035,5,1
2017-08-17,20310.0,1.5017232890201848,1,5.768312697029389,5,1
2017-08-18,20365.0,0.4419346918733025,0,20.077795842714032,5,1
2017-08-22,20490.0,1.512933138116157,1,0.0,5,1
2017-08-23,20670.0,0.9820996613449484,1,15.272179236870114,5,1
2017-08-24,20615.0,1.0429299054086851,1,15.272179236870114,5,1
2017-08-25,20455.0,2.5910535321437282,1,0.0,5,1
2017-08-29,20520.0,1.803118908382073,1,18.34255216125828,5,1
2017-08-30,20800.0,0.5769230769230749,0,11.927145326999042,5,1
2017-08-31,20873.0,0.0,0,0.0,5,1
2017-09-01,20830.0,-0.7681228996639478,0,0.0,5,1
2017-09-05,20890.0,-0.4116802297750133,0,18.108759627812397,5,1
2017-09-06,20920.0,-1.515296367112806,-1,25.20895,5,1
2017-09-07,20873.0,-1.1546016384803348,0,17.221485,5,1
2017-09-08,20670.0,-0.01935171746492159,0,18.105635,5,1
2017-09-12,20804.0,-0.21149778888674972,0,0.0,5,1
2017-09-13,20603.0,0.5921467747415532,0,8.174810536384731,5,1
2017-09-14,20632.0,-0.20356727413726186,0,11.944948880880306,5,1
2017-09-15,20666.0,0.3822703958192175,0,15.643410783098435,5,1
2017-09-25,20925.0,-0.3966547192353676,0,0.0,5,1
2017-09-26,20911.0,0.20563339868968636,0,7.689260417781267,5,1
2017-09-27,20890.0,0.18669219722355912,0,12.825908070905895,5,1
2017-09-28,20745.0,1.8317666907688543,1,18.05530781673386,5,1
2017-09-29,20845.0,-0.8875029983209437,0,22.06926947754045,5,1
