date,LMZSDY,return_3d,discrete_3d,score,horizon,discrete_score
2018-07-03,2844.25,-2.8566405906653825,-1,-0.6886158744702386,3,-1
2018-07-04,2752.75,-1.3350286077558835,-1,1.65992081406646,3,0
2018-07-05,2738.0,-3.0314097881665503,-1,3.5463477830515315,3,0
2018-07-06,2763.0,-6.4060803474484285,-1,6.007054271847499,3,0
2018-07-09,2716.0,-4.657584683357873,-1,6.364581287293112,3,0
2018-07-10,2655.0,-2.222222222222225,-1,5.480350827680705,3,0
2018-07-11,2586.0,-3.2482598607888598,-1,4.155390280776033,3,0
2018-07-12,2589.5,-2.1432709017184752,-1,4.414774966506514,3,0
2018-07-13,2596.0,1.3482280431432958,1,5.1572964949147,3,0
2018-07-16,2502.0,3.5771382893684978,1,-0.3829014986593048,3,-1
2018-07-17,2534.0,3.3149171270718147,1,4.731285647027524,3,0
2018-07-18,2631.0,-1.9384264538198412,-1,5.628164794083643,3,0
2018-07-19,2591.5,2.353849122130036,1,6.147487920312936,3,0
2018-07-20,2618.0,0.4774637127578307,0,4.072019210746735,3,0
2018-07-23,2580.0,1.860465116279064,1,0.4726519932847158,3,0
2018-07-24,2652.5,0.11310084825635335,0,3.2299735763805084,3,0
2018-07-25,2630.5,-0.5037065196730639,0,0.9589905703440984,3,0
2018-07-26,2628.0,1.8264840182648399,1,-5.895577775882088,3,-1
2018-07-27,2655.5,-1.5627942007155005,-1,-14.554182298405385,3,-1
2018-07-30,2617.25,0.1814882032667775,0,-7.80380525515412,3,-1
2018-07-31,2676.0,-0.037369207772797175,0,-3.4873928559506475,3,-1
2018-08-01,2614.0,0.2390971690895194,0,-1.1291115866243575,3,-1
2018-08-02,2622.0,0.8009153318077722,1,-2.62636140089409,3,-1
2018-08-03,2675.0,-0.7850467289719609,0,-2.745358157495536,3,-1
2018-08-06,2620.25,0.4484304932735439,0,4.011638386757061,3,0
2018-08-07,2643.0,-3.5187287173666264,-1,2.6103658683701223,3,0
2018-08-08,2654.0,-6.9517709118312006,-1,0.5182341777534235,3,0
2018-08-09,2632.0,-7.370820668693013,-1,-3.659618221376271,3,-1
2018-08-10,2550.0,-10.45098039215686,-1,-6.2333358382106105,3,-1
2018-08-13,2469.5,-3.4622393197003443,-1,1.4723348572252242,3,0
2018-08-14,2438.0,-1.9483182936833487,-1,5.6594371278352895,3,0
2018-08-15,2283.5,4.291657543245009,1,6.161090296138812,3,0
2018-08-16,2384.0,1.7617449664429463,1,-5.202605843643334,3,-1
2018-08-17,2390.5,3.3361221501777782,1,-11.196335907904112,3,-1
2018-08-20,2381.5,3.9260969976905313,1,0.6381755726862709,3,0
2018-08-21,2426.0,4.740313272877161,1,-0.3940439674107112,3,-1
2018-08-22,2470.25,2.9855277805890035,1,0.14690769257540204,3,-1
2018-08-23,2475.0,1.5858585858585794,1,0.6476780950519109,3,0
2018-08-24,2541.0,-2.617079889807161,-1,-0.2885798877382329,3,-1
2018-08-28,2544.0,-3.2330974842767257,-1,-7.704757608465835,3,-1
2018-08-29,2514.25,-1.7798548274833403,-1,-4.816164342093786,3,-1
2018-08-30,2474.5,-2.0206102242877333,-1,2.6754318746274293,3,0
2018-08-31,2461.75,-1.3709759317558692,-1,8.929006612727216,3,1
2018-09-03,2469.5,-0.8908685968819552,0,2.911334461428265,3,0
2018-09-04,2424.5,-0.061868426479683165,0,-0.1924780524112838,3,-1
2018-09-05,2428.0,-2.038714991762769,-1,-6.5811297891322145,3,-1
2018-09-06,2447.5,-5.9754851889683325,-1,-8.164831086790194,3,-1
2018-09-07,2423.0,-2.63103590590178,-1,-3.4203228414041407,3,-1
2018-09-10,2378.5,-1.4189615303762837,-1,-5.861981834132467,3,-1
2018-09-11,2301.25,0.6518196632265161,1,-4.650014934144013,3,-1
2018-09-12,2359.25,-2.5325845077884934,-1,-0.3403505181871281,3,-1
2018-09-13,2344.75,-0.7996588122401116,0,2.682979914378109,3,0
2018-09-14,2316.25,4.328116567728002,1,2.507515496536433,3,0
2018-09-17,2299.5,6.327462491846059,1,-3.878721521991082,3,-1
2018-09-18,2326.0,7.4269131556319765,1,-2.503336573186774,3,-1
2018-09-19,2416.5,6.021104903786467,1,-0.034414961000855296,3,-1
2018-09-20,2445.0,2.822085889570558,1,7.571781015925053,3,1
2018-09-21,2498.75,2.201100550275137,1,15.308243459062902,3,1
2018-09-25,2514.0,5.747812251392204,1,11.036822158485718,3,1
2018-09-26,2553.75,5.707293196279982,1,6.663656489735904,3,1
2018-09-27,2527.0,6.252473288484372,1,-0.4908390823695061,3,-1
2018-09-28,2658.5,0.7334963325183352,1,-0.5232684039242056,3,-1
2018-10-08,2655.0,-0.8097928436911483,0,-8.166104777438356,3,-1
2018-10-09,2719.5,-1.608751608751613,-1,-4.830551158134967,3,-1
2018-10-10,2636.0,-0.3603945371775441,0,-1.3951316541366268,3,-1
2018-10-11,2633.5,0.18986140117713826,0,-1.6648497901891572,3,-1
2018-10-12,2675.75,1.298701298701288,1,-0.12069044276581875,3,-1
2018-10-15,2626.5,3.9977155910908113,1,16.385474430140313,3,1
2018-10-16,2638.5,1.440212241804062,1,8.741712792356068,3,1
2018-10-17,2710.5,0.3135952776240458,0,-0.4844005909012512,3,-1
2018-10-18,2731.5,-0.36609921288669467,0,0.2501040180818285,3,0
2018-10-19,2676.5,1.251634597422013,1,0.9673952201731468,3,0
2018-10-22,2719.0,-1.084957705038614,0,-2.7172431139632667,3,-1
2018-10-23,2721.5,-0.6430277420540143,0,-7.639147699553457,3,-1
2018-10-24,2710.0,-1.0885608856088578,-1,-7.99565907906402,3,-1
2018-10-25,2689.5,-3.2348020078081463,-1,-10.876855528783238,3,-1
2018-10-26,2704.0,-5.630547337278102,-1,-8.247737757158529,3,-1
2018-10-29,2680.5,-3.161723559037488,-1,-5.993790785490393,3,-1
2018-10-30,2602.5,-0.0768491834774232,0,-3.091509126655753,3,-1
2018-10-31,2551.75,0.34290193004800074,0,-2.391545768609893,3,-1
2018-11-01,2595.75,-2.0899547336993174,-1,-1.2530728290842328,3,-1
2018-11-02,2600.5,-3.7685060565275874,-1,-0.18500961682913933,3,-1
2018-11-05,2560.5,1.0544815465729274,1,-3.249421104559949,3,-1
2018-11-06,2541.5,1.750934487507383,1,-1.826987514371262,3,-1
2018-11-07,2502.5,2.417582417582409,1,2.1842568813231766,3,0
2018-11-08,2587.5,-1.6231884057971049,-1,2.7477080036447674,3,0
2018-11-09,2586.0,-0.7443928847641113,0,0.3053947873304529,3,0
2018-11-12,2563.0,3.3554428404213743,1,-0.33030336549906003,3,-1
2018-11-13,2545.5,5.470438027892356,1,0.5207639624407444,3,0
2018-11-14,2566.75,5.074510567838697,1,2.0181770538022925,3,0
2018-11-15,2649.0,-0.15100037750094275,0,2.4797594446248428,3,0
2018-11-16,2684.75,-0.8287550051215176,0,0.5962592826188915,3,0
2018-11-19,2697.0,-0.9269558769002596,0,-0.08950170921179135,3,-1
2018-11-20,2645.0,-1.1909262759924433,-1,1.3619034604762192,3,0
2018-11-21,2662.5,-4.2253521126760605,-1,0.6413983137819248,3,0
2018-11-22,2672.0,-5.913173652694613,-1,2.0793719162050017,3,0
2018-11-23,2613.5,-2.621006313372876,-1,1.8500839179568185,3,0
2018-11-26,2550.0,0.7058823529411784,1,12.359749549912038,3,1
2018-11-27,2514.0,5.608591885441538,1,11.12666181252131,3,1
2018-11-28,2545.0,5.7956777996070805,1,10.037383587392961,3,1
2018-11-29,2568.0,5.5685358255451725,1,8.706351515920272,3,1
2018-11-30,2655.0,3.3145009416195803,1,4.1129147992280055,3,0
2018-12-03,2692.5,0.5385329619312929,0,3.7039684787427056,3,0
2018-12-04,2711.0,-1.1066027296200651,-1,3.599639381016449,3,0
2018-12-05,2743.0,-3.5545023696682443,-1,5.194907147298518,3,0
2018-12-06,2707.0,-1.4776505356483227,-1,6.99814703953732,3,1
2018-12-07,2681.0,-1.3241327862737795,-1,8.573960598713247,3,1
2018-12-10,2645.5,-0.47250047250047,0,12.0212369512292,3,1
2018-12-11,2667.0,-3.6745406824146953,-1,9.440207741148663,3,1
2018-12-12,2645.5,-2.116802116802119,-1,9.456769678003377,3,1
2018-12-13,2633.0,-2.0508925180402597,-1,11.030181105509861,3,1
2018-12-14,2569.0,1.3818606461658334,1,7.870189204275259,3,1
2018-12-17,2589.5,0.019308746862334303,0,1.6956918685629627,3,0
2018-12-18,2579.0,-0.9887553315238496,0,4.413667906967331,3,0
2018-12-19,2604.5,-2.8604338644653504,-1,7.862614727110537,3,1
2018-12-20,2590.0,-1.2741312741312738,-1,7.681430870351766,3,1
2018-12-21,2553.5,-2.3692970432739324,-1,6.638837419957433,3,1
2018-12-24,2530.0,-0.4545454545454519,0,1.5486165956567322,3,0
2018-12-27,2557.0,-3.402424716464602,-1,-1.054449319317995,3,-1
2018-12-28,2493.0,-1.5643802647412721,-1,3.1171035838013004,3,0
