date,LMAHDY,return_20d,discrete_20d,score,horizon,discrete_score
2017-07-04,1920.75,-1.9133151112846525,-1,-1.591858818808465,20,0
2017-07-05,1919.75,-0.8855319703086284,0,2.0676572663016954,20,0
2017-07-06,1932.75,-1.9919803388953603,-1,5.833506755140934,20,1
2017-07-07,1918.25,-1.5248273165645811,-1,6.060573809360153,20,1
2017-07-11,1883.25,7.115359086685258,1,6.2697044041056005,20,1
2017-07-12,1872.0,7.852564102564098,1,7.740348381025598,20,1
2017-07-13,1906.25,6.5967213114754175,1,8.093590656846331,20,1
2017-07-14,1908.25,6.78632254683611,1,6.296009425705359,20,1
2017-07-18,1904.75,7.848799054994093,1,6.7046477509051465,20,1
2017-07-19,1894.0,10.876451953537481,1,6.023934775125036,20,1
2017-07-20,1892.25,10.093803672876199,1,2.5350132252506605,20,0
2017-07-21,1892.25,9.472849782005554,1,4.0644348171240265,20,1
2017-07-25,1909.25,9.28375016367684,1,5.412729136439422,20,1
2017-07-26,1920.75,9.397370818690607,1,-0.8985216049879545,20,0
2017-07-27,1916.75,9.899569583931124,1,-4.6939537018866115,20,0
2017-07-28,1884.5,9.644468028654817,1,-2.8190347219780065,20,0
2017-08-01,1884.0,9.819532908704877,1,1.473216097352528,20,0
2017-08-02,1902.75,10.30088030482197,1,-4.444180632573244,20,0
2017-08-03,1894.25,11.706480137257481,1,-9.361986195455444,20,-1
2017-08-04,1889.0,11.0375860243515,1,-0.943609173755453,20,0
2017-08-07,1945.75,6.501349094179632,1,10.788046973749537,20,1
2017-08-08,2017.25,3.1230635766513752,1,10.20851526672358,20,1
2017-08-09,2019.0,3.145121347201596,1,8.391361760712712,20,1
2017-08-10,2032.0,1.9438976377952777,0,8.697300615744215,20,1
2017-08-11,2037.75,2.625444730707893,0,0.845801241390186,20,0
2017-08-15,2054.25,1.1683096020445485,0,12.193766852316287,20,1
2017-08-16,2100.0,-1.5119047619047588,-1,7.43409604635628,20,1
2017-08-17,2083.25,-1.2720508820352805,0,3.189670180494116,20,0
2017-08-18,2071.5,-0.5430847212165135,0,3.2222417513028367,20,0
2017-08-22,2086.5,3.0313922837287284,1,8.45869595759195,20,1
2017-08-23,2101.25,2.141582391433672,0,1.2949940944244878,20,0
2017-08-24,2106.5,1.4241633040588564,0,-1.3371014431430344,20,0
2017-08-25,2066.25,2.831215970961898,1,1.4532171537565952,20,0
2017-08-30,2069.0,1.8003866602223306,0,-0.2901195906061354,20,0
2017-08-31,2098.75,0.4050029779630648,0,7.2521715898755525,20,1
2017-09-01,2116.0,-1.7013232514177743,-1,6.37142664674603,20,1
2017-09-05,2072.25,2.0267824828085423,0,12.12965065359952,20,1
2017-09-06,2080.25,3.0525177262348264,1,13.575822779756038,20,1
2017-09-07,2082.5,3.1572629051620726,1,10.490675763205235,20,1
2017-09-08,2071.5,2.860246198406946,1,4.2899975067030205,20,1
2017-09-12,2104.0,1.6159695817490547,0,5.119873534548803,20,1
2017-09-13,2078.25,1.2751112715024604,0,8.095486570081308,20,1
2017-09-14,2068.25,2.5867279100689093,0,7.632882779044868,20,1
2017-09-15,2056.75,2.576881001580156,0,8.778961439457037,20,1
2017-09-21,2146.25,-0.058241118229473976,0,19.22799294545057,20,1
2017-09-22,2136.5,-0.5733676573835722,0,13.185871696827656,20,1
2017-09-26,2101.0,2.0704426463588717,0,10.231810343541783,20,1
2017-09-27,2106.25,3.1572700296735867,1,6.146917455736449,20,1
2017-09-28,2107.25,3.238818365167884,1,5.474674871056003,20,1
2017-09-29,2080.0,3.377403846153837,1,6.0052676813239065,20,1
2017-10-09,2149.75,0.06977555529712465,0,10.260357202824752,20,1
2017-10-10,2138.0,-1.192703461178668,0,10.290334685803462,20,1
2017-10-11,2104.75,-0.6889179237439147,0,8.548620782324154,20,1
2017-10-12,2121.75,-2.1680216802168033,-1,2.0411577611588005,20,0
2017-10-13,2109.75,-1.1968242682782293,0,-0.8249867764978253,20,0
2017-10-17,2115.25,-2.56470866327857,-1,6.534096552883033,20,1
2017-10-18,2101.5,-0.7137758743754441,0,1.1466051878962502,20,0
2017-10-19,2145.0,-2.8205128205128216,-1,5.6941845696075895,20,1
2017-10-20,2124.25,-1.7770977992232595,-1,11.715245554117358,20,1
2017-10-24,2144.5,-3.683842387502912,-1,19.5630822872799,20,1
2017-10-26,2175.5,-3.60836589289818,-1,9.818976784090587,20,1
2017-10-27,2150.25,-1.5347052668294392,-1,16.32259577321939,20,1
2017-11-02,2154.85,-5.608278998538173,-1,11.826732928252408,20,1
2017-11-03,2165.75,-4.952095117164957,-1,2.7979016074013257,20,0
2017-11-07,2112.5,-3.6449704142011874,-1,16.532321063074487,20,1
2017-11-08,2090.25,-4.2219830163856,-1,11.40545343430556,20,1
2017-11-09,2075.75,-4.034686257979049,-1,8.520551680597832,20,1
2017-11-10,2084.5,-4.437514991604696,-1,7.4659099264233335,20,1
2017-11-14,2061.0,-3.2265890344493013,-1,5.981071327976723,20,1
2017-11-15,2086.5,-4.684878983944407,-1,10.14028698077698,20,1
2017-11-16,2084.5,-2.458623171024221,-1,2.856491323918102,20,0
2017-11-17,2086.5,-1.7253774263120023,-1,-0.7311056912717361,20,0
2017-11-21,2065.5,0.726216412490932,0,6.118383741936487,20,1
2017-11-22,2089.25,0.7658250568385759,0,8.162329086167798,20,1
2017-11-23,2097.0,1.7525035765379116,0,8.419413794269751,20,1
2017-11-24,2117.25,3.0227889951588205,1,6.454711787409525,20,1
2017-11-28,2088.25,8.918951274991027,1,5.532690086410135,20,1
2017-11-29,2053.5,9.861212563915256,1,9.882489446715592,20,1
2017-11-30,2034.0,10.717797443461153,1,5.316199510159229,20,1
2017-12-01,2058.5,7.4811756133106515,1,0.5671315002296963,20,0
2017-12-05,2035.5,7.50429869810858,1,4.506350510571202,20,1
2017-12-06,2002.0,7.829670329670324,1,2.8126271841934067,20,0
2017-12-07,1992.0,7.1536144578313134,1,4.511398898885041,20,1
2017-12-08,1992.0,8.797690763052213,1,2.696196931170016,20,0
2017-12-12,1994.5,10.441213336675867,1,6.534096730702844,20,1
2017-12-13,1988.75,11.464487743557505,1,2.6602852345743493,20,0
2017-12-14,2033.25,7.217508914299775,1,0.4403597100993477,20,0
2017-12-15,2050.5,6.925140209704961,1,-1.323202907204422,20,0
2017-12-19,2080.5,6.633020908435472,1,-0.6161420092706229,20,0
2017-12-20,2105.25,6.650041562759768,1,-9.307712607755814,20,-1
2017-12-21,2133.75,4.276508494434683,1,-6.474114171866332,20,-1
2017-12-22,2181.25,2.968481375358168,1,-2.2963541737809754,20,0
2017-12-28,2274.5,-0.9342712684106358,0,1.2993610001780502,20,0
2017-12-29,2256.0,-1.5957446808510634,-1,10.605454367002464,20,1
