date,LMZSDY,return_60d,discrete_60d,score,horizon,discrete_score
2018-01-03,3346.5,-1.3596294636187056,-1,4.9976250677405725,60,-1
2018-01-04,3384.5,-2.9694194120254087,-1,6.521438423871932,60,-1
2018-01-05,3380.0,-2.6479289940828377,-1,8.312974781128435,60,0
2018-01-08,3405.0,-4.170337738619678,-1,6.000454694283202,60,-1
2018-01-09,3350.5,-3.298015221608719,-1,8.609424706536718,60,0
2018-01-10,3358.25,-3.7147323754931914,-1,9.893364347015497,60,0
2018-01-11,3412.0,-6.03751465416178,-1,5.580770828702401,60,-1
2018-01-12,3435.5,-5.850676757386121,-1,3.41230631214113,60,-1
2018-01-15,3470.0,-6.930835734870322,-1,9.592522418880778,60,0
2018-01-16,3449.75,-10.529748532502358,-1,11.825254406646467,60,0
2018-01-17,3408.0,-8.861502347417838,-1,11.475097078914613,60,0
2018-01-18,3400.0,-8.095588235294116,-1,10.78502454666434,60,0
2018-01-19,3440.0,-8.77180232558139,-1,11.357767748504159,60,0
2018-01-23,3432.75,-6.518097735052075,-1,5.897533742083724,60,-1
2018-01-24,3464.5,-6.927406552172033,-1,3.9756152205963824,60,-1
2018-01-25,3502.5,-8.222698072805134,-1,1.226653921255528,60,-1
2018-01-26,3519.5,-9.234266230998722,-1,1.5886182544296914,60,-1
2018-01-29,3600.5,-13.109290376336624,-1,11.202265100737202,60,0
2018-01-30,3546.25,-11.554458935495234,-1,8.680592038926243,60,0
2018-01-31,3595.5,-13.030176609650955,-1,8.10181745390187,60,-1
2018-02-01,3606.0,-13.325013865779257,-1,8.100441865959189,60,-1
2018-02-02,3550.25,-14.287726216463625,-1,6.208263214728345,60,-1
2018-02-05,3595.75,-15.685183897656954,-1,11.97450259592664,60,0
2018-02-06,3507.75,-14.810063430974276,-1,9.764830807109904,60,0
2018-02-07,3429.0,-11.16943715368912,-1,4.099702876459158,60,-1
2018-02-08,3466.25,-12.109628561125131,-1,4.397473598450705,60,-1
2018-02-09,3412.0,-10.272567409144195,-1,9.457932696708742,60,0
2018-02-13,3492.5,-12.276306370794563,-1,8.754936115946077,60,0
2018-02-14,3591.0,-15.462266778056257,-1,3.9756006314393137,60,-1
2018-02-23,3552.75,-14.868763633804805,-1,5.87700240213794,60,-1
2018-02-26,3572.75,-15.037436148625007,-1,21.315504991168567,60,1
2018-02-27,3517.5,-13.319118692253015,-1,18.18059997758512,60,1
2018-02-28,3477.0,-11.151855047454708,-1,17.116187916823872,60,1
2018-03-01,3414.5,-8.493190803924444,-1,14.227610408082425,60,1
2018-03-02,3358.0,-7.757593805836804,-1,7.304582742794434,60,-1
2018-03-05,3298.75,-5.971959075407352,-1,8.278792070990496,60,0
2018-03-06,3305.0,-4.871406959152802,-1,5.787264521973956,60,-1
2018-03-07,3256.5,-1.1515430677107363,-1,11.051217470182364,60,0
2018-03-08,3226.5,-0.4339067100573413,-1,19.939386963950287,60,1
2018-03-09,3276.25,-2.174742464708124,-1,14.389193390518749,60,1
2018-03-12,3236.75,-0.3475708658376431,-1,20.49256445352632,60,1
2018-03-13,3291.5,-1.8076864651374704,-1,14.616288224598913,60,1
2018-03-14,3222.5,0.2404965089216393,-1,16.89038290745798,60,1
2018-03-15,3233.25,0.6881620660326382,-1,20.42744049337545,60,1
2018-03-16,3263.5,-1.317603799601652,-1,15.088827824205,60,1
2018-03-19,3264.5,-4.4340634094041995,-1,21.258163291319327,60,1
2018-03-20,3202.5,-2.982045277127243,-1,18.668432534916608,60,1
2018-03-21,3248.25,-6.5958593088586195,-1,16.888983604513005,60,1
2018-03-22,3200.5,-5.108576784877361,-1,20.594433613480707,60,1
2018-03-23,3214.5,-7.5906050707730595,-1,20.88592084169364,60,1
2018-03-27,3288.25,-11.39663954991257,-1,22.004950465622272,60,1
2018-03-28,3301.0,-12.534080581641927,-1,8.622488793575222,60,0
2018-03-29,3284.0,-10.992691839220463,-1,8.0878062515837,60,-1
2018-04-04,3263.0,-10.925528654612314,-1,16.131166061205366,60,1
2018-04-10,3234.5,-15.350131395888074,-1,7.239611728286753,60,-1
2018-04-11,3229.5,-14.444960520204365,-1,6.217403013676202,60,-1
2018-04-12,3086.5,-12.003887898914636,-1,7.647540569811943,60,-1
2018-04-13,3106.0,-14.520283322601411,-1,10.419833359192602,60,0
2018-04-17,3138.25,-17.485859953795902,-1,17.51242340120615,60,1
2018-04-18,3248.5,-20.08619362782823,-1,21.07357589532997,60,1
2018-04-19,3209.0,-22.031785602991587,-1,17.9675911451266,60,1
2018-04-20,3224.5,-21.414172739959678,-1,10.716267128556153,60,0
2018-04-24,3194.5,-18.876193457505085,-1,19.78643275603132,60,1
2018-04-25,3128.5,-16.31772414895317,-1,11.470538883010668,60,0
2018-04-26,3136.5,-17.74270683883309,-1,9.602220866593452,60,0
2018-04-27,3127.0,-15.174288455388552,-1,10.334426648497756,60,0
2018-05-02,3031.75,-12.41032407025645,-1,3.4007979326923614,60,-1
2018-05-03,2988.25,-12.415293231824641,-1,7.42702711354837,60,-1
2018-05-04,3046.0,-12.14707813525936,-1,13.04869651054262,60,0
2018-05-08,3046.5,-14.196619071065154,-1,7.466293402812031,60,-1
2018-05-09,3061.5,-14.35570798628123,-1,7.328332938730027,60,-1
2018-05-10,3073.0,-12.951513179303609,-1,8.804192778291105,60,0
2018-05-11,3063.75,-14.475724194206453,-1,7.892125853303088,60,-1
2018-05-15,3045.25,-12.847877842541669,-1,11.775219030058258,60,0
2018-05-16,3064.5,-14.113232174906187,-1,10.86874141679321,60,0
2018-05-17,3092.75,-17.549106781990144,-1,11.08981290668161,60,0
2018-05-18,3096.5,-20.24866785079929,-1,9.368932275146099,60,0
2018-05-21,3099.0,-21.329461116489192,-1,2.413041041185477,60,-1
2018-05-22,3049.5,-25.118871946220693,-1,8.861837703921267,60,0
2018-05-23,3024.5,-21.17705405852207,-1,9.925011948734962,60,0
2018-05-24,3035.5,-21.248558721792122,-1,2.011753023499759,60,-1
2018-05-25,3049.0,-21.892423745490323,-1,11.185108036575842,60,0
2018-05-29,3089.25,-21.469612365460875,-1,4.709252041894497,60,-1
2018-05-30,3124.5,-20.939350296047362,-1,5.128243500531919,60,-1
2018-05-31,3097.5,-20.09685230024213,-1,6.616165255168122,60,-1
2018-06-01,3101.75,-18.078504070282904,-1,5.983539440728749,60,-1
2018-06-04,3144.0,-19.083969465648853,-1,3.897744005681624,60,-1
2018-06-05,3219.0,-21.89344516930724,-1,4.8017337446493125,60,-1
2018-06-06,3212.5,-22.972762645914397,-1,1.5521656780425268,60,-1
2018-06-07,3205.0,-23.190327613104518,-1,5.964119796015593,60,-1
2018-06-08,3225.5,-23.43822663152999,-1,9.118820668165082,60,0
2018-06-12,3230.25,-24.835539044965557,-1,-2.6647972671507016,60,-1
2018-06-13,3255.5,-24.81953616955921,-1,4.20761029374928,60,-1
2018-06-14,3220.5,-24.763235522434396,-1,5.728178199976315,60,-1
2018-06-15,3119.75,-23.75991665998878,-1,2.3697129934676306,60,-1
2018-06-20,3037.0,-22.7938755350675,-1,10.287156383263547,60,0
2018-06-21,2970.5,-22.024911631038545,-1,13.794992665478235,60,1
2018-06-22,2976.5,-22.744834537208124,-1,19.10595801012329,60,1
2018-06-25,2913.5,-20.164750300326073,-1,11.453370740983305,60,0
2018-06-26,2887.25,-16.30444194302537,-1,9.449980229766943,60,0
2018-06-27,2923.0,-16.353061922682176,-1,4.668912212397307,60,-1
2018-06-28,2939.0,-14.979584892820684,-1,3.2635866377711187,60,-1
2018-06-29,2906.5,-11.852743849991398,-1,6.384328606219302,60,-1
