date,LMZSDY,return_20d,discrete_20d,score,horizon,discrete_score
2018-01-03,3346.5,7.440609592111169,1,3.99810800526546,20,-1
2018-01-04,3384.5,6.544541291180384,1,5.5357081024905375,20,-1
2018-01-05,3380.0,5.036982248520716,0,9.21918720281781,20,0
2018-01-08,3405.0,5.6020558002936935,1,6.2018318471297755,20,-1
2018-01-09,3350.5,4.693329353827781,0,9.010635613294914,20,0
2018-01-10,3358.25,2.1067520285863233,0,9.919702026987649,20,0
2018-01-11,3412.0,1.5899765533411436,0,3.7652489033019134,20,-1
2018-01-12,3435.5,-0.6840343472565902,-1,0.3873037150554277,20,-1
2018-01-15,3470.0,-1.77233429394813,-1,6.3666044877080825,20,-1
2018-01-16,3449.75,1.2392202333502356,0,7.128107312436832,20,-1
2018-01-17,3408.0,5.369718309859151,1,6.618751317335316,20,-1
2018-01-18,3400.0,5.720588235294111,1,7.998544506682824,20,-1
2018-01-19,3440.0,4.607558139534883,0,9.675632881112376,20,0
2018-01-23,3432.75,3.961838176389199,0,8.682469404021294,20,0
2018-01-24,3464.5,2.9874440756241905,0,8.949609880907785,20,0
2018-01-25,3502.5,1.9842969307637404,0,6.240013093523919,20,-1
2018-01-26,3519.5,0.9447364682483306,0,9.027818739531114,20,0
2018-01-29,3600.5,-0.7707262880155552,-1,10.370123562062656,20,0
2018-01-30,3546.25,-0.8107155445893577,-1,8.327220405364248,20,0
2018-01-31,3595.5,-3.295786399666245,-1,7.571413278468231,20,-1
2018-02-01,3606.0,-5.310593455352187,-1,7.641337705575224,20,-1
2018-02-02,3550.25,-5.415111611858325,-1,7.3359536112580255,20,-1
2018-02-05,3595.75,-8.259751095042756,-1,8.921062247636645,20,0
2018-02-06,3507.75,-5.780058442021241,-1,7.622533230178735,20,-1
2018-02-07,3429.0,-5.030621172353456,-1,6.148138037533793,20,-1
2018-02-08,3466.25,-6.916696718355575,-1,6.352230167828906,20,-1
2018-02-09,3412.0,-3.9786049237983567,-1,7.704259386275849,20,-1
2018-02-13,3492.5,-5.755189692197571,-1,7.256880959694071,20,-1
2018-02-14,3591.0,-10.261765524923417,-1,5.826848676578032,20,-1
2018-02-23,3552.75,-9.5207937513194,-1,4.9968230622863,20,-1
