date,LMCADY,return_5d,discrete_5d,score,horizon,discrete_score
2018-07-03,6487.25,-2.5627191799298616,-1,7.6516151210372305,5,1
2018-07-04,6387.75,-4.03506712066064,-1,7.412380065861311,5,1
2018-07-05,6344.0,-2.1082912988650726,-1,6.690707095200298,5,1
2018-07-06,6278.5,-0.9835151708210588,0,4.622679832472588,5,0
2018-07-09,6382.75,-3.4115389134777296,-1,-0.831205423903613,5,-1
2018-07-10,6321.0,-3.243157728207557,-1,1.01728297676525,5,0
2018-07-11,6130.0,-0.10603588907014404,0,2.7177186097918318,5,0
2018-07-12,6210.25,-2.749486735638662,-1,4.53044703492575,5,0
2018-07-13,6216.75,-1.5160654682913055,-1,4.2002118956112815,5,0
2018-07-16,6165.0,-1.1070559610705577,0,7.570870053396205,5,1
2018-07-17,6116.0,2.4321451929365523,1,7.742911208696108,5,1
2018-07-18,6123.5,2.261778394708913,1,4.3831664885768635,5,0
2018-07-19,6039.5,3.758589287192637,1,-0.6882074096244128,5,-1
2018-07-20,6122.5,2.4785626786443467,1,0.1807057220700404,5,0
2018-07-23,6096.75,2.0789765038750074,1,-1.7040923896834341,5,-1
2018-07-24,6264.75,0.2314537691049168,0,-2.07160229035832,5,-1
2018-07-25,6262.0,-1.836473969977648,-1,-2.768688102092509,5,-1
2018-07-26,6266.5,-2.489427910316766,-1,-0.2622430871818119,5,-1
2018-07-27,6274.25,-1.5300633541857622,-1,5.956443383675781,5,1
2018-07-30,6223.5,-1.9281754639672188,-1,6.413367720583296,5,1
2018-07-31,6279.25,-2.173826492017361,-1,3.518439777858596,5,0
2018-08-01,6147.0,-0.048804294777937685,0,12.312134619622528,5,1
2018-08-02,6110.5,1.4401440144014457,1,9.859841746673425,5,1
2018-08-03,6178.25,-0.2913446364261718,0,7.0798756318602765,5,1
2018-08-06,6103.5,0.32358482837715474,0,2.598403585782375,5,0
2018-08-07,6142.75,-2.1773635586667233,-1,4.623921777223915,5,0
2018-08-08,6144.0,-6.266276041666663,-1,8.146567055887921,5,1
2018-08-09,6198.5,-4.799548277809151,-1,11.106858038676696,5,1
2018-08-10,6160.25,-4.395113834665799,-1,12.025332763922426,5,1
2018-08-13,6123.25,-2.641571061119508,-1,6.495596800934327,5,1
2018-08-14,6009.0,0.14977533699451762,0,6.350114769626481,5,1
2018-08-15,5759.0,3.8374717832957206,1,11.937720617891285,5,1
2018-08-16,5901.0,1.11845449923742,1,17.181911628779073,5,1
2018-08-17,5889.5,3.4298327532048534,1,16.105323287810698,5,1
2018-08-20,5961.5,2.910341357041024,1,0.5659688095359594,5,0
2018-08-21,6018.0,0.9139248919906916,1,6.426342779666049,5,1
2018-08-22,5980.0,1.3795986622073595,1,10.626823655793912,5,1
2018-08-23,5967.0,0.016758840288244592,0,7.205832175056191,5,1
2018-08-24,6091.5,-2.4049905606172484,-1,5.3305764475951225,5,1
2018-08-28,6135.0,-5.525672371638147,-1,16.69168794474439,5,1
2018-08-29,6073.0,-3.602008891816233,-1,11.885266322445784,5,1
2018-08-30,6062.5,-2.614432989690718,-1,3.3909519999182844,5,0
2018-08-31,5968.0,-0.8880697050938302,0,0.9138253830800224,5,0
2018-09-03,5945.0,-0.8999158957106791,0,2.648337078449793,5,0
2018-09-04,5796.0,0.8238440303657724,1,1.88804312722868,5,0
2018-09-05,5854.25,2.1693641371653083,1,8.339707962746758,5,1
2018-09-06,5904.0,1.854674796747968,1,18.100492767287506,5,1
2018-09-07,5915.0,0.6043956043956022,0,9.008553760783006,5,1
2018-09-10,5891.5,0.4837477722142047,0,6.87655155419528,5,1
2018-09-11,5843.75,3.768983957219252,1,6.212398528665793,5,1
2018-09-12,5981.25,1.926854754440965,1,5.131490927125906,5,0
2018-09-13,6013.5,1.0226989274133125,1,1.533256232815083,5,0
2018-09-14,5950.75,7.20497416292063,1,-2.5919479329152098,5,-1
2018-09-17,5920.0,7.347972972972982,1,0.16860545653657555,5,0
2018-09-18,6064.0,4.135059366754623,1,-1.8950443073375096,5,-1
2018-09-19,6096.5,2.845895185762326,1,5.673492488957253,5,1
2018-09-20,6075.0,1.7613168724279757,1,7.8661501615270595,5,1
2018-09-21,6379.5,-1.8183243200877834,-1,7.580051603734348,5,1
2018-09-24,6355.0,-1.5184893784421671,-1,-2.49582,5,-1
2018-09-25,6314.75,-0.4236113860406232,0,8.862482060986748,5,1
2018-09-26,6270.0,-0.11961722488038615,0,6.60135489246375,5,1
