date,LMNIDY,return_60d,discrete_60d,score,horizon,discrete_score
2017-01-05,10241.0,-1.6307001269407315,0,-1.9582484817071384,60,1
2017-01-06,10191.25,-2.244572549981605,0,-2.3757449036566385,60,1
2017-01-10,10562.0,-6.1281007384965,0,-10.954385946215726,60,0
2017-01-11,10127.0,1.0195516934926374,0,-2.7134324812277555,60,1
2017-01-12,10224.25,-2.0074822114091506,0,0.6121384734934199,60,1
2017-01-13,10399.5,-2.658781672195776,0,-0.7191156399805275,60,1
2017-01-17,10111.5,-3.25372101073036,0,-2.242240277226954,60,1
2017-01-18,10123.0,-4.3811123184826615,0,-1.7472128955764652,60,1
2017-01-19,9873.5,-1.8053375196232289,0,-0.5043057073826361,60,1
2017-01-20,9648.5,-4.073171995646996,0,3.2033011830006903,60,1
2017-01-24,9741.0,-3.1413612565445064,0,0.13704823878708725,60,1
2017-01-25,9639.5,-3.5738368172623103,0,-0.2542972206983703,60,1
2017-02-07,10299.75,-11.57552367775917,-1,0.010702186160940956,60,1
2017-02-08,10443.0,-12.788470745954227,-1,1.0017226974751072,60,1
2017-02-09,10232.5,-10.349376985096503,-1,0.5124540350453793,60,1
2017-02-10,10614.75,-14.472785510727991,-1,3.2141563178476678,60,1
2017-02-14,10715.0,-13.429771348576756,-1,-0.8735872423629824,60,1
2017-02-15,10873.5,-15.602152020968408,-1,-7.148330295382099,60,0
2017-02-16,11011.75,-17.683383658364924,-1,-2.6282118736242865,60,1
2017-02-17,10993.75,-16.625355315520185,-1,-0.2922270281911468,60,1
2017-02-21,10798.5,-13.645413714867804,-1,-2.237527236075585,60,1
2017-02-22,10753.5,-13.037615660017664,-1,-0.4691720533918066,60,1
2017-02-23,10526.0,-11.633098992969792,-1,1.7423348348558358,60,1
2017-02-24,10808.5,-16.200212795485033,-1,6.221463887360344,60,1
2017-02-28,10926.5,-17.26536402324623,-1,-7.409084111569903,60,0
2017-03-01,10974.5,-17.33564171488451,-1,-6.554482643122367,60,0
2017-03-02,10725.25,-16.813127899116573,-1,-8.961678191625332,60,0
2017-03-07,10588.75,-16.262542793058664,-1,-9.579921917008589,60,0
2017-03-08,10142.0,-13.074344310786824,-1,-5.7853383609787645,60,0
2017-03-09,10092.0,-13.253071739992073,-1,-1.8259381973367836,60,1
2017-03-10,9840.0,-10.99085365853658,-1,-2.2478857316896668,60,1
2017-03-14,10170.5,-14.10943414778034,-1,-4.802783763309202,60,1
2017-03-15,10143.5,-13.851234780894172,-1,4.5523016766773,60,1
2017-03-16,10162.0,-12.586105097421765,-1,4.7845089240083585,60,1
