date,LMSNDY,return_1d,discrete_1d,score,horizon,discrete_score
2018-01-03,19963.0,-0.2654911586434938,-1,16.2659,1,1
2018-01-04,19910.0,0.5273731793068892,1,15.031533333333336,1,1
2018-01-08,20020.0,-0.219780219780219,0,-3.7756418346797815,1,-1
2018-01-10,20092.0,0.7366115867011747,1,14.207503731652755,1,1
2018-01-11,20240.0,0.30632411067192944,0,9.504203578782622,1,0
2018-01-12,20302.0,0.1379174465569788,0,0.9268865,1,-1
2018-01-16,20500.0,0.14634146341463428,0,-4.207135801103399,1,-1
2018-01-17,20530.0,-0.3166098392596184,-1,3.5076360160695863,1,0
2018-01-18,20465.0,1.0994380649889999,1,2.864481443757357,1,-1
2018-01-19,20690.0,0.797486708554862,1,0.7736376741472696,1,-1
2018-01-22,20855.0,-0.14385039558858506,0,-2.5612103871292966,1,-1
2018-01-23,20825.0,2.280912364945986,1,5.049014771426487,1,0
2018-01-24,21300.0,1.5962441314554043,1,19.49916320700121,1,1
2018-01-25,21640.0,0.8317929759704246,1,29.194425,1,1
2018-01-26,21820.0,1.301558203483033,1,34.30833333333334,1,1
2018-01-29,22104.0,-1.4296055012667397,-1,0.0,1,-1
2018-02-13,21588.0,0.2871965906985352,0,0.0,1,-1
2018-02-14,21650.0,0.1939953810623507,0,18.439648954772252,1,1
2018-04-24,21365.0,0.4680552305172059,1,-0.7130720699308587,1,-1
2018-05-29,20490.0,0.5368472425573367,1,0.0,1,-1
2018-05-30,20600.0,0.14563106796117165,0,0.0,1,-1
2018-06-04,20621.0,0.4073517288201378,1,0.0,1,-1
2018-06-11,21260.0,-0.21166509877704745,0,-22.93476304186481,1,-1
2018-06-12,21215.0,-1.2255479613481055,-1,-21.54599132950514,1,-1
2018-06-13,20955.0,0.009544261512761665,0,-17.080474392952098,1,-1
2018-06-14,20957.0,-0.3626473254759732,-1,0.0,1,-1
2018-06-15,20881.0,-1.3792442890666168,-1,-3.6017622674274588,1,-1
2018-06-19,20455.0,1.417746272305065,1,-1.2122395475156118,1,-1
2018-06-20,20745.0,-0.7134249216678712,-1,-0.2199740153500794,1,-1
2018-06-21,20597.0,-0.5923192697965707,-1,0.4400317525301485,1,-1
2018-06-22,20475.0,-1.391941391941387,-1,0.935786684748932,1,-1
2018-06-25,20190.0,-0.04952947003467045,0,1.0992818526824113,1,-1
2018-06-26,20180.0,-1.189296333002976,-1,1.0992818526824113,1,-1
2018-06-27,19940.0,-1.2587763289869658,-1,1.0992818526824113,1,-1
2018-06-28,19689.0,0.7161359134542078,1,0.6263423974343868,1,-1
2018-06-29,19830.0,-0.02521432173474558,0,0.0,1,-1
