date,LMPBDY,return_1d,discrete_1d,score,horizon,discrete_score
2018-07-04,2318.0,1.4452113891285645,1,13.504839059801723,1,1
2018-07-05,2351.5,-1.031256644694878,-1,9.269371161183985,1,1
2018-07-06,2327.25,0.2041035556987758,0,-6.699774387525167,1,1
2018-07-10,2302.75,-5.33058299858864,-1,-12.670393553524153,1,-1
2018-07-11,2180.0,0.5848623853210944,1,-5.139361736718328,1,1
2018-07-12,2192.75,-0.4104435070117485,0,-0.5988658999823335,1,1
2018-07-13,2183.75,-1.2593016599885545,-1,-1.7958058605798195,1,1
2018-07-16,2156.25,-0.4289855072463822,0,-20.33061410105437,1,-1
2018-07-17,2147.0,0.11644154634373738,0,-17.10094122434996,1,-1
2018-07-18,2149.5,-2.4540590835077984,-1,-13.228347215952681,1,-1
2018-07-19,2096.75,0.8942410873971518,1,-32.08927800055925,1,-1
2018-07-20,2115.5,-0.2127156700543642,0,-32.17570833936301,1,-1
2018-07-23,2111.0,1.2198010421601069,1,-10.080620854626476,1,-1
2018-07-24,2136.75,-0.15210015210015415,0,-12.926362890675495,1,-1
2018-07-25,2133.5,0.5976095617529875,1,-12.950792995581503,1,-1
2018-07-26,2146.25,-0.7920792079207928,-1,-8.200098301494299,1,0
2018-07-27,2129.25,0.4344252671128368,0,0.3318000625117701,1,1
2018-07-30,2138.5,0.09352349777882464,0,-10.044311868611917,1,-1
2018-07-31,2140.5,-1.3081055828077504,-1,-7.302301379444094,1,0
2018-08-01,2112.5,-0.4497041420118309,0,-10.189817552705446,1,-1
2018-08-02,2103.0,0.08321445553971517,0,-7.3858787527302185,1,0
2018-08-03,2104.75,-0.059389476184823486,0,-5.603090213794105,1,1
2018-08-06,2103.5,1.580698835274541,1,4.708657443411503,1,1
2018-08-07,2136.75,-0.7605007605007597,-1,0.7851980805711795,1,1
2018-08-08,2120.5,-1.3911813251591632,-1,-2.1519392245114703,1,1
2018-08-09,2091.0,-0.3945480631276865,0,-1.0749747353023296,1,1
2018-08-10,2082.75,1.3323730644580591,1,-6.504110575362536,1,1
2018-08-14,2050.5,-7.290904657400633,-1,-0.4267230051754434,1,1
2018-08-15,1901.0,5.944239873750657,1,-0.00554615167645801,1,1
2018-08-16,2014.0,-2.557100297914594,-1,5.923413811159742,1,1
2018-08-17,1962.5,-0.7388535031847109,0,9.40587548998258,1,1
2018-08-21,1985.0,0.3526448362720425,0,-3.4314570401533615,1,1
2018-08-22,1992.0,2.484939759036142,1,1.3811737623134244,1,1
2018-08-23,2041.5,1.3470487386725516,1,6.333210959527269,1,1
2018-08-24,2069.0,-0.2054132431126177,0,3.2117504768723797,1,1
2018-08-28,2064.75,0.3269160915364999,0,-0.6843441001485309,1,1
2018-08-29,2071.5,-0.7844557084238479,-1,-0.63931578342127,1,1
2018-08-30,2055.25,0.10947573287920508,0,-0.507216901658839,1,1
2018-08-31,2057.5,2.260024301336583,1,8.94684598396024,1,1
2018-09-04,2065.0,-1.5980629539951607,-1,2.8239250079562117,1,1
2018-09-05,2032.0,-0.9104330708661456,-1,1.4377046413779253,1,1
2018-09-06,2013.5,2.1852495654333337,1,-5.696969383502952,1,1
2018-09-07,2057.5,-2.466585662211418,-1,-7.273883445141437,1,0
2018-09-10,2006.75,-3.151862464183386,-1,11.607708203629988,1,1
2018-09-11,1943.5,2.997170054026244,1,6.161679905540389,1,1
2018-09-12,2001.75,1.0740601973273425,1,-0.7677864800030347,1,1
2018-09-13,2023.25,0.308908933646368,0,-1.028908942874549,1,1
2018-09-14,2029.5,1.7491993101749204,1,-2.5548883991087084,1,1
2018-09-17,2065.0,0.02421307506053072,0,5.03101722627435,1,1
2018-09-18,2065.5,-2.7596223674655085,-1,2.045220854718621,1,1
2018-09-19,2008.5,-0.8464027881503577,-1,-0.9430044310540532,1,1
2018-09-20,1991.5,2.234496610595027,1,-0.3572836048375328,1,1
2018-09-21,2036.0,-0.049115913555997086,0,-0.5173886614166122,1,1
2018-09-25,1992.75,-1.191820348764272,-1,-2.0936243578738885,1,1
2018-09-26,1969.0,1.3458608430675367,1,-2.1526607600033456,1,1
2018-09-27,1995.5,1.3655725382109685,1,2.0934463447574263,1,1
2018-09-28,2022.75,-0.33370411568409697,0,0.9342450777898617,1,1
2018-10-08,1947.75,-1.9766397124887705,-1,-0.5725372981698794,1,1
2018-10-09,1909.25,-0.6939897865654077,0,-0.7994007794920792,1,1
2018-10-10,1896.0,6.2763713080168815,1,-14.422183863425536,1,-1
2018-10-11,2015.0,2.6550868486352464,1,-12.463641753088114,1,-1
2018-10-12,2068.5,1.1844331641285957,1,3.904567911923341,1,1
2018-10-15,2093.0,-1.9827998088867704,-1,6.651016836344963,1,1
2018-10-16,2051.5,-0.9748964172556662,-1,9.936291858924006,1,1
2018-10-17,2031.5,-2.4858478956436114,-1,17.58801829382778,1,1
2018-10-18,1981.0,-0.3028773346794522,0,12.280818630738757,1,1
2018-10-19,1975.0,0.6962025316455733,1,-0.05617369884216313,1,1
2018-10-22,1988.75,0.515399120050275,1,-0.8359035477091307,1,1
2018-10-23,1999.0,-0.4752376188094098,0,-1.6917978831203937,1,1
2018-10-24,1989.5,0.43980899723548017,0,2.8614026095488123,1,1
2018-10-25,1998.25,-0.6755911422494654,0,9.288429606495297,1,1
2018-10-26,1984.75,-2.116135533442498,-1,4.140090415910686,1,1
2018-10-29,1942.75,-1.1838888173980155,-1,16.660785854979967,1,1
2018-10-30,1919.75,-0.9506446151842708,-1,8.204048019419849,1,1
2018-10-31,1901.5,1.5645542992374528,1,-0.08829879659892027,1,1
2018-11-01,1931.25,1.8899676375404573,1,0.22511616370721632,1,1
2018-11-02,1967.75,-3.1253970270613607,-1,-3.241640863163928,1,1
2018-11-05,1906.25,-1.0360655737704951,-1,-3.713800612579805,1,1
2018-11-06,1886.5,0.9673999469917759,1,-2.4645221628625853,1,1
2018-11-07,1904.75,4.226276414227592,1,-2.4944415238472937,1,1
2018-11-08,1985.25,-1.4481803299332574,-1,-2.858875719345625,1,1
2018-11-09,1956.5,-2.491694352159468,-1,-2.5357875079693177,1,1
2018-11-12,1907.75,1.087668719695967,1,-1.554448194396643,1,1
2018-11-13,1928.5,0.1685247601763029,0,2.090079280082835,1,1
2018-11-14,1931.75,-1.0094473922608982,-1,4.039127438639166,1,1
2018-11-15,1912.25,3.948228526604791,1,-2.1755598073460414,1,1
2018-11-16,1987.75,-0.18865551502955655,0,2.479345981711456,1,1
2018-11-19,1984.0,-2.2177419354838745,-1,-3.4455043728618584,1,1
2018-11-20,1940.0,2.087628865979374,1,-1.884797564139041,1,1
2018-11-21,1980.5,-0.5301691492047511,0,1.964120436512916,1,1
2018-11-22,1970.0,-1.3578680203045643,-1,2.0726953472801948,1,1
