date,LMNIDY,return_60d,discrete_60d,score,horizon,discrete_score
2018-01-03,12360.75,5.8269117974232945,0,6.709512942975542,60,1
2018-01-04,12602.5,5.161674270977978,0,5.342178397963869,60,1
2018-01-05,12487.75,7.45330423815338,0,6.057256736403903,60,1
2018-01-08,12486.5,4.909302046209897,0,4.385419884193411,60,1
2018-01-09,12642.0,4.987343774719188,0,14.117873973670257,60,1
2018-01-10,12883.5,2.6118678930414863,0,10.595583597403568,60,1
2018-01-11,12573.0,6.49805137994115,0,1.053275698762741,60,0
2018-01-12,12684.0,7.627719962157053,0,5.7851161302837655,60,1
2018-01-15,12807.0,7.913640977590375,0,16.252808343557092,60,1
2018-01-16,12482.0,9.525717032526847,0,15.604421206512226,60,1
2018-01-17,12351.25,12.514927638902938,1,11.078279279518023,60,1
2018-01-18,12421.0,15.18396264390951,1,3.5475121477778786,60,0
2018-01-19,12678.5,11.79555941160233,1,2.935516322211865,60,0
2018-01-22,12723.5,19.65261130978111,1,10.119042140465123,60,1
2018-01-23,12810.0,17.256049960967992,1,7.026735582226441,60,1
2018-01-24,13539.5,9.128845230621518,0,4.993653876967745,60,1
2018-01-25,13662.5,3.9890210430009176,0,7.020973154261212,60,1
2018-01-26,13618.5,2.23592906707788,0,10.006325803878068,60,1
2018-01-29,13775.5,2.25037203731262,0,3.0413248001727022,60,0
2018-01-30,13317.0,6.4879477359765625,0,3.8322582222165926,60,0
2018-01-31,13559.5,1.9985987683911688,0,8.810661958686953,60,1
2018-02-01,13965.5,-2.6672872435644983,-1,8.95038520909048,60,1
2018-02-02,13400.0,1.4682835820895468,0,2.6892704369114857,60,0
2018-02-05,13705.0,1.6818679314118956,0,6.881265669962666,60,1
2018-02-06,13345.0,2.8475084301236464,0,14.799986548589215,60,1
2018-02-07,13134.0,6.3956144358154425,0,20.32202418621501,60,1
2018-02-08,13104.5,5.505742302262573,0,18.395281030809954,60,1
2018-02-09,12932.5,7.195051227527549,0,13.546648877520347,60,1
2018-02-13,13408.0,4.377983293556076,0,6.450580994391759,60,1
2018-02-14,14056.0,2.6678998292544165,0,0.8981450004811348,60,0
2018-02-23,13723.0,6.332434598848647,0,10.915521092509827,60,1
2018-02-26,13879.5,6.941892719478361,0,9.546131774820807,60,1
2018-02-27,13797.5,6.714984598659179,0,9.690433957339947,60,1
2018-02-28,13743.5,8.003783606795945,0,11.577673046542632,60,1
2018-03-01,13412.0,12.335967790038787,1,9.298612451851755,60,1
2018-03-02,13403.0,13.090352906065814,1,5.224878189489941,60,1
2018-03-05,13379.0,14.960011959040287,1,-1.4371791252261492,60,-1
2018-03-06,13625.5,13.195846023999126,1,5.840538549756206,60,1
2018-03-07,13534.0,15.91177774493868,1,14.643872633105238,60,1
2018-03-08,13213.5,17.83214137056799,1,12.34521648965783,60,1
2018-03-09,13814.0,11.886491964673526,1,8.185576124021445,60,1
2018-03-12,13622.5,12.717929895393643,1,10.95033399016418,60,1
2018-03-13,13828.0,10.080995082441424,0,12.78254909872344,60,1
2018-03-14,13779.5,9.840705395696505,0,13.59837076878881,60,1
2018-03-15,13576.0,14.53299941072481,1,8.20607433679222,60,1
2018-03-16,13569.0,12.097427960792984,1,6.145075351996182,60,1
2018-03-19,13429.0,12.499069178643227,1,3.842520295016505,60,0
2018-03-20,13408.0,11.064289976133647,0,7.783465381189932,60,1
2018-03-21,13416.0,8.571854502087062,0,7.0218912386834,60,1
2018-03-22,13146.0,13.289213448957861,1,9.80202856317498,60,1
2018-03-23,12902.0,15.52472484886065,1,9.672116616487251,60,1
2018-03-27,12948.0,13.11399443929564,1,-8.228916510702993,60,-1
2018-03-28,13081.0,12.41113064750401,1,5.603484793004682,60,1
2018-03-29,13253.0,11.703010639100572,1,4.328515292319594,60,1
2018-04-03,13418.5,9.613593173603595,0,32.72361841532635,60,1
2018-04-04,13099.5,13.156990724836824,1,33.65700861646107,60,1
2018-04-09,13390.0,4.958924570575052,0,-4.169895506223922,60,-1
2018-04-10,13651.5,3.3109914661392463,0,-0.5367333306242045,60,-1
2018-04-11,13820.5,0.21706884700263274,0,0.5638406910545355,60,0
2018-04-12,13671.0,3.2696949747641035,0,2.395419703783464,60,0
2018-04-13,13897.0,1.1513276246671866,0,9.513278244333007,60,1
2018-04-16,14307.0,-3.648563640176139,-1,42.95315818409892,60,1
2018-04-17,14174.0,-0.5291378580499551,0,36.63914096864174,60,1
2018-04-18,15224.0,-8.821597477666842,-1,19.467676114895895,60,1
2018-04-19,15020.5,-9.646816018108584,-1,-1.850835168732812,60,-1
2018-04-20,14775.5,-9.356705356840713,-1,9.561995295740367,60,1
2018-04-24,13923.0,-4.840910723263669,-1,7.000068991670122,60,1
2018-04-25,14085.5,-4.604025416208158,-1,1.9056228768443302,60,0
2018-04-26,14181.0,-6.205486213948242,-1,4.4444040753435585,60,1
2018-04-27,13830.5,-2.3968764686743027,-1,9.37970955283884,60,1
2018-05-02,13935.5,-1.187614366187073,0,11.73216675268977,60,1
2018-05-03,13725.0,0.3023679417122116,0,11.407721335737936,60,1
2018-05-04,13974.0,-0.25046514956347243,0,14.28012101818819,60,1
2018-05-08,13826.0,-2.4121220888181694,-1,4.542840384986251,60,1
2018-05-09,13863.0,-4.513813748827811,-1,5.374186582330512,60,1
2018-05-10,13819.5,-2.6303411845580493,-1,0.5001828363082539,60,0
2018-05-11,13995.0,-2.865309038942476,-1,-0.9962306979860736,60,-1
2018-05-15,14354.0,-2.6926292322697503,-1,3.482516775644154,60,0
2018-05-16,14403.0,-4.158855793931815,-1,4.765962409099423,60,1
2018-05-17,14529.0,-5.454608025328655,-1,3.949485469440713,60,0
2018-05-18,14688.5,-8.397726112264692,-1,10.6081526378014,60,1
2018-05-21,14607.5,-8.759199041588229,-1,-12.028603323898215,60,-1
2018-05-22,14722.0,-13.37114522483358,-1,-16.495059702340967,60,-1
2018-05-23,14592.0,-9.333881578947368,-1,-16.43318760968355,60,-1
2018-05-24,14843.0,-9.789126187428419,-1,-6.170070233391369,60,-1
2018-05-25,14724.0,-8.475957620211894,-1,2.751110599807153,60,0
2018-05-29,14843.5,-9.222892175026107,-1,-3.959554672233331,60,-1
2018-05-30,15066.5,-10.778880297348426,-1,6.351000365171571,60,1
2018-05-31,15157.5,-12.930892297542474,-1,11.882081476737168,60,1
2018-06-01,15380.5,-13.279802347127855,-1,12.402556767029305,60,1
2018-06-04,15423.5,-11.881220215904298,-1,12.422614912055467,60,1
