date,LMAHDY,return_1d,discrete_1d,score,horizon,discrete_score
2017-07-04,1920.75,-0.05206299622543265,0,8.262139512800019,1,0
2017-07-05,1919.75,0.6771715067066086,1,9.76336341371447,1,0
2017-07-06,1932.75,-0.7502263614021509,-1,11.626946473282961,1,1
2017-07-07,1918.25,-1.8376124071419309,-1,10.224147218696473,1,0
2017-07-10,1883.0,0.0132766861391298,0,11.940446152888846,1,1
2017-07-11,1883.25,-0.5973715651135025,-1,10.64824582376091,1,0
2017-07-12,1872.0,1.829594017094016,1,14.093418855593756,1,1
2017-07-13,1906.25,0.10491803278689373,0,14.157547376672273,1,1
2017-07-14,1908.25,-0.6288484213284429,-1,11.671777689943692,1,1
2017-07-17,1896.25,0.4482531311799543,0,11.279189450129945,1,1
2017-07-18,1904.75,-0.5643785273657942,-1,8.702306634239129,1,0
2017-07-19,1894.0,-0.09239704329461196,0,6.6068365415110994,1,-1
2017-07-20,1892.25,0.0,0,5.710756352559715,1,-1
2017-07-21,1892.25,-0.09248249438499334,0,6.823791666802479,1,-1
2017-07-24,1890.5,0.9918011108172476,1,13.059030257799835,1,1
2017-07-25,1909.25,0.6023307581511039,1,15.26166841202856,1,1
2017-07-26,1920.75,-0.20825198490173055,0,12.169621521347187,1,1
2017-07-27,1916.75,-1.6825355419329613,-1,9.566534863365552,1,0
2017-07-28,1884.5,0.5969753250198995,1,4.591839225660825,1,-1
2017-07-31,1895.75,-0.6198074640643592,-1,5.293883075126335,1,-1
2017-08-01,1884.0,0.9952229299363012,1,8.448941126907297,1,0
2017-08-02,1902.75,-0.4467218499540127,-1,7.147104159046223,1,-1
2017-08-03,1894.25,-0.2771545466543457,0,8.259348308679401,1,0
2017-08-04,1889.0,3.0042350449973614,1,9.271955147051335,1,0
2017-08-07,1945.75,3.6746755749710984,1,-4.86741474071917,1,-1
2017-08-08,2017.25,0.08675176601808943,0,1.1656910685709017,1,-1
2017-08-09,2019.0,0.6438831104507159,1,7.528726918647642,1,0
2017-08-10,2032.0,0.28297244094488416,0,9.082937625716607,1,0
2017-08-11,2037.75,-0.5152741994847276,-1,9.584008064237544,1,0
2017-08-14,2027.25,1.3318534961154205,1,14.640843313386656,1,1
2017-08-15,2054.25,2.2270901788974173,1,12.661159719549026,1,1
2017-08-16,2100.0,-0.797619047619047,-1,13.104877616293885,1,1
2017-08-17,2083.25,-0.564022560902433,-1,12.674849220823994,1,1
2017-08-18,2071.5,0.8568670045860483,1,8.94919674065723,1,0
2017-08-21,2089.25,-0.13162618164412887,0,9.60395684628762,1,0
2017-08-22,2086.5,0.7069254732806174,1,8.071987429624711,1,0
2017-08-23,2101.25,0.24985127900059026,0,6.523271939646326,1,-1
2017-08-24,2106.5,-1.9107524329456396,-1,6.013835109561907,1,-1
2017-08-25,2066.25,0.895341802782812,1,6.120450298280233,1,-1
