date,LMAHDY,return_5d,discrete_5d,score,horizon,discrete_score
2017-07-04,1920.75,-1.9523623584537295,-1,10.302726792876145,5,-1
2017-07-05,1919.75,-2.4873030342492557,-1,10.816348741224289,5,-1
2017-07-06,1932.75,-1.3711033501487502,-1,11.565412727332294,5,0
2017-07-07,1918.25,-0.5213084842955795,0,10.265918724426816,5,-1
2017-07-10,1883.0,0.7036643653744123,0,12.297315096577561,5,0
2017-07-11,1883.25,1.1416434355502547,0,11.098552131784244,5,0
2017-07-12,1872.0,1.1752136752136708,0,14.00396277603558,5,1
2017-07-13,1906.25,-0.7344262295082005,0,13.810399963804713,5,1
2017-07-14,1908.25,-0.8384645617712572,0,11.53396773038718,5,0
2017-07-17,1896.25,-0.3032300593276194,0,11.310197225723615,5,0
2017-07-18,1904.75,0.2362514765717361,0,8.720784521547454,5,-1
2017-07-19,1894.0,1.4123548046462542,0,6.6831273227369286,5,-1
2017-07-20,1892.25,1.2947549213898846,0,10.371778368822186,5,-1
2017-07-21,1892.25,-0.4095653322763959,0,11.668788031712447,5,0
2017-07-24,1890.5,0.27770431102882576,0,12.770223393219082,5,0
2017-07-25,1909.25,-1.3225088385491637,-1,15.222161110480833,5,1
2017-07-26,1920.75,-0.9371339320577876,-1,13.777658597069724,5,1
2017-07-27,1916.75,-1.1738620059997371,-1,11.103271670977467,5,0
2017-07-28,1884.5,0.2387901300079598,0,10.828797657101088,5,-1
2017-07-31,1895.75,2.6374785704866177,1,6.15979954466432,5,-1
2017-08-01,1884.0,7.072717622080683,1,9.833892641875195,5,-1
2017-08-02,1902.75,6.109578242018121,1,14.192560373856852,5,1
2017-08-03,1894.25,7.2720073907879055,1,18.42036878218878,5,1
2017-08-04,1889.0,7.874536791953425,1,13.304114179498992,5,0
2017-08-07,1945.75,4.188616214827179,1,10.611091364839602,5,-1
2017-08-08,2017.25,1.8341801958111192,1,14.845462675915586,5,1
2017-08-09,2019.0,4.011887072808329,1,14.233721517592587,5,1
2017-08-10,2032.0,2.5221456692913424,1,12.249392923951369,5,0
2017-08-11,2037.75,1.6562384983437541,1,16.156198915674796,5,1
2017-08-14,2027.25,3.0583302503391248,1,14.236177531539411,5,1
2017-08-15,2054.25,1.5699160277473423,1,16.85359857580568,5,1
2017-08-16,2100.0,0.05952380952380931,0,17.73946627745461,5,1
2017-08-17,2083.25,1.1160446417856742,0,14.623172956537829,5,1
2017-08-18,2071.5,-0.25343953656770113,0,11.039617886998869,5,-1
2017-08-21,2089.25,-0.2153882972358523,0,12.838724832185646,5,0
2017-08-22,2086.5,-0.8387251377905636,0,9.768252298747212,5,-1
