,Open,High,Low,Close,Volume,Open.Interest
1990-05-10,,,,486.5,,
1990-05-11,,,,484.6,,
1990-05-14,,,,483.9,,
1990-05-15,,,,487.2,,
1990-05-16,,,,487.9,,
1990-05-17,,,,487.6,,
1990-05-18,,,,492.9,,
1990-05-21,,,,507.0,,
1990-05-22,,,,501.1,,
1990-05-23,,,,504.9,,
1990-05-24,,,,498.2,,
1990-05-25,,,,500.7,,
1990-05-28,,,,504.8,,
1990-05-29,,,,,,
1990-05-30,,,,500.0,,
1990-05-31,,,,494.8,,
1990-06-01,,,,493.7,,
1990-06-04,,,,488.0,,
1990-06-05,,,,486.8,,
1990-06-06,,,,492.3,,
1990-06-07,,,,489.4,,
1990-06-08,,,,487.5,,
1990-06-11,,,,488.8,,
1990-06-12,,,,486.2,,
1990-06-13,,,,489.4,,
1990-06-14,,,,481.2,,
1990-06-15,,,,476.5,,
1990-06-18,,,,481.2,,
1990-06-19,,,,484.6,,
1990-06-20,,,,481.7,,
1990-06-21,,,,488.0,,
1990-06-22,,,,486.1,,
1990-06-25,,,,484.7,,
1990-06-26,,,,487.6,,
1990-06-27,,,,485.7,,
1990-06-28,,,,487.5,,
1990-06-29,,,,489.9,,
1990-07-02,,,,493.9,,
1990-07-03,,,,494.5,,
1990-07-04,,,,494.4,,
1990-07-05,,,,,,
1990-07-06,,,,492.5,,
1990-07-09,,,,491.1,,
1990-07-10,,,,491.0,,
1990-07-11,,,,488.9,,
1990-07-12,,,,481.3,,
1990-07-13,,,,478.9,,
1990-07-16,,,,486.8,,
1990-07-17,,,,481.8,,
1990-07-18,,,,479.3,,
1990-07-19,,,,479.6,,
1990-07-20,,,,482.3,,
1990-07-23,,,,481.3,,
1990-07-24,,,,487.6,,
1990-07-25,,,,482.9,,
1990-07-26,,,,485.8,,
1990-07-27,,,,481.4,,
1990-07-30,,,,479.9,,
1990-07-31,,,,480.1,,
1990-08-01,,,,490.9,,
1990-08-02,,,,492.2,,
1990-08-03,,,,490.5,,
1990-08-06,,,,488.1,,
1990-08-07,,,,490.4,,
1990-08-08,,,,482.1,,
1990-08-09,,,,482.1,,
1990-08-10,,,,486.9,,
1990-08-13,,,,496.3,,
1990-08-14,,,,506.0,,
1990-08-15,,,,502.5,,
1990-08-16,,,,500.7,,
1990-08-17,,,,504.6,,
1990-08-20,,,,507.4,,
1990-08-21,,,,504.1,,
1990-08-22,,,,500.3,,
1990-08-23,,,,502.8,,
1990-08-24,,,,505.9,,
1990-08-27,,,,507.3,,
1990-08-28,,,,486.0,,
1990-08-29,,,,482.9,,
1990-08-30,,,,484.5,,
1990-08-31,,,,487.6,,
1990-09-03,,,,484.3,,
1990-09-04,,,,,,
1990-09-05,,,,486.4,,
1990-09-06,,,,484.2,,
1990-09-07,,,,482.2,,
1990-09-10,,,,482.3,,
1990-09-11,,,,457.5,,
1990-09-12,,,,452.8,,
1990-09-13,,,,455.0,,
1990-09-14,,,,457.7,,
1990-09-17,,,,456.9,,
1990-09-18,,,,465.4,,
1990-09-19,,,,468.4,,
1990-09-20,,,,465.3,,
1990-09-21,,,,460.7,,
1990-09-24,,,,459.0,,
1990-09-25,,,,467.5,,
1990-09-26,,,,458.8,,
1990-09-27,,,,454.7,,
1990-09-28,,,,442.8,,
1990-10-01,,,,439.1,,
1990-10-02,,,,432.6,,
1990-10-03,,,,449.4,,
1990-10-04,,,,444.9,,
1990-10-05,,,,447.6,,
1990-10-08,,,,452.3,,
1990-10-09,,,,448.4,,
1990-10-10,,,,445.2,,
1990-10-11,,,,437.1,,
1990-10-12,,,,420.1,,
1990-10-15,,,,419.4,,
1990-10-16,,,,396.6,,
1990-10-17,,,,393.0,,
1990-10-18,,,,398.5,,
1990-10-19,,,,402.2,,
1990-10-22,,,,412.7,,
1990-10-23,,,,418.3,,
1990-10-24,,,,427.9,,
1990-10-25,,,,428.3,,
1990-10-26,,,,420.3,,
1990-10-29,,,,413.4,,
1990-10-30,,,,418.3,,
1990-10-31,,,,437.0,,
1990-11-01,,,,438.4,,
1990-11-02,,,,435.7,,
1990-11-05,,,,420.6,,
1990-11-06,,,,425.6,,
1990-11-07,,,,431.7,,
1990-11-08,,,,419.1,,
1990-11-09,,,,421.6,,
1990-11-12,,,,410.3,,
1990-11-13,,,,411.6,,
1990-11-14,,,,419.8,,
1990-11-15,,,,413.9,,
1990-11-16,,,,415.7,,
1990-11-19,,,,421.7,,
1990-11-20,,,,417.6,,
1990-11-21,,,,415.2,,
1990-11-22,,,,416.0,,
1990-11-23,,,,,,
1990-11-26,,,,429.7,,
1990-11-27,,,,427.0,,
1990-11-28,,,,423.8,,
1990-11-29,,,,427.5,,
1990-11-30,,,,427.9,,
1990-12-03,,,,424.4,,
1990-12-04,,,,420.6,,
1990-12-05,,,,426.0,,
1990-12-06,,,,425.2,,
1990-12-07,,,,421.9,,
1990-12-10,,,,413.4,,
1990-12-11,,,,417.2,,
1990-12-12,,,,420.3,,
1990-12-13,,,,415.9,,
1990-12-14,,,,414.5,,
1990-12-17,,,,412.2,,
1990-12-18,,,,416.4,,
1990-12-19,,,,414.2,,
1990-12-20,,,,421.9,,
1990-12-21,,,,423.9,,
1990-12-24,,,,412.2,,
1990-12-25,,,,412.2,,
1990-12-26,,,,,,
1990-12-27,,,,412.4,,
1990-12-28,,,,408.9,,
1990-12-31,,,,415.3,,
1991-01-01,,,,414.0,,
1991-01-02,,,,,,
1991-01-03,,,,413.5,,
1991-01-04,,,,415.9,,
1991-01-07,,,,414.4,,
1991-01-08,,,,417.1,,
1991-01-09,,,,410.7,,
1991-01-10,,,,412.9,,
1991-01-11,,,,416.8,,
1991-01-14,,,,422.6,,
1991-01-15,,,,421.7,,
1991-01-16,,,,420.0,,
1991-01-17,,,,421.8,,
1991-01-18,,,,411.2,,
1991-01-21,,,,408.8,,
1991-01-22,,,,406.3,,
1991-01-23,,,,404.5,,
1991-01-24,,,,398.8,,
1991-01-25,,,,386.4,,
1991-01-28,,,,392.3,,
1991-01-29,,,,383.5,,
1991-01-30,,,,387.2,,
1991-01-31,,,,382.5,,
1991-02-01,,,,386.5,,
1991-02-04,,,,387.1,,
1991-02-05,,,,387.0,,
1991-02-06,,,,379.7,,
1991-02-07,,,,379.0,,
1991-02-08,,,,380.6,,
1991-02-11,,,,383.1,,
1991-02-12,,,,378.9,,
1991-02-13,,,,379.1,,
1991-02-14,,,,381.3,,
1991-02-15,,,,386.2,,
1991-02-18,,,,385.2,,
1991-02-19,,,,,,
1991-02-20,,,,382.8,,
1991-02-21,,,,383.9,,
1991-02-22,,,,379.4,,
1991-02-25,,,,377.8,,
1991-02-26,,,,376.7,,
1991-02-27,,,,385.0,,
1991-02-28,,,,395.9,,
1991-03-01,,,,405.7,,
1991-03-04,,,,406.4,,
1991-03-05,,,,406.1,,
1991-03-06,,,,397.8,,
1991-03-07,,,,401.1,,
1991-03-08,,,,400.5,,
1991-03-11,,,,411.4,,
1991-03-12,,,,412.3,,
1991-03-13,,,,404.9,,
1991-03-14,,,,411.5,,
1991-03-15,,,,407.4,,
1991-03-18,,,,410.5,,
1991-03-19,,,,400.7,,
1991-03-20,,,,402.4,,
1991-03-21,,,,400.4,,
1991-03-22,,,,398.0,,
1991-03-25,,,,400.3,,
1991-03-26,,,,398.1,,
1991-03-27,,,,391.5,,
1991-03-28,,,,391.4,,
1991-03-29,,,,395.6,,
1991-04-01,,,,,,
1991-04-02,,,,397.1,,
1991-04-03,,,,397.9,,
1991-04-04,,,,405.0,,
1991-04-05,,,,407.0,,
1991-04-08,,,,404.7,,
1991-04-09,,,,405.7,,
1991-04-10,,,,408.7,,
1991-04-11,,,,406.3,,
1991-04-12,,,,405.8,,
1991-04-15,,,,404.9,,
1991-04-16,,,,403.6,,
1991-04-17,,,,403.1,,
1991-04-18,,,,406.6,,
1991-04-19,,,,398.0,,
1991-04-22,,,,396.1,,
1991-04-23,,,,394.9,,
1991-04-24,,,,394.2,,
1991-04-25,,,,394.4,,
1991-04-26,,,,391.4,,
1991-04-29,,,,392.7,,
1991-04-30,,,,391.3,,
1991-05-01,,,,396.8,,
1991-05-02,,,,396.8,,
1991-05-03,,,,395.0,,
1991-05-06,,,,388.7,,
1991-05-07,,,,396.0,,
1991-05-08,,,,396.5,,
1991-05-09,,,,395.4,,
1991-05-10,,,,394.8,,
1991-05-13,,,,393.6,,
1991-05-14,,,,393.2,,
1991-05-15,,,,393.5,,
1991-05-16,,,,396.4,,
1991-05-17,,,,393.4,,
1991-05-20,,,,392.1,,
1991-05-21,,,,392.7,,
1991-05-22,,,,395.9,,
1991-05-23,,,,392.1,,
1991-05-24,,,,391.3,,
1991-05-27,,,,392.8,,
1991-05-28,,,,,,
1991-05-29,,,,397.6,,
1991-05-30,,,,397.2,,
1991-05-31,,,,376.7,,
1991-06-03,,,,377.8,,
1991-06-04,,,,379.2,,
1991-06-05,,,,380.2,,
1991-06-06,,,,380.5,,
1991-06-07,,,,384.2,,
1991-06-10,,,,382.8,,
1991-06-11,,,,384.0,,
1991-06-12,,,,381.0,,
1991-06-13,,,,380.1,,
1991-06-14,,,,374.2,,
1991-06-17,,,,369.1,,
1991-06-18,,,,374.5,,
1991-06-19,,,,376.6,,
1991-06-20,,,,374.1,,
1991-06-21,,,,379.2,,
1991-06-24,,,,379.4,,
1991-06-25,,,,378.3,,
1991-06-26,,,,377.0,,
1991-06-27,,,,378.9,,
1991-06-28,,,,378.5,,
1991-07-01,,,,383.6,,
1991-07-02,,,,387.0,,
1991-07-03,,,,384.9,,
1991-07-04,,,,383.1,,
1991-07-05,,,,,,
1991-07-08,,,,390.6,,
1991-07-09,,,,390.3,,
1991-07-10,,,,387.9,,
1991-07-11,,,,383.5,,
1991-07-12,,,,377.7,,
1991-07-15,,,,380.8,,
1991-07-16,,,,382.5,,
1991-07-17,,,,382.5,,
1991-07-18,,,,384.8,,
1991-07-19,,,,383.5,,
1991-07-22,,,,382.5,,
1991-07-23,,,,381.6,,
1991-07-24,,,,380.8,,
1991-07-25,,,,368.5,,
1991-07-26,,,,368.3,,
1991-07-29,,,,368.7,,
1991-07-30,,,,367.5,,
1991-07-31,,,,362.9,,
1991-08-01,,,,367.0,,
1991-08-02,,,,364.3,,
1991-08-05,,,,355.1,,
1991-08-06,,,,354.4,,
1991-08-07,,,,358.2,,
1991-08-08,,,,358.4,,
1991-08-09,,,,350.9,,
1991-08-12,,,,355.2,,
1991-08-13,,,,356.6,,
1991-08-14,,,,351.7,,
1991-08-15,,,,346.9,,
1991-08-16,,,,341.0,,
1991-08-19,,,,346.1,,
1991-08-20,,,,350.9,,
1991-08-21,,,,347.2,,
1991-08-22,,,,345.4,,
1991-08-23,,,,336.2,,
1991-08-26,,,,334.8,,
1991-08-27,,,,337.8,,
1991-08-28,,,,333.5,,
1991-08-29,,,,341.5,,
1991-08-30,,,,339.0,,
1991-09-02,,,,339.8,,
1991-09-03,,,,,,
1991-09-04,,,,344.9,,
1991-09-05,,,,346.0,,
1991-09-06,,,,341.8,,
1991-09-09,,,,351.6,,
1991-09-10,,,,351.7,,
1991-09-11,,,,348.8,,
1991-09-12,,,,344.2,,
1991-09-13,,,,346.3,,
1991-09-16,,,,347.6,,
1991-09-17,,,,354.2,,
1991-09-18,,,,358.0,,
1991-09-19,,,,359.6,,
1991-09-20,,,,359.5,,
1991-09-23,,,,359.1,,
1991-09-24,,,,360.1,,
1991-09-25,,,,361.4,,
1991-09-26,,,,360.0,,
1991-09-27,,,,354.6,,
1991-09-30,,,,353.2,,
1991-10-01,,,,356.9,,
1991-10-02,,,,359.5,,
1991-10-03,,,,358.9,,
1991-10-04,,,,360.6,,
1991-10-07,,,,362.1,,
1991-10-08,,,,362.1,,
1991-10-09,,,,359.9,,
1991-10-10,,,,367.0,,
1991-10-11,,,,367.4,,
1991-10-14,,,,378.4,,
1991-10-15,,,,374.2,,
1991-10-16,,,,369.3,,
1991-10-17,,,,371.3,,
1991-10-18,,,,372.7,,
1991-10-21,,,,373.6,,
1991-10-22,,,,375.2,,
1991-10-23,,,,371.4,,
1991-10-24,,,,367.4,,
1991-10-25,,,,367.7,,
1991-10-28,,,,367.4,,
1991-10-29,,,,361.0,,
1991-10-30,,,,364.8,,
1991-10-31,,,,365.2,,
1991-11-01,,,,365.5,,
1991-11-04,,,,363.9,,
1991-11-05,,,,368.1,,
1991-11-06,,,,365.0,,
1991-11-07,,,,365.0,,
1991-11-08,,,,358.8,,
1991-11-11,,,,358.0,,
1991-11-12,,,,360.5,,
1991-11-13,,,,364.4,,
1991-11-14,,,,365.4,,
1991-11-15,,,,361.2,,
1991-11-18,,,,365.4,,
1991-11-19,,,,364.2,,
1991-11-20,,,,368.4,,
1991-11-21,,,,373.2,,
1991-11-22,,,,374.3,,
1991-11-25,,,,373.8,,
1991-11-26,,,,371.5,,
1991-11-27,,,,367.0,,
1991-11-28,,,,371.9,,
1991-11-29,,,,,,
1991-12-02,,,,370.6,,
1991-12-03,,,,365.5,,
1991-12-04,,,,365.2,,
1991-12-05,,,,367.3,,
1991-12-06,,,,369.3,,
1991-12-09,,,,373.3,,
1991-12-10,,,,371.6,,
1991-12-11,,,,371.5,,
1991-12-12,,,,368.7,,
1991-12-13,,,,361.8,,
1991-12-16,,,,357.1,,
1991-12-17,,,,359.1,,
1991-12-18,,,,350.4,,
1991-12-19,,,,345.9,,
1991-12-20,,,,347.7,,
1991-12-23,,,,343.3,,
1991-12-24,,,,343.1,,
1991-12-25,,,,341.9,,
1991-12-26,,,,,,
1991-12-27,,,,334.7,,
1991-12-30,,,,334.7,,
1991-12-31,,,,336.1,,
1992-01-01,,,,339.2,,
1992-01-02,,,,,,
1992-01-03,,,,338.6,,
1992-01-06,,,,334.0,,
1992-01-07,,,,334.0,,
1992-01-08,,,,333.8,,
1992-01-09,,,,337.5,,
1992-01-10,,,,340.0,,
1992-01-13,,,,340.1,,
1992-01-14,,,,333.6,,
1992-01-15,,,,336.3,,
1992-01-16,,,,336.9,,
1992-01-17,,,,343.0,,
1992-01-20,,,,341.9,,
1992-01-21,,,,342.9,,
1992-01-22,,,,343.4,,
1992-01-23,,,,345.7,,
1992-01-24,,,,344.2,,
1992-01-27,,,,346.5,,
1992-01-28,,,,351.5,,
1992-01-29,,,,351.4,,
1992-01-30,,,,349.4,,
1992-01-31,,,,348.7,,
1992-02-03,,,,357.5,,
1992-02-04,,,,356.9,,
1992-02-05,,,,361.5,,
1992-02-06,,,,362.4,,
1992-02-07,,,,368.0,,
1992-02-10,,,,366.0,,
1992-02-11,,,,366.3,,
1992-02-12,,,,366.9,,
1992-02-13,,,,369.5,,
1992-02-14,,,,368.9,,
1992-02-17,,,,363.5,,
1992-02-18,,,,,,
1992-02-19,,,,362.1,,
1992-02-20,,,,361.9,,
1992-02-21,,,,361.8,,
1992-02-24,,,,359.6,,
1992-02-25,,,,358.4,,
1992-02-26,,,,353.4,,
1992-02-27,,,,356.9,,
1992-02-28,,,,359.6,,
1992-03-02,,,,359.7,,
1992-03-03,,,,362.4,,
1992-03-04,,,,361.3,,
1992-03-05,,,,363.4,,
1992-03-06,,,,367.1,,
1992-03-09,,,,363.6,,
1992-03-10,,,,363.0,,
1992-03-11,,,,363.7,,
1992-03-12,,,,363.4,,
1992-03-13,,,,360.1,,
1992-03-16,,,,361.0,,
1992-03-17,,,,359.5,,
1992-03-18,,,,351.6,,
1992-03-19,,,,345.4,,
1992-03-20,,,,348.5,,
1992-03-23,,,,349.9,,
1992-03-24,,,,349.7,,
1992-03-25,,,,350.0,,
1992-03-26,,,,352.8,,
1992-03-27,,,,351.5,,
1992-03-30,,,,353.7,,
1992-03-31,,,,353.6,,
1992-04-01,,,,360.5,,
1992-04-02,,,,359.9,,
1992-04-03,,,,356.5,,
1992-04-06,,,,356.4,,
1992-04-07,,,,354.5,,
1992-04-08,,,,351.2,,
1992-04-09,,,,343.5,,
1992-04-10,,,,345.9,,
1992-04-13,,,,347.7,,
1992-04-14,,,,347.6,,
1992-04-15,,,,347.6,,
1992-04-16,,,,344.3,,
1992-04-17,,,,344.1,,
1992-04-20,,,,,,
1992-04-21,,,,338.7,,
1992-04-22,,,,342.3,,
1992-04-23,,,,343.6,,
1992-04-24,,,,343.9,,
1992-04-27,,,,343.5,,
1992-04-28,,,,342.5,,
1992-04-29,,,,342.5,,
1992-04-30,,,,342.8,,
1992-05-01,,,,347.4,,
1992-05-04,,,,355.4,,
1992-05-05,,,,353.1,,
1992-05-06,,,,353.7,,
1992-05-07,,,,352.2,,
1992-05-08,,,,350.9,,
1992-05-11,,,,352.0,,
1992-05-12,,,,354.1,,
1992-05-13,,,,353.7,,
1992-05-14,,,,353.2,,
1992-05-15,,,,357.3,,
1992-05-18,,,,358.1,,
1992-05-19,,,,358.6,,
1992-05-20,,,,361.9,,
1992-05-21,,,,362.8,,
1992-05-22,,,,360.7,,
1992-05-25,,,,365.3,,
1992-05-26,,,,,,
1992-05-27,,,,366.9,,
1992-05-28,,,,369.5,,
1992-05-29,,,,368.8,,
1992-06-01,,,,366.8,,
1992-06-02,,,,368.3,,
1992-06-03,,,,377.2,,
1992-06-04,,,,375.0,,
1992-06-05,,,,373.0,,
1992-06-08,,,,368.3,,
1992-06-09,,,,366.7,,
1992-06-10,,,,363.2,,
1992-06-11,,,,365.9,,
1992-06-12,,,,368.5,,
1992-06-15,,,,370.1,,
1992-06-16,,,,375.4,,
1992-06-17,,,,371.9,,
1992-06-18,,,,369.8,,
1992-06-19,,,,366.3,,
1992-06-22,,,,365.4,,
1992-06-23,,,,368.6,,
1992-06-24,,,,368.7,,
1992-06-25,,,,367.1,,
1992-06-26,,,,367.6,,
1992-06-29,,,,368.1,,
1992-06-30,,,,384.8,,
1992-07-01,,,,382.1,,
1992-07-02,,,,388.4,,
1992-07-03,,,,388.6,,
1992-07-06,,,,,,
1992-07-07,,,,388.0,,
1992-07-08,,,,386.0,,
1992-07-09,,,,384.8,,
1992-07-10,,,,389.5,,
1992-07-13,,,,388.6,,
1992-07-14,,,,391.5,,
1992-07-15,,,,390.5,,
1992-07-16,,,,389.8,,
1992-07-17,,,,383.5,,
1992-07-20,,,,391.3,,
1992-07-21,,,,390.3,,
1992-07-22,,,,376.5,,
1992-07-23,,,,381.8,,
1992-07-24,,,,382.5,,
1992-07-27,,,,383.1,,
1992-07-28,,,,378.5,,
1992-07-29,,,,374.9,,
1992-07-30,,,,374.0,,
1992-07-31,,,,377.7,,
1992-08-03,,,,385.1,,
1992-08-04,,,,378.3,,
1992-08-05,,,,377.7,,
1992-08-06,,,,376.3,,
1992-08-07,,,,376.5,,
1992-08-10,,,,378.6,,
1992-08-11,,,,370.3,,
1992-08-12,,,,367.7,,
1992-08-13,,,,354.3,,
1992-08-14,,,,347.9,,
1992-08-17,,,,344.2,,
1992-08-18,,,,347.1,,
1992-08-19,,,,343.3,,
1992-08-20,,,,346.3,,
1992-08-21,,,,348.9,,
1992-08-24,,,,349.0,,
1992-08-25,,,,349.8,,
1992-08-26,,,,351.2,,
1992-08-27,,,,352.0,,
1992-08-28,,,,355.0,,
1992-08-31,,,,358.0,,
1992-09-01,,,,360.9,,
1992-09-02,,,,357.7,,
1992-09-03,,,,354.0,,
1992-09-04,,,,356.3,,
1992-09-07,,,,358.3,,
1992-09-08,,,,,,
1992-09-09,,,,361.7,,
1992-09-10,,,,361.9,,
1992-09-11,,,,358.6,,
1992-09-14,,,,357.0,,
1992-09-15,,,,361.5,,
1992-09-16,,,,362.9,,
1992-09-17,,,,365.4,,
1992-09-18,,,,360.8,,
1992-09-21,,,,362.4,,
1992-09-22,,,,360.0,,
1992-09-23,,,,362.2,,
1992-09-24,,,,361.7,,
1992-09-25,,,,368.7,,
1992-09-28,,,,368.2,,
1992-09-29,,,,366.1,,
1992-09-30,,,,363.1,,
1992-10-01,,,,366.4,,
1992-10-02,,,,363.5,,
1992-10-05,,,,363.2,,
1992-10-06,,,,364.8,,
1992-10-07,,,,359.6,,
1992-10-08,,,,357.0,,
1992-10-09,,,,353.5,,
1992-10-12,,,,355.9,,
1992-10-13,,,,355.1,,
1992-10-14,,,,354.5,,
1992-10-15,,,,354.2,,
1992-10-16,,,,356.0,,
1992-10-19,,,,356.6,,
1992-10-20,,,,358.3,,
1992-10-21,,,,359.6,,
1992-10-22,,,,357.3,,
1992-10-23,,,,354.4,,
1992-10-26,,,,356.0,,
1992-10-27,,,,354.8,,
1992-10-28,,,,353.8,,
1992-10-29,,,,356.0,,
1992-10-30,,,,353.7,,
1992-11-02,,,,354.2,,
1992-11-03,,,,355.5,,
1992-11-04,,,,355.3,,
1992-11-05,,,,357.4,,
1992-11-06,,,,365.1,,
1992-11-09,,,,364.2,,
1992-11-10,,,,357.8,,
1992-11-11,,,,345.9,,
1992-11-12,,,,349.6,,
1992-11-13,,,,352.9,,
1992-11-16,,,,352.7,,
1992-11-17,,,,352.6,,
1992-11-18,,,,351.8,,
1992-11-19,,,,353.5,,
1992-11-20,,,,354.4,,
1992-11-23,,,,360.6,,
1992-11-24,,,,357.8,,
1992-11-25,,,,356.3,,
1992-11-26,,,,357.3,,
1992-11-27,,,,,,
1992-11-30,,,,,,
1992-12-01,,,,363.2,,
1992-12-02,,,,362.2,,
1992-12-03,,,,364.1,,
1992-12-04,,,,364.7,,
1992-12-07,,,,366.4,,
1992-12-08,,,,371.1,,
1992-12-09,,,,370.0,,
1992-12-10,,,,364.4,,
1992-12-11,,,,364.0,,
1992-12-14,,,,366.9,,
1992-12-15,,,,365.4,,
1992-12-16,,,,362.3,,
1992-12-17,,,,364.2,,
1992-12-18,,,,363.7,,
1992-12-21,,,,357.7,,
1992-12-22,,,,357.3,,
1992-12-23,,,,359.1,,
1992-12-24,,,,357.4,,
1992-12-25,,,,357.4,,
1992-12-28,,,,,,
1992-12-29,,,,358.6,,
1992-12-30,,,,355.1,,
1992-12-31,,,,353.5,,
1993-01-01,,,,352.6,,
1993-01-04,,,,,,
1993-01-05,,,,352.7,,
1993-01-06,,,,355.9,,
1993-01-07,,,,358.6,,
1993-01-08,,,,358.0,,
1993-01-11,,,,357.8,,
1993-01-12,,,,355.5,,
1993-01-13,,,,356.9,,
1993-01-14,,,,355.9,,
1993-01-15,,,,355.4,,
1993-01-18,,,,356.0,,
1993-01-19,,,,356.4,,
1993-01-20,,,,357.4,,
1993-01-21,,,,363.6,,
1993-01-22,,,,361.7,,
1993-01-25,,,,362.0,,
1993-01-26,,,,363.8,,
1993-01-27,,,,365.2,,
1993-01-28,,,,362.4,,
1993-01-29,,,,363.1,,
1993-02-01,,,,362.8,,
1993-02-02,,,,362.1,,
1993-02-03,,,,360.3,,
1993-02-04,,,,360.3,,
1993-02-05,,,,361.0,,
1993-02-08,,,,361.2,,
1993-02-09,,,,361.8,,
1993-02-10,,,,367.8,,
1993-02-11,,,,370.8,,
1993-02-12,,,,371.4,,
1993-02-15,,,,368.6,,
1993-02-16,,,,,,
1993-02-17,,,,371.0,,
1993-02-18,,,,366.5,,
1993-02-19,,,,363.5,,
1993-02-22,,,,357.4,,
1993-02-23,,,,338.2,,
1993-02-24,,,,346.8,,
1993-02-25,,,,343.2,,
1993-02-26,,,,345.0,,
1993-03-01,,,,345.8,,
1993-03-02,,,,345.8,,
1993-03-03,,,,341.0,,
1993-03-04,,,,341.5,,
1993-03-05,,,,341.4,,
1993-03-08,,,,343.5,,
1993-03-09,,,,342.2,,
1993-03-10,,,,345.1,,
1993-03-11,,,,345.6,,
1993-03-12,,,,349.3,,
1993-03-15,,,,352.3,,
1993-03-16,,,,353.2,,
1993-03-17,,,,348.8,,
1993-03-18,,,,348.2,,
1993-03-19,,,,350.0,,
1993-03-22,,,,353.5,,
1993-03-23,,,,355.3,,
1993-03-24,,,,357.8,,
1993-03-25,,,,357.9,,
1993-03-26,,,,356.0,,
1993-03-29,,,,355.3,,
1993-03-30,,,,357.6,,
1993-03-31,,,,362.5,,
1993-04-01,,,,363.5,,
1993-04-02,,,,363.7,,
1993-04-05,,,,366.4,,
1993-04-06,,,,365.0,,
1993-04-07,,,,361.7,,
1993-04-08,,,,358.9,,
1993-04-09,,,,358.8,,
1993-04-12,,,,,,
1993-04-13,,,,362.5,,
1993-04-14,,,,362.4,,
1993-04-15,,,,369.3,,
1993-04-16,,,,368.1,,
